Gene stable ID	Transcript stable ID
ENSBTAG00000026716	ENSBTAT00000082478
ENSBTAG00000026716	ENSBTAT00000080954
ENSBTAG00000039477	ENSBTAT00000056163
ENSBTAG00000019418	ENSBTAT00000038115
ENSBTAG00000019418	ENSBTAT00000075679
ENSBTAG00000019418	ENSBTAT00000084192
ENSBTAG00000000676	ENSBTAT00000085183
ENSBTAG00000000676	ENSBTAT00000085572
ENSBTAG00000000676	ENSBTAT00000061076
ENSBTAG00000000676	ENSBTAT00000078801
ENSBTAG00000050489	ENSBTAT00000079437
ENSBTAG00000000679	ENSBTAT00000086526
ENSBTAG00000000679	ENSBTAT00000071281
ENSBTAG00000000679	ENSBTAT00000000902
ENSBTAG00000015911	ENSBTAT00000021159
ENSBTAG00000005681	ENSBTAT00000073335
ENSBTAG00000005681	ENSBTAT00000007465
ENSBTAG00000052055	ENSBTAT00000068329
ENSBTAG00000009355	ENSBTAT00000012314
ENSBTAG00000046593	ENSBTAT00000066054
ENSBTAG00000017166	ENSBTAT00000022806
ENSBTAG00000017166	ENSBTAT00000071872
ENSBTAG00000003921	ENSBTAT00000005118
ENSBTAG00000003919	ENSBTAT00000067531
ENSBTAG00000003919	ENSBTAT00000005116
ENSBTAG00000003887	ENSBTAT00000005072
ENSBTAG00000003887	ENSBTAT00000073487
ENSBTAG00000003887	ENSBTAT00000084959
ENSBTAG00000034531	ENSBTAT00000038099
ENSBTAG00000008121	ENSBTAT00000010680
ENSBTAG00000012254	ENSBTAT00000016244
ENSBTAG00000026704	ENSBTAT00000048435
ENSBTAG00000001957	ENSBTAT00000081471
ENSBTAG00000001957	ENSBTAT00000002544
ENSBTAG00000001957	ENSBTAT00000078273
ENSBTAG00000001957	ENSBTAT00000068361
ENSBTAG00000001957	ENSBTAT00000082819
ENSBTAG00000001956	ENSBTAT00000002542
ENSBTAG00000046503	ENSBTAT00000070506
ENSBTAG00000046503	ENSBTAT00000052586
ENSBTAG00000046503	ENSBTAT00000049978
ENSBTAG00000000919	ENSBTAT00000001214
ENSBTAG00000003340	ENSBTAT00000004334
ENSBTAG00000003340	ENSBTAT00000066803
ENSBTAG00000003336	ENSBTAT00000004332
ENSBTAG00000003336	ENSBTAT00000081549
ENSBTAG00000003336	ENSBTAT00000070906
ENSBTAG00000003336	ENSBTAT00000080660
ENSBTAG00000033961	ENSBTAT00000048180
ENSBTAG00000052924	ENSBTAT00000066433
ENSBTAG00000051569	ENSBTAT00000080154
ENSBTAG00000033195	ENSBTAT00000047154
ENSBTAG00000003656	ENSBTAT00000004764
ENSBTAG00000038849	ENSBTAT00000056240
ENSBTAG00000038849	ENSBTAT00000084161
ENSBTAG00000021099	ENSBTAT00000028105
ENSBTAG00000021587	ENSBTAT00000028765
ENSBTAG00000033803	ENSBTAT00000017593
ENSBTAG00000004394	ENSBTAT00000005765
ENSBTAG00000004394	ENSBTAT00000083969
ENSBTAG00000004394	ENSBTAT00000072116
ENSBTAG00000000019	ENSBTAT00000087235
ENSBTAG00000000019	ENSBTAT00000000021
ENSBTAG00000012946	ENSBTAT00000081376
ENSBTAG00000012946	ENSBTAT00000038056
ENSBTAG00000053171	ENSBTAT00000084777
ENSBTAG00000001835	ENSBTAT00000002398
ENSBTAG00000009575	ENSBTAT00000047950
ENSBTAG00000009575	ENSBTAT00000065447
ENSBTAG00000039169	ENSBTAT00000057343
ENSBTAG00000024381	ENSBTAT00000061143
ENSBTAG00000015467	ENSBTAT00000066389
ENSBTAG00000015467	ENSBTAT00000020593
ENSBTAG00000015467	ENSBTAT00000079537
ENSBTAG00000015467	ENSBTAT00000074516
ENSBTAG00000015467	ENSBTAT00000086650
ENSBTAG00000002059	ENSBTAT00000068420
ENSBTAG00000002059	ENSBTAT00000076724
ENSBTAG00000002059	ENSBTAT00000002665
ENSBTAG00000002059	ENSBTAT00000069283
ENSBTAG00000002058	ENSBTAT00000002664
ENSBTAG00000012929	ENSBTAT00000017179
ENSBTAG00000012929	ENSBTAT00000074796
ENSBTAG00000012931	ENSBTAT00000017182
ENSBTAG00000033657	ENSBTAT00000047815
ENSBTAG00000053374	ENSBTAT00000082564
ENSBTAG00000039574	ENSBTAT00000055571
ENSBTAG00000016046	ENSBTAT00000021350
ENSBTAG00000016046	ENSBTAT00000070505
ENSBTAG00000047338	ENSBTAT00000069346
ENSBTAG00000047338	ENSBTAT00000063169
ENSBTAG00000047600	ENSBTAT00000082815
ENSBTAG00000047600	ENSBTAT00000068274
ENSBTAG00000047600	ENSBTAT00000065858
ENSBTAG00000047600	ENSBTAT00000074680
ENSBTAG00000047600	ENSBTAT00000084078
ENSBTAG00000047600	ENSBTAT00000085136
ENSBTAG00000046282	ENSBTAT00000063492
ENSBTAG00000000264	ENSBTAT00000000329
ENSBTAG00000033460	ENSBTAT00000047594
ENSBTAG00000026673	ENSBTAT00000019262
ENSBTAG00000026673	ENSBTAT00000086939
ENSBTAG00000003878	ENSBTAT00000005061
ENSBTAG00000011890	ENSBTAT00000015775
ENSBTAG00000050815	ENSBTAT00000076222
ENSBTAG00000026672	ENSBTAT00000038028
ENSBTAG00000009689	ENSBTAT00000012779
ENSBTAG00000033535	ENSBTAT00000008602
ENSBTAG00000033554	ENSBTAT00000047671
ENSBTAG00000045879	ENSBTAT00000063525
ENSBTAG00000045879	ENSBTAT00000072397
ENSBTAG00000006549	ENSBTAT00000038044
ENSBTAG00000005205	ENSBTAT00000076070
ENSBTAG00000005205	ENSBTAT00000085076
ENSBTAG00000005205	ENSBTAT00000006855
ENSBTAG00000010885	ENSBTAT00000014457
ENSBTAG00000009127	ENSBTAT00000012028
ENSBTAG00000003076	ENSBTAT00000004003
ENSBTAG00000003076	ENSBTAT00000081364
ENSBTAG00000003078	ENSBTAT00000004006
ENSBTAG00000020018	ENSBTAT00000026661
ENSBTAG00000000188	ENSBTAT00000000213
ENSBTAG00000000188	ENSBTAT00000085321
ENSBTAG00000000188	ENSBTAT00000068084
ENSBTAG00000000188	ENSBTAT00000079683
ENSBTAG00000049305	ENSBTAT00000082219
ENSBTAG00000011849	ENSBTAT00000075111
ENSBTAG00000011849	ENSBTAT00000015734
ENSBTAG00000002082	ENSBTAT00000002691
ENSBTAG00000002082	ENSBTAT00000052599
ENSBTAG00000008817	ENSBTAT00000069112
ENSBTAG00000008817	ENSBTAT00000011612
ENSBTAG00000008817	ENSBTAT00000081906
ENSBTAG00000008817	ENSBTAT00000081237
ENSBTAG00000008817	ENSBTAT00000081551
ENSBTAG00000033429	ENSBTAT00000047557
ENSBTAG00000013837	ENSBTAT00000067612
ENSBTAG00000013837	ENSBTAT00000073671
ENSBTAG00000013837	ENSBTAT00000057035
ENSBTAG00000017205	ENSBTAT00000038007
ENSBTAG00000017205	ENSBTAT00000086491
ENSBTAG00000017205	ENSBTAT00000066715
ENSBTAG00000011851	ENSBTAT00000015730
ENSBTAG00000008600	ENSBTAT00000011347
ENSBTAG00000010760	ENSBTAT00000060948
ENSBTAG00000010760	ENSBTAT00000084568
ENSBTAG00000009243	ENSBTAT00000037995
ENSBTAG00000009239	ENSBTAT00000012176
ENSBTAG00000016584	ENSBTAT00000022060
ENSBTAG00000016584	ENSBTAT00000084321
ENSBTAG00000016584	ENSBTAT00000068400
ENSBTAG00000003342	ENSBTAT00000004338
ENSBTAG00000003342	ENSBTAT00000069202
ENSBTAG00000003342	ENSBTAT00000081860
ENSBTAG00000007288	ENSBTAT00000009583
ENSBTAG00000010507	ENSBTAT00000028664
ENSBTAG00000010507	ENSBTAT00000070632
ENSBTAG00000010507	ENSBTAT00000068635
ENSBTAG00000033367	ENSBTAT00000080645
ENSBTAG00000033367	ENSBTAT00000013892
ENSBTAG00000033365	ENSBTAT00000047451
ENSBTAG00000000409	ENSBTAT00000000526
ENSBTAG00000000409	ENSBTAT00000086664
ENSBTAG00000016627	ENSBTAT00000072647
ENSBTAG00000016627	ENSBTAT00000022116
ENSBTAG00000048495	ENSBTAT00000079583
ENSBTAG00000047416	ENSBTAT00000072594
ENSBTAG00000047416	ENSBTAT00000064640
ENSBTAG00000038815	ENSBTAT00000084278
ENSBTAG00000038815	ENSBTAT00000056187
ENSBTAG00000015769	ENSBTAT00000020939
ENSBTAG00000015769	ENSBTAT00000078370
ENSBTAG00000050709	ENSBTAT00000078318
ENSBTAG00000050709	ENSBTAT00000074645
ENSBTAG00000050709	ENSBTAT00000073414
ENSBTAG00000003418	ENSBTAT00000017503
ENSBTAG00000002210	ENSBTAT00000002861
ENSBTAG00000002210	ENSBTAT00000079382
ENSBTAG00000002206	ENSBTAT00000002858
ENSBTAG00000052467	ENSBTAT00000071191
ENSBTAG00000048330	ENSBTAT00000068732
ENSBTAG00000003779	ENSBTAT00000004918
ENSBTAG00000003779	ENSBTAT00000071911
ENSBTAG00000045736	ENSBTAT00000064061
ENSBTAG00000035705	ENSBTAT00000050192
ENSBTAG00000046004	ENSBTAT00000065849
ENSBTAG00000005395	ENSBTAT00000012088
ENSBTAG00000007211	ENSBTAT00000009484
ENSBTAG00000008839	ENSBTAT00000011639
ENSBTAG00000016019	ENSBTAT00000021322
ENSBTAG00000012729	ENSBTAT00000069238
ENSBTAG00000012729	ENSBTAT00000067839
ENSBTAG00000012729	ENSBTAT00000075602
ENSBTAG00000012729	ENSBTAT00000016923
ENSBTAG00000012729	ENSBTAT00000084281
ENSBTAG00000032923	ENSBTAT00000009741
ENSBTAG00000014169	ENSBTAT00000079574
ENSBTAG00000014169	ENSBTAT00000030214
ENSBTAG00000021059	ENSBTAT00000028045
ENSBTAG00000045550	ENSBTAT00000074307
ENSBTAG00000045550	ENSBTAT00000075477
ENSBTAG00000045550	ENSBTAT00000063874
ENSBTAG00000045550	ENSBTAT00000086776
ENSBTAG00000017948	ENSBTAT00000023863
ENSBTAG00000004151	ENSBTAT00000005429
ENSBTAG00000008911	ENSBTAT00000011730
ENSBTAG00000037686	ENSBTAT00000053743
ENSBTAG00000031523	ENSBTAT00000044683
ENSBTAG00000016186	ENSBTAT00000056875
ENSBTAG00000049686	ENSBTAT00000074072
ENSBTAG00000002956	ENSBTAT00000003850
ENSBTAG00000002956	ENSBTAT00000083426
ENSBTAG00000032875	ENSBTAT00000046677
ENSBTAG00000022502	ENSBTAT00000046525
ENSBTAG00000048265	ENSBTAT00000076076
ENSBTAG00000048265	ENSBTAT00000064195
ENSBTAG00000046608	ENSBTAT00000065828
ENSBTAG00000032852	ENSBTAT00000028200
ENSBTAG00000047213	ENSBTAT00000065541
ENSBTAG00000010114	ENSBTAT00000013340
ENSBTAG00000020522	ENSBTAT00000027341
ENSBTAG00000027978	ENSBTAT00000068987
ENSBTAG00000027978	ENSBTAT00000040359
ENSBTAG00000014670	ENSBTAT00000019530
ENSBTAG00000020717	ENSBTAT00000027608
ENSBTAG00000003740	ENSBTAT00000063826
ENSBTAG00000003740	ENSBTAT00000004874
ENSBTAG00000003740	ENSBTAT00000071346
ENSBTAG00000003740	ENSBTAT00000069866
ENSBTAG00000003601	ENSBTAT00000074374
ENSBTAG00000003601	ENSBTAT00000004683
ENSBTAG00000005319	ENSBTAT00000006996
ENSBTAG00000001809	ENSBTAT00000002365
ENSBTAG00000046794	ENSBTAT00000065986
ENSBTAG00000019417	ENSBTAT00000025866
ENSBTAG00000050056	ENSBTAT00000073423
ENSBTAG00000037996	ENSBTAT00000053008
ENSBTAG00000026139	ENSBTAT00000037047
ENSBTAG00000038204	ENSBTAT00000057200
ENSBTAG00000052983	ENSBTAT00000078448
ENSBTAG00000007499	ENSBTAT00000009864
ENSBTAG00000019256	ENSBTAT00000025636
ENSBTAG00000019253	ENSBTAT00000025633
ENSBTAG00000019253	ENSBTAT00000078960
ENSBTAG00000019253	ENSBTAT00000063926
ENSBTAG00000001637	ENSBTAT00000002144
ENSBTAG00000019250	ENSBTAT00000030136
ENSBTAG00000019250	ENSBTAT00000068116
ENSBTAG00000053072	ENSBTAT00000082791
ENSBTAG00000012623	ENSBTAT00000072339
ENSBTAG00000012623	ENSBTAT00000016757
ENSBTAG00000055248	ENSBTAT00000071104
ENSBTAG00000022292	ENSBTAT00000030129
ENSBTAG00000001979	ENSBTAT00000066188
ENSBTAG00000001975	ENSBTAT00000081690
ENSBTAG00000001975	ENSBTAT00000002564
ENSBTAG00000001975	ENSBTAT00000075633
ENSBTAG00000001288	ENSBTAT00000001698
ENSBTAG00000021254	ENSBTAT00000028322
ENSBTAG00000021254	ENSBTAT00000078039
ENSBTAG00000016206	ENSBTAT00000021570
ENSBTAG00000021252	ENSBTAT00000028319
ENSBTAG00000053172	ENSBTAT00000076204
ENSBTAG00000037883	ENSBTAT00000052924
ENSBTAG00000020390	ENSBTAT00000065707
ENSBTAG00000020390	ENSBTAT00000027177
ENSBTAG00000005378	ENSBTAT00000007077
ENSBTAG00000016761	ENSBTAT00000022291
ENSBTAG00000020136	ENSBTAT00000026825
ENSBTAG00000020136	ENSBTAT00000071329
ENSBTAG00000020136	ENSBTAT00000067007
ENSBTAG00000020136	ENSBTAT00000079216
ENSBTAG00000003547	ENSBTAT00000045511
ENSBTAG00000003547	ENSBTAT00000004619
ENSBTAG00000005724	ENSBTAT00000007524
ENSBTAG00000005724	ENSBTAT00000074339
ENSBTAG00000005724	ENSBTAT00000078170
ENSBTAG00000045934	ENSBTAT00000064230
ENSBTAG00000020144	ENSBTAT00000026831
ENSBTAG00000046407	ENSBTAT00000080875
ENSBTAG00000046407	ENSBTAT00000066321
ENSBTAG00000046407	ENSBTAT00000069747
ENSBTAG00000035907	ENSBTAT00000050399
ENSBTAG00000035907	ENSBTAT00000065838
ENSBTAG00000006026	ENSBTAT00000007916
ENSBTAG00000048143	ENSBTAT00000063590
ENSBTAG00000046707	ENSBTAT00000065539
ENSBTAG00000036028	ENSBTAT00000018283
ENSBTAG00000046972	ENSBTAT00000066091
ENSBTAG00000027843	ENSBTAT00000048145
ENSBTAG00000051378	ENSBTAT00000065913
ENSBTAG00000051378	ENSBTAT00000065824
ENSBTAG00000050869	ENSBTAT00000082119
ENSBTAG00000014223	ENSBTAT00000018906
ENSBTAG00000032450	ENSBTAT00000037576
ENSBTAG00000022204	ENSBTAT00000011172
ENSBTAG00000049730	ENSBTAT00000076246
ENSBTAG00000049730	ENSBTAT00000087215
ENSBTAG00000053853	ENSBTAT00000079267
ENSBTAG00000006242	ENSBTAT00000050390
ENSBTAG00000001311	ENSBTAT00000001731
ENSBTAG00000003320	ENSBTAT00000022870
ENSBTAG00000006977	ENSBTAT00000009171
ENSBTAG00000006977	ENSBTAT00000083584
ENSBTAG00000049862	ENSBTAT00000073512
ENSBTAG00000019820	ENSBTAT00000026403
ENSBTAG00000047211	ENSBTAT00000065638
ENSBTAG00000052155	ENSBTAT00000072285
ENSBTAG00000030490	ENSBTAT00000009737
ENSBTAG00000014287	ENSBTAT00000018979
ENSBTAG00000046436	ENSBTAT00000062947
ENSBTAG00000054469	ENSBTAT00000086594
ENSBTAG00000004008	ENSBTAT00000005228
ENSBTAG00000011790	ENSBTAT00000015654
ENSBTAG00000011790	ENSBTAT00000083283
ENSBTAG00000011788	ENSBTAT00000015650
ENSBTAG00000011783	ENSBTAT00000015642
ENSBTAG00000017801	ENSBTAT00000023668
ENSBTAG00000017801	ENSBTAT00000067515
ENSBTAG00000005953	ENSBTAT00000007812
ENSBTAG00000047339	ENSBTAT00000065036
ENSBTAG00000053380	ENSBTAT00000075659
ENSBTAG00000011463	ENSBTAT00000015231
ENSBTAG00000008966	ENSBTAT00000011802
ENSBTAG00000008966	ENSBTAT00000082806
ENSBTAG00000053054	ENSBTAT00000077842
ENSBTAG00000046998	ENSBTAT00000064281
ENSBTAG00000001488	ENSBTAT00000001947
ENSBTAG00000009457	ENSBTAT00000065896
ENSBTAG00000045867	ENSBTAT00000074068
ENSBTAG00000045867	ENSBTAT00000005090
ENSBTAG00000045867	ENSBTAT00000063298
ENSBTAG00000045867	ENSBTAT00000072459
ENSBTAG00000045756	ENSBTAT00000064661
ENSBTAG00000044025	ENSBTAT00000061466
ENSBTAG00000004280	ENSBTAT00000005604
ENSBTAG00000004280	ENSBTAT00000080832
ENSBTAG00000004280	ENSBTAT00000083824
ENSBTAG00000004836	ENSBTAT00000006354
ENSBTAG00000004836	ENSBTAT00000067488
ENSBTAG00000055069	ENSBTAT00000064774
ENSBTAG00000004955	ENSBTAT00000006517
ENSBTAG00000004955	ENSBTAT00000070420
ENSBTAG00000047655	ENSBTAT00000065336
ENSBTAG00000053716	ENSBTAT00000080656
ENSBTAG00000040132	ENSBTAT00000053516
ENSBTAG00000003668	ENSBTAT00000070005
ENSBTAG00000003668	ENSBTAT00000004781
ENSBTAG00000022920	ENSBTAT00000031148
ENSBTAG00000046314	ENSBTAT00000046511
ENSBTAG00000044115	ENSBTAT00000060944
ENSBTAG00000005294	ENSBTAT00000087232
ENSBTAG00000005294	ENSBTAT00000006967
ENSBTAG00000005294	ENSBTAT00000071632
ENSBTAG00000005294	ENSBTAT00000086715
ENSBTAG00000052113	ENSBTAT00000084861
ENSBTAG00000055282	ENSBTAT00000076420
ENSBTAG00000055282	ENSBTAT00000076290
ENSBTAG00000045876	ENSBTAT00000065000
ENSBTAG00000038156	ENSBTAT00000053650
ENSBTAG00000038156	ENSBTAT00000083904
ENSBTAG00000000955	ENSBTAT00000081226
ENSBTAG00000000955	ENSBTAT00000001264
ENSBTAG00000005219	ENSBTAT00000006877
ENSBTAG00000005219	ENSBTAT00000072938
ENSBTAG00000019953	ENSBTAT00000026580
ENSBTAG00000019953	ENSBTAT00000016904
ENSBTAG00000019953	ENSBTAT00000084809
ENSBTAG00000003321	ENSBTAT00000082099
ENSBTAG00000003321	ENSBTAT00000004302
ENSBTAG00000003321	ENSBTAT00000070756
ENSBTAG00000040386	ENSBTAT00000052443
ENSBTAG00000052354	ENSBTAT00000083111
ENSBTAG00000003088	ENSBTAT00000004019
ENSBTAG00000003121	ENSBTAT00000004058
ENSBTAG00000019703	ENSBTAT00000026261
ENSBTAG00000000185	ENSBTAT00000083685
ENSBTAG00000000185	ENSBTAT00000087202
ENSBTAG00000000185	ENSBTAT00000071138
ENSBTAG00000000185	ENSBTAT00000086484
ENSBTAG00000000185	ENSBTAT00000000209
ENSBTAG00000055305	ENSBTAT00000064739
ENSBTAG00000046589	ENSBTAT00000064330
ENSBTAG00000045877	ENSBTAT00000084046
ENSBTAG00000045877	ENSBTAT00000083805
ENSBTAG00000045877	ENSBTAT00000074359
ENSBTAG00000045877	ENSBTAT00000066170
ENSBTAG00000045877	ENSBTAT00000067753
ENSBTAG00000050604	ENSBTAT00000078704
ENSBTAG00000021968	ENSBTAT00000029287
ENSBTAG00000021968	ENSBTAT00000075000
ENSBTAG00000049868	ENSBTAT00000067529
ENSBTAG00000050233	ENSBTAT00000083644
ENSBTAG00000048086	ENSBTAT00000065474
ENSBTAG00000050369	ENSBTAT00000065016
ENSBTAG00000048419	ENSBTAT00000065561
ENSBTAG00000000501	ENSBTAT00000000639
ENSBTAG00000000501	ENSBTAT00000071219
ENSBTAG00000000501	ENSBTAT00000083269
ENSBTAG00000000501	ENSBTAT00000083192
ENSBTAG00000007859	ENSBTAT00000010335
ENSBTAG00000007859	ENSBTAT00000075314
ENSBTAG00000013721	ENSBTAT00000018226
ENSBTAG00000049451	ENSBTAT00000087185
ENSBTAG00000005749	ENSBTAT00000007556
ENSBTAG00000046978	ENSBTAT00000057090
ENSBTAG00000013724	ENSBTAT00000079503
ENSBTAG00000013724	ENSBTAT00000072146
ENSBTAG00000013724	ENSBTAT00000083424
ENSBTAG00000013724	ENSBTAT00000079933
ENSBTAG00000013724	ENSBTAT00000082183
ENSBTAG00000013724	ENSBTAT00000018239
ENSBTAG00000013724	ENSBTAT00000072040
ENSBTAG00000013724	ENSBTAT00000081460
ENSBTAG00000018697	ENSBTAT00000024883
ENSBTAG00000013760	ENSBTAT00000083333
ENSBTAG00000013760	ENSBTAT00000066424
ENSBTAG00000013760	ENSBTAT00000018292
ENSBTAG00000013760	ENSBTAT00000074542
ENSBTAG00000047410	ENSBTAT00000065935
ENSBTAG00000048711	ENSBTAT00000082765
ENSBTAG00000048711	ENSBTAT00000080096
ENSBTAG00000048711	ENSBTAT00000086027
ENSBTAG00000048711	ENSBTAT00000071055
ENSBTAG00000048711	ENSBTAT00000067242
ENSBTAG00000006439	ENSBTAT00000008444
ENSBTAG00000053537	ENSBTAT00000072911
ENSBTAG00000053537	ENSBTAT00000071924
ENSBTAG00000014575	ENSBTAT00000070553
ENSBTAG00000014575	ENSBTAT00000083125
ENSBTAG00000014575	ENSBTAT00000019400
ENSBTAG00000038595	ENSBTAT00000056820
ENSBTAG00000019338	ENSBTAT00000025754
ENSBTAG00000040406	ENSBTAT00000016802
ENSBTAG00000035018	ENSBTAT00000049498
ENSBTAG00000006535	ENSBTAT00000008574
ENSBTAG00000014304	ENSBTAT00000019004
ENSBTAG00000002615	ENSBTAT00000086114
ENSBTAG00000002615	ENSBTAT00000003384
ENSBTAG00000002615	ENSBTAT00000084841
ENSBTAG00000046820	ENSBTAT00000064020
ENSBTAG00000032696	ENSBTAT00000046428
ENSBTAG00000026003	ENSBTAT00000036876
ENSBTAG00000051093	ENSBTAT00000085222
ENSBTAG00000019552	ENSBTAT00000080268
ENSBTAG00000019552	ENSBTAT00000026053
ENSBTAG00000012533	ENSBTAT00000016638
ENSBTAG00000040357	ENSBTAT00000055387
ENSBTAG00000019553	ENSBTAT00000026055
ENSBTAG00000049636	ENSBTAT00000077604
ENSBTAG00000054004	ENSBTAT00000005662
ENSBTAG00000052471	ENSBTAT00000069130
ENSBTAG00000020739	ENSBTAT00000075164
ENSBTAG00000020739	ENSBTAT00000074580
ENSBTAG00000020739	ENSBTAT00000027635
ENSBTAG00000012319	ENSBTAT00000016357
ENSBTAG00000018986	ENSBTAT00000070050
ENSBTAG00000018986	ENSBTAT00000054636
ENSBTAG00000047757	ENSBTAT00000066204
ENSBTAG00000001007	ENSBTAT00000063486
ENSBTAG00000046037	ENSBTAT00000064551
ENSBTAG00000046037	ENSBTAT00000067676
ENSBTAG00000046037	ENSBTAT00000076405
ENSBTAG00000047169	ENSBTAT00000063654
ENSBTAG00000045779	ENSBTAT00000076465
ENSBTAG00000045779	ENSBTAT00000065949
ENSBTAG00000045744	ENSBTAT00000065879
ENSBTAG00000045744	ENSBTAT00000075638
ENSBTAG00000046838	ENSBTAT00000083316
ENSBTAG00000046838	ENSBTAT00000064445
ENSBTAG00000037413	ENSBTAT00000053988
ENSBTAG00000037413	ENSBTAT00000071673
ENSBTAG00000037413	ENSBTAT00000074275
ENSBTAG00000037413	ENSBTAT00000080571
ENSBTAG00000004291	ENSBTAT00000086125
ENSBTAG00000004291	ENSBTAT00000074457
ENSBTAG00000004291	ENSBTAT00000005629
ENSBTAG00000004291	ENSBTAT00000071894
ENSBTAG00000004291	ENSBTAT00000078890
ENSBTAG00000004291	ENSBTAT00000071036
ENSBTAG00000046012	ENSBTAT00000065997
ENSBTAG00000049833	ENSBTAT00000086638
ENSBTAG00000022288	ENSBTAT00000030123
ENSBTAG00000022288	ENSBTAT00000078001
ENSBTAG00000035615	ENSBTAT00000027792
ENSBTAG00000037650	ENSBTAT00000054550
ENSBTAG00000017978	ENSBTAT00000023918
ENSBTAG00000004432	ENSBTAT00000005810
ENSBTAG00000004432	ENSBTAT00000085030
ENSBTAG00000047098	ENSBTAT00000064874
ENSBTAG00000006034	ENSBTAT00000007927
ENSBTAG00000006033	ENSBTAT00000007925
ENSBTAG00000010881	ENSBTAT00000014453
ENSBTAG00000010884	ENSBTAT00000014458
ENSBTAG00000015670	ENSBTAT00000084673
ENSBTAG00000015670	ENSBTAT00000075606
ENSBTAG00000015670	ENSBTAT00000073639
ENSBTAG00000015670	ENSBTAT00000082336
ENSBTAG00000015670	ENSBTAT00000085260
ENSBTAG00000015670	ENSBTAT00000013449
ENSBTAG00000006252	ENSBTAT00000008205
ENSBTAG00000006252	ENSBTAT00000019649
ENSBTAG00000000828	ENSBTAT00000001094
ENSBTAG00000017184	ENSBTAT00000022833
ENSBTAG00000019591	ENSBTAT00000073366
ENSBTAG00000019591	ENSBTAT00000026104
ENSBTAG00000019591	ENSBTAT00000066028
ENSBTAG00000019591	ENSBTAT00000068229
ENSBTAG00000017187	ENSBTAT00000022841
ENSBTAG00000017187	ENSBTAT00000086413
ENSBTAG00000017187	ENSBTAT00000083054
ENSBTAG00000053463	ENSBTAT00000082001
ENSBTAG00000008920	ENSBTAT00000011740
ENSBTAG00000004586	ENSBTAT00000076902
ENSBTAG00000004586	ENSBTAT00000006020
ENSBTAG00000015251	ENSBTAT00000086126
ENSBTAG00000015251	ENSBTAT00000020287
ENSBTAG00000015251	ENSBTAT00000046182
ENSBTAG00000007399	ENSBTAT00000084421
ENSBTAG00000007399	ENSBTAT00000066443
ENSBTAG00000007399	ENSBTAT00000065411
ENSBTAG00000007399	ENSBTAT00000084850
ENSBTAG00000007399	ENSBTAT00000049397
ENSBTAG00000054277	ENSBTAT00000085802
ENSBTAG00000050905	ENSBTAT00000071455
ENSBTAG00000053663	ENSBTAT00000026322
ENSBTAG00000018569	ENSBTAT00000072958
ENSBTAG00000018569	ENSBTAT00000024713
ENSBTAG00000010065	ENSBTAT00000013270
ENSBTAG00000034992	ENSBTAT00000049468
ENSBTAG00000034992	ENSBTAT00000073345
ENSBTAG00000049974	ENSBTAT00000071218
ENSBTAG00000051180	ENSBTAT00000078963
ENSBTAG00000021410	ENSBTAT00000028542
ENSBTAG00000032485	ENSBTAT00000046071
ENSBTAG00000016221	ENSBTAT00000077481
ENSBTAG00000016221	ENSBTAT00000069003
ENSBTAG00000016221	ENSBTAT00000040247
ENSBTAG00000038497	ENSBTAT00000053470
ENSBTAG00000049471	ENSBTAT00000073604
ENSBTAG00000016688	ENSBTAT00000022189
ENSBTAG00000050670	ENSBTAT00000067209
ENSBTAG00000054073	ENSBTAT00000079408
ENSBTAG00000055095	ENSBTAT00000080473
ENSBTAG00000053214	ENSBTAT00000076042
ENSBTAG00000008248	ENSBTAT00000070884
ENSBTAG00000008248	ENSBTAT00000069815
ENSBTAG00000008248	ENSBTAT00000078626
ENSBTAG00000008248	ENSBTAT00000066541
ENSBTAG00000008248	ENSBTAT00000081358
ENSBTAG00000008248	ENSBTAT00000010858
ENSBTAG00000008248	ENSBTAT00000083948
ENSBTAG00000046327	ENSBTAT00000063549
ENSBTAG00000020022	ENSBTAT00000081286
ENSBTAG00000020022	ENSBTAT00000026668
ENSBTAG00000020022	ENSBTAT00000081114
ENSBTAG00000011833	ENSBTAT00000084526
ENSBTAG00000011833	ENSBTAT00000015717
ENSBTAG00000011833	ENSBTAT00000074395
ENSBTAG00000011833	ENSBTAT00000073460
ENSBTAG00000008388	ENSBTAT00000011040
ENSBTAG00000050382	ENSBTAT00000078187
ENSBTAG00000040350	ENSBTAT00000061054
ENSBTAG00000040350	ENSBTAT00000067597
ENSBTAG00000046463	ENSBTAT00000065516
ENSBTAG00000009121	ENSBTAT00000012029
ENSBTAG00000009121	ENSBTAT00000070802
ENSBTAG00000011613	ENSBTAT00000031933
ENSBTAG00000011613	ENSBTAT00000055249
ENSBTAG00000052925	ENSBTAT00000068620
ENSBTAG00000048159	ENSBTAT00000082809
ENSBTAG00000048159	ENSBTAT00000072954
ENSBTAG00000048159	ENSBTAT00000063302
ENSBTAG00000048159	ENSBTAT00000077905
ENSBTAG00000048795	ENSBTAT00000068876
ENSBTAG00000008124	ENSBTAT00000070380
ENSBTAG00000008124	ENSBTAT00000080626
ENSBTAG00000008124	ENSBTAT00000070414
ENSBTAG00000008124	ENSBTAT00000086560
ENSBTAG00000008124	ENSBTAT00000030932
ENSBTAG00000008124	ENSBTAT00000076458
ENSBTAG00000008124	ENSBTAT00000082904
