Ensembl Gene ID,affectedTissues,expressedTissues,Chromosome Name,Gene Start (bp),Gene End (bp),Strand,CCN,propOfExpressedAffectedByeQTL,affectedByBroad
ENSG00000170866,44.0,44,19,54799854,54809952,-1,N,1.0,Y
ENSG00000064886,46.0,48,1,111743393,111786062,1,N,0.9583333333333334,N
ENSG00000204956,46.0,46,5,140710252,140892546,1,N,1.0,N
ENSG00000183386,48.0,48,1,38462442,38471278,-1,N,1.0,Y
ENSG00000105072,48.0,48,19,16607122,16632163,1,Y,1.0,Y
ENSG00000121005,46.0,46,8,75896750,75946793,1,Y,1.0,N
ENSG00000134291,46.0,48,12,48357352,48362661,1,N,0.9583333333333334,N
ENSG00000242252,48.0,48,1,156211753,156213112,1,N,1.0,N
ENSG00000183520,48.0,48,1,38474930,38490496,1,Y,1.0,Y
ENSG00000081853,47.0,47,5,140718539,140892546,1,N,1.0,Y
ENSG00000144730,45.0,46,3,57124010,57204334,-1,Y,0.9782608695652174,N
ENSG00000113269,48.0,48,5,179338651,179499118,-1,Y,1.0,N
ENSG00000138095,48.0,48,2,44113647,44223144,-1,Y,1.0,Y
ENSG00000101452,48.0,48,20,37590942,37668366,1,Y,1.0,Y
ENSG00000196715,48.0,48,7,65338254,65424550,1,N,1.0,Y
ENSG00000185101,45.0,48,11,417933,442011,-1,N,0.9375,N
ENSG00000165806,48.0,48,10,115438942,115490662,1,N,1.0,Y
ENSG00000204536,48.0,48,6,31110216,31126015,-1,N,1.0,Y
ENSG00000185024,47.0,48,14,105675623,105781926,-1,N,0.9791666666666666,N
ENSG00000196678,48.0,48,16,20791515,20911671,-1,Y,1.0,Y
ENSG00000161048,48.0,48,7,102740223,102790007,-1,N,1.0,Y
ENSG00000100258,48.0,48,22,50941376,50946135,-1,N,1.0,Y
ENSG00000169919,48.0,48,7,65425671,65447301,-1,N,1.0,N
ENSG00000253910,46.0,47,5,140739703,140892546,1,N,0.9787234042553192,N
ENSG00000149196,47.0,48,11,86013253,86056969,1,N,0.9791666666666666,N
ENSG00000119711,48.0,48,14,74523553,74551196,-1,Y,1.0,Y
ENSG00000167613,45.0,47,19,54865362,54882165,-1,N,0.9574468085106383,N
ENSG00000164300,48.0,48,5,79407050,79551898,-1,N,1.0,Y
ENSG00000120451,48.0,48,11,130745331,130786404,-1,Y,1.0,Y
ENSG00000177469,45.0,48,17,40554470,40575535,-1,N,0.9375,N
ENSG00000089847,48.0,48,19,4183351,4224811,1,N,1.0,Y
ENSG00000174915,48.0,48,11,448268,491393,1,N,1.0,Y
ENSG00000185591,48.0,48,12,53773960,53810230,1,Y,1.0,Y
ENSG00000167711,47.0,48,17,1646130,1658562,1,Y,0.9791666666666666,Y
ENSG00000127526,47.0,48,19,16660642,16683193,-1,N,0.9791666666666666,N
ENSG00000253731,47.0,47,5,140753651,140892546,1,N,1.0,Y
ENSG00000105819,47.0,48,7,102937869,102969958,1,N,0.9791666666666666,Y
ENSG00000149201,44.0,48,11,86085778,86134151,1,Y,0.9166666666666666,N
ENSG00000076003,48.0,48,2,136597196,136633996,-1,N,1.0,N
ENSG00000160781,48.0,48,1,156213206,156217881,-1,Y,1.0,N
ENSG00000125166,48.0,48,16,58741035,58768261,-1,N,1.0,Y
ENSG00000106066,47.0,48,7,29034847,29235067,-1,Y,0.9791666666666666,Y
ENSG00000085465,48.0,48,1,111956936,111970399,-1,N,1.0,Y
ENSG00000106477,48.0,48,7,130033612,130082274,-1,N,1.0,Y
ENSG00000253305,48.0,48,5,140787770,140892546,1,N,1.0,Y
ENSG00000253846,47.0,48,5,140792743,140892546,1,N,0.9791666666666666,Y
ENSG00000105852,46.0,46,7,94989256,95025680,-1,N,1.0,Y
ENSG00000005189,48.0,48,16,20817751,20860987,1,Y,1.0,Y
ENSG00000050748,48.0,48,5,179660143,179719099,-1,Y,1.0,N
ENSG00000186510,47.0,47,1,16345370,16360545,1,N,1.0,N
ENSG00000205659,48.0,48,14,74551499,74667936,1,Y,1.0,Y
ENSG00000253873,43.0,47,5,140800762,140891835,1,N,0.9148936170212766,N
ENSG00000139908,47.0,48,14,24674903,24677568,1,Y,0.9791666666666666,Y
ENSG00000132507,48.0,48,17,7210318,7215774,1,N,1.0,Y
ENSG00000105248,47.0,48,19,4247076,4269087,1,N,0.9791666666666666,N
ENSG00000198952,47.0,48,1,156219015,156252620,-1,Y,0.9791666666666666,N
ENSG00000132386,47.0,48,17,1665253,1680868,1,Y,0.9791666666666666,Y
ENSG00000213397,48.0,48,X,152713124,152760978,-1,N,1.0,Y
ENSG00000023191,48.0,48,11,494512,507300,-1,N,1.0,Y
ENSG00000116459,46.0,48,1,111991486,112005395,1,N,0.9583333333333334,N
ENSG00000151376,48.0,48,11,86152150,86383678,-1,Y,1.0,Y
ENSG00000136059,43.0,48,3,38029550,38048679,1,N,0.8958333333333334,N
ENSG00000168653,48.0,48,1,39491990,39500308,1,N,1.0,Y
ENSG00000164182,43.0,48,5,60240956,60448853,1,N,0.8958333333333334,N
ENSG00000086205,44.0,44,11,49168187,49230222,-1,N,1.0,Y
ENSG00000136869,48.0,48,9,120466610,120479149,1,N,1.0,Y
ENSG00000157500,48.0,48,3,57261765,57307496,1,N,1.0,N
ENSG00000184908,43.0,43,1,16370272,16383803,1,N,1.0,N
ENSG00000121933,45.0,47,1,112025970,112106584,-1,N,0.9574468085106383,N
ENSG00000115866,48.0,48,2,136664247,136743670,-1,Y,1.0,N
ENSG00000254505,48.0,48,14,24678789,24683075,-1,N,1.0,Y
ENSG00000205352,47.0,48,12,53835389,53840429,1,N,0.9791666666666666,N
ENSG00000214046,48.0,48,19,16741562,16771253,-1,N,1.0,Y
ENSG00000150687,48.0,48,11,86502101,86663952,1,N,1.0,N
ENSG00000105204,47.0,48,19,40315990,40324841,-1,Y,0.9791666666666666,Y
ENSG00000116473,47.0,48,1,112084840,112259313,1,N,0.9791666666666666,N
ENSG00000126522,46.0,48,7,65540785,65558545,1,N,0.9583333333333334,N
ENSG00000142627,45.0,48,1,16450832,16482582,-1,N,0.9375,N
ENSG00000105854,43.0,48,7,95034175,95064510,-1,N,0.8958333333333334,N
ENSG00000138821,45.0,48,4,103172198,103352415,-1,Y,0.9375,N
ENSG00000106069,46.0,47,7,29161890,29553944,1,Y,0.9787234042553192,N
ENSG00000198715,48.0,48,1,156259880,156265463,-1,Y,1.0,Y
ENSG00000064703,46.0,48,1,112297867,112310638,1,Y,0.9583333333333334,N
ENSG00000170776,48.0,48,15,85923802,86292586,1,N,1.0,N
ENSG00000079931,46.0,48,6,132617194,132722684,-1,Y,0.9583333333333334,N
ENSG00000108679,46.0,48,17,76967320,76976191,-1,N,0.9583333333333334,N
ENSG00000106484,47.0,48,7,130126012,130146133,1,N,0.9791666666666666,N
ENSG00000166575,47.0,48,11,86748886,87034800,1,Y,0.9791666666666666,N
ENSG00000079950,48.0,48,6,132767006,132834337,-1,N,1.0,N
ENSG00000111321,48.0,48,12,6484211,6500733,1,Y,1.0,Y
ENSG00000132522,48.0,48,17,7214643,7218883,-1,N,1.0,Y
ENSG00000167615,48.0,48,19,54960065,54973217,1,N,1.0,Y
ENSG00000119688,46.0,48,14,74752126,74769759,-1,N,0.9583333333333334,N
ENSG00000142632,48.0,48,1,16524349,16539104,-1,N,1.0,Y
ENSG00000166024,45.0,48,10,99894387,100004654,1,N,0.9375,N
ENSG00000112299,48.0,48,6,133002729,133035188,-1,N,1.0,Y
ENSG00000104427,47.0,48,8,79578282,79632000,1,Y,0.9791666666666666,N
ENSG00000130489,48.0,48,22,50961997,50964868,-1,N,1.0,Y
ENSG00000132881,48.0,48,1,16558195,16563657,-1,Y,1.0,Y
ENSG00000173597,44.0,47,4,70586880,70653679,-1,N,0.9361702127659576,N
ENSG00000167617,48.0,48,19,54976210,54984411,-1,N,1.0,N
ENSG00000241258,48.0,48,7,65579591,65619555,1,N,1.0,Y
ENSG00000178078,48.0,48,19,4324040,4342783,-1,N,1.0,Y
ENSG00000037637,48.0,48,1,16573334,16678949,-1,Y,1.0,Y
ENSG00000134245,44.0,48,1,113009163,113072787,1,Y,0.9166666666666666,N
ENSG00000186532,47.0,48,17,1682779,1733928,-1,Y,0.9791666666666666,Y
ENSG00000123892,48.0,48,11,87846410,87908635,-1,N,1.0,N
ENSG00000025708,48.0,48,22,50964181,50968485,-1,N,1.0,Y
ENSG00000055070,48.0,48,1,16679070,16724640,1,N,1.0,Y
ENSG00000177989,48.0,48,22,50968139,50971009,-1,N,1.0,Y
ENSG00000213672,48.0,48,3,48701364,48723797,-1,Y,1.0,Y
ENSG00000132793,48.0,48,20,39969560,39989222,1,Y,1.0,Y
ENSG00000008382,45.0,48,19,4343524,4360083,1,N,0.9375,N
ENSG00000136861,48.0,48,9,123151147,123342448,-1,N,1.0,N
ENSG00000114423,48.0,48,3,105374305,105588396,-1,Y,1.0,N
ENSG00000109861,48.0,48,11,88026760,88070955,-1,N,1.0,Y
ENSG00000176720,47.0,48,2,242498136,242513546,1,Y,0.9791666666666666,N
ENSG00000239998,47.0,47,19,55084387,55099027,1,N,1.0,Y
ENSG00000124177,46.0,48,20,40030741,40247133,-1,N,0.9583333333333334,N
ENSG00000166546,47.0,47,16,66461200,66527432,1,N,1.0,Y
ENSG00000111731,48.0,48,12,22601517,22697480,-1,N,1.0,Y
ENSG00000011638,48.0,48,16,21169698,21191937,1,N,1.0,Y
ENSG00000100938,46.0,48,14,24701628,24708448,1,N,0.9583333333333334,N
ENSG00000169902,45.0,48,7,65670186,65885530,1,Y,0.9375,N
ENSG00000205560,48.0,48,22,51007290,51017899,-1,Y,1.0,Y
ENSG00000171302,46.0,48,17,76987799,77005949,-1,Y,0.9583333333333334,N
ENSG00000157191,48.0,48,1,16767167,16786573,1,Y,1.0,Y
ENSG00000139192,48.0,48,12,6560856,6575683,1,Y,1.0,Y
ENSG00000167670,48.0,48,19,4402659,4445015,1,N,1.0,Y
ENSG00000151474,47.0,48,10,13685706,14504141,-1,N,0.9791666666666666,N
ENSG00000164683,45.0,48,8,80676245,80680098,-1,Y,0.9375,Y
ENSG00000132383,48.0,48,17,1732996,1803376,1,N,1.0,Y
ENSG00000166548,48.0,48,16,66541906,66586447,-1,N,1.0,N
ENSG00000175662,48.0,48,17,17746828,17875736,-1,N,1.0,N
ENSG00000239388,48.0,48,3,57302375,57326710,-1,N,1.0,Y
ENSG00000168397,48.0,48,2,242576628,242613272,1,N,1.0,Y
ENSG00000131979,48.0,48,14,55308726,55369570,-1,N,1.0,N
ENSG00000185924,43.0,47,17,1837971,1928639,-1,N,0.9148936170212766,N
ENSG00000095261,48.0,48,9,123577774,123605262,-1,N,1.0,N
ENSG00000219481,48.0,48,1,16888814,16940057,-1,N,1.0,Y
ENSG00000119943,48.0,48,10,100143322,100174941,-1,N,1.0,Y
ENSG00000163468,48.0,48,1,156278759,156337664,-1,N,1.0,Y
ENSG00000104972,47.0,47,19,55085346,55148979,1,N,1.0,N
ENSG00000167671,48.0,48,19,4444996,4457819,-1,N,1.0,Y
ENSG00000114626,47.0,48,3,127391778,127399768,1,N,0.9791666666666666,Y
ENSG00000068745,48.0,48,3,48725436,48777786,-1,N,1.0,Y
ENSG00000109323,45.0,48,4,103552660,103682151,-1,N,0.9375,N
ENSG00000056558,48.0,48,9,123664671,123691451,-1,N,1.0,Y
ENSG00000184887,48.0,48,14,105714827,105717430,1,N,1.0,N
ENSG00000037280,46.0,48,5,180028506,180076624,-1,Y,0.9583333333333334,N
ENSG00000134817,44.0,47,11,57001051,57004709,-1,N,0.9361702127659576,N
ENSG00000100288,48.0,48,22,51017378,51039884,-1,Y,1.0,Y
ENSG00000007341,48.0,48,1,113066140,113163447,-1,Y,1.0,Y
ENSG00000173918,48.0,48,17,77018896,77045870,1,Y,1.0,N
ENSG00000106804,48.0,48,9,123714616,123812554,-1,N,1.0,Y
ENSG00000108963,48.0,48,17,1933404,1946724,1,N,1.0,Y
ENSG00000139190,48.0,48,12,6571403,6580153,-1,Y,1.0,Y
ENSG00000137310,48.0,48,6,31126319,31134936,1,Y,1.0,Y
ENSG00000167674,46.0,48,19,4472284,4502223,1,N,0.9583333333333334,Y
ENSG00000129292,48.0,48,8,133787618,133861052,1,N,1.0,N
ENSG00000131351,48.0,48,19,17160539,17186435,-1,Y,1.0,Y
ENSG00000004799,48.0,48,7,95212811,95225803,-1,Y,1.0,Y
ENSG00000186652,48.0,48,11,57154267,57158130,-1,N,1.0,Y
ENSG00000106086,48.0,48,7,30067020,30170096,1,Y,1.0,Y
ENSG00000197006,48.0,48,16,21608539,21668794,1,N,1.0,N
ENSG00000154710,48.0,48,7,66147151,66276451,1,Y,1.0,Y
ENSG00000008735,46.0,48,22,51039114,51052409,1,N,0.9583333333333334,N
ENSG00000112303,48.0,48,6,133065009,133084598,-1,N,1.0,Y
ENSG00000107521,48.0,48,10,100175955,100206684,-1,Y,1.0,Y
ENSG00000158623,48.0,48,7,130146089,130353598,-1,Y,1.0,Y
ENSG00000116489,47.0,48,1,113161795,113214241,1,N,0.9791666666666666,Y
ENSG00000158560,44.0,47,7,95401866,95739634,1,Y,0.9361702127659576,N
ENSG00000080854,47.0,47,11,133778459,133826880,-1,N,1.0,Y
ENSG00000140749,45.0,48,16,21652609,21663981,-1,N,0.9375,N
ENSG00000214456,47.0,48,19,4522543,4535236,-1,N,0.9791666666666666,N
ENSG00000104974,47.0,47,19,55105047,55113555,1,N,1.0,N
ENSG00000171962,48.0,48,17,17876127,17920203,1,N,1.0,Y
ENSG00000183379,45.0,48,14,74872596,74892805,-1,N,0.9375,N
ENSG00000168393,48.0,48,2,242615157,242626406,-1,N,1.0,Y
ENSG00000106609,48.0,48,7,66386212,66423538,1,Y,1.0,Y
ENSG00000119655,48.0,48,14,74942895,74960880,-1,Y,1.0,N
ENSG00000146409,43.0,48,6,133090509,133119701,-1,Y,0.8958333333333334,N
ENSG00000204531,48.0,48,6,31132119,31148508,-1,N,1.0,Y
ENSG00000058453,48.0,48,1,17066768,17299474,1,N,1.0,Y
ENSG00000119396,48.0,48,9,123940415,123985292,-1,Y,1.0,Y
ENSG00000100299,48.0,48,22,51061182,51066607,-1,Y,1.0,Y
ENSG00000196670,48.0,48,5,180274611,180288286,-1,N,1.0,Y
ENSG00000060971,48.0,48,3,38144620,38178733,-1,N,1.0,Y
ENSG00000112306,48.0,48,6,133135580,133138703,1,N,1.0,Y
ENSG00000099331,43.0,48,19,17186591,17325346,1,N,0.8958333333333334,N
ENSG00000117122,46.0,46,1,17300997,17307330,-1,N,1.0,Y
ENSG00000151503,48.0,48,11,134020014,134095348,-1,Y,1.0,Y
ENSG00000010292,46.0,48,12,6602522,6641121,1,Y,0.9583333333333334,N
ENSG00000167280,48.0,48,17,77071021,77084681,1,Y,1.0,Y
ENSG00000109332,48.0,48,4,103715540,103790053,-1,N,1.0,Y
ENSG00000168395,48.0,48,2,242641450,242668893,1,N,1.0,N
ENSG00000140543,47.0,48,15,89054790,89089906,-1,N,0.9791666666666666,N
ENSG00000181026,46.0,48,15,89164527,89175513,1,Y,0.9583333333333334,N
ENSG00000174839,48.0,48,3,57611184,57678816,-1,Y,1.0,Y
ENSG00000183682,48.0,48,1,39957318,39991607,1,N,1.0,Y
ENSG00000251322,47.0,48,22,51112843,51171726,1,N,0.9791666666666666,Y
ENSG00000159363,45.0,48,1,17312453,17338423,-1,N,0.9375,N
ENSG00000170615,47.0,47,7,102993177,103086624,-1,Y,1.0,Y
ENSG00000140931,48.0,48,16,66637777,66647795,1,N,1.0,Y
ENSG00000147382,48.0,48,X,152853377,152865500,-1,N,1.0,N
ENSG00000187715,44.0,44,3,127634075,127706514,1,N,1.0,N
ENSG00000092295,44.0,48,14,24718320,24733638,-1,N,0.9166666666666666,N
ENSG00000198874,48.0,48,7,66460160,66704501,1,Y,1.0,Y
ENSG00000070366,44.0,48,17,1963133,2207065,-1,N,0.9166666666666666,N
ENSG00000134809,48.0,48,11,57295936,57298276,-1,N,1.0,Y
ENSG00000090621,48.0,48,1,40026488,40042462,-1,N,1.0,Y
ENSG00000214872,47.0,48,11,57308979,57318108,1,N,0.9791666666666666,Y
ENSG00000142002,47.0,48,19,4675236,4724685,-1,N,0.9791666666666666,N
ENSG00000106100,48.0,48,7,30464143,30518400,-1,Y,1.0,Y
ENSG00000131981,48.0,48,14,55590828,55612126,1,Y,1.0,Y
ENSG00000079974,48.0,48,22,51205929,51222091,-1,N,1.0,N
ENSG00000006625,48.0,48,7,30536237,30591095,-1,N,1.0,Y
ENSG00000086200,44.0,48,5,61699799,61924409,1,N,0.9166666666666666,N
ENSG00000077616,48.0,48,11,89864683,89926062,1,Y,1.0,Y
ENSG00000101049,44.0,48,20,42187608,42216877,1,N,0.9166666666666666,N
ENSG00000117118,47.0,48,1,17345217,17380665,-1,N,0.9791666666666666,N
ENSG00000180902,48.0,48,2,242673994,242708231,1,N,1.0,Y
ENSG00000204525,48.0,48,6,31236526,31239907,-1,N,1.0,Y
ENSG00000171953,48.0,48,17,17880723,17942523,-1,N,1.0,Y
ENSG00000100949,46.0,48,14,24734744,24740945,-1,Y,0.9583333333333334,Y
ENSG00000140511,48.0,48,15,89420519,89438857,-1,N,1.0,N
ENSG00000154252,44.0,44,2,242716240,242743623,1,N,1.0,N
ENSG00000152556,48.0,48,12,48498922,48540187,1,Y,1.0,N
ENSG00000099330,48.0,48,19,17337013,17340028,1,N,1.0,Y
ENSG00000140740,45.0,48,16,21963981,21994981,1,N,0.9375,N
ENSG00000198799,48.0,48,1,113615831,113674882,1,Y,1.0,Y
ENSG00000110172,47.0,48,11,89934328,89956532,-1,N,0.9791666666666666,N
ENSG00000140545,48.0,48,15,89441916,89456642,-1,N,1.0,Y
ENSG00000204099,44.0,45,2,242749920,242758739,1,N,0.9777777777777776,N
ENSG00000127666,48.0,48,19,4815944,4831716,-1,N,1.0,Y
ENSG00000101052,48.0,48,20,42219571,42275936,1,Y,1.0,Y
ENSG00000165810,48.0,48,5,180467225,180488523,1,Y,1.0,Y
ENSG00000139546,48.0,48,12,53894705,53900215,1,Y,1.0,Y
ENSG00000106113,45.0,46,7,30692200,30739745,-1,N,0.9782608695652174,N
ENSG00000105355,45.0,48,19,4838353,4867780,-1,N,0.9375,N
ENSG00000084072,48.0,48,1,40157854,40229586,1,N,1.0,Y
ENSG00000183648,47.0,48,14,92582466,92588261,-1,N,0.9791666666666666,N
ENSG00000159339,47.0,47,1,17634690,17690499,1,N,1.0,N
ENSG00000145354,48.0,48,4,103790135,103810399,1,Y,1.0,Y
ENSG00000156603,48.0,48,11,57471186,57479693,-1,Y,1.0,Y
ENSG00000172936,46.0,48,3,38179969,38184513,1,N,0.9583333333333334,Y
ENSG00000146054,48.0,48,5,180620924,180632293,-1,N,1.0,N
ENSG00000196776,48.0,48,3,107762145,107809872,-1,N,1.0,N
ENSG00000076641,45.0,48,8,81880045,82024303,-1,Y,0.9375,N
ENSG00000119446,48.0,48,9,124999903,125027118,-1,Y,1.0,Y
ENSG00000160113,47.0,48,19,17342692,17356749,-1,N,0.9791666666666666,N
ENSG00000241644,47.0,48,7,30737601,30797218,1,N,0.9791666666666666,N
ENSG00000115919,46.0,48,2,143635067,143799890,1,Y,0.9583333333333334,Y
ENSG00000165934,48.0,48,14,92588281,92630755,1,N,1.0,Y
ENSG00000198754,48.0,48,1,40235195,40237020,-1,N,1.0,N
ENSG00000155926,48.0,48,8,134048973,134115298,-1,N,1.0,N
ENSG00000124191,44.0,48,20,42543504,42698256,1,N,0.9166666666666666,N
ENSG00000141570,45.0,48,17,77765931,77775482,-1,Y,0.9375,N
ENSG00000188554,48.0,48,17,41322498,41363708,1,Y,1.0,N
ENSG00000127663,45.0,48,19,4969125,5153606,1,N,0.9375,N
ENSG00000106125,48.0,48,7,30811033,30932002,1,N,1.0,Y
ENSG00000177479,48.0,48,3,48956254,49023815,1,Y,1.0,Y
ENSG00000043514,48.0,48,1,40306723,40349183,-1,Y,1.0,Y
ENSG00000234745,48.0,48,6,31321649,31324965,-1,N,1.0,Y
ENSG00000157379,48.0,48,14,24759804,24769039,-1,Y,1.0,Y
ENSG00000180773,47.0,48,11,92877341,92931130,-1,Y,0.9791666666666666,N
ENSG00000146411,45.0,47,6,134309835,134373774,-1,Y,0.9574468085106383,N
ENSG00000116793,45.0,48,1,114239453,114302111,-1,Y,0.9375,N
ENSG00000240583,48.0,48,7,30893010,30965131,1,Y,1.0,Y
ENSG00000108591,48.0,48,17,17991200,18011285,1,N,1.0,Y
ENSG00000127922,47.0,48,7,96110938,96339203,-1,N,0.9791666666666666,Y
ENSG00000018189,47.0,48,4,71569921,71673032,1,Y,0.9791666666666666,N
ENSG00000167720,48.0,48,17,2206677,2228554,1,N,1.0,Y
ENSG00000149328,47.0,48,11,134201768,134248235,1,N,0.9791666666666666,N
ENSG00000126775,46.0,48,14,55833110,55878576,-1,N,0.9583333333333334,N
ENSG00000132394,48.0,48,3,127872297,128127485,1,N,1.0,Y
ENSG00000164197,47.0,47,5,63461671,63668696,1,Y,1.0,Y
ENSG00000149596,47.0,48,20,42740335,42816218,-1,N,0.9791666666666666,Y
ENSG00000109956,43.0,45,11,134248398,134281812,-1,Y,0.9555555555555556,N
ENSG00000163382,48.0,48,1,156561554,156564091,1,N,1.0,Y
ENSG00000132823,48.0,48,20,42825136,42839431,-1,N,1.0,N
ENSG00000105393,48.0,48,19,17378159,17392058,1,N,1.0,Y
ENSG00000144671,47.0,47,3,38323785,38360066,1,N,1.0,Y
ENSG00000105426,45.0,48,19,5158506,5340814,-1,N,0.9375,N
ENSG00000133731,48.0,48,8,82570196,82598928,-1,Y,1.0,Y
ENSG00000213906,48.0,48,14,24774940,24781259,1,N,1.0,Y
ENSG00000060982,47.0,48,12,24964295,25102393,-1,N,0.9791666666666666,N
ENSG00000160818,48.0,48,1,156564279,156571288,-1,N,1.0,Y
ENSG00000075884,45.0,47,2,143848931,144525921,1,N,0.9574468085106383,N
ENSG00000131558,48.0,48,7,132937829,133751342,1,N,1.0,Y
ENSG00000166004,48.0,48,11,93394805,93463522,1,N,1.0,Y
ENSG00000204628,48.0,48,5,180663909,180675096,-1,N,1.0,Y
ENSG00000160117,48.0,48,19,17392454,17398455,1,N,1.0,Y
ENSG00000253598,46.0,47,8,82605842,82608409,-1,N,0.9787234042553192,N
ENSG00000153006,47.0,48,5,64013971,64064512,-1,N,0.9791666666666666,Y
ENSG00000213903,48.0,48,14,24780656,24787242,1,Y,1.0,Y
ENSG00000140521,48.0,48,15,89859534,89878092,-1,Y,1.0,N
ENSG00000141519,47.0,47,17,78010435,78074412,1,N,1.0,Y
ENSG00000126777,47.0,48,14,56025790,56168244,1,N,0.9791666666666666,N
ENSG00000134262,48.0,48,1,114437370,114447823,-1,Y,1.0,N
ENSG00000104231,47.0,48,8,82613569,82645138,-1,Y,0.9791666666666666,N
ENSG00000164039,48.0,48,4,104000592,104021040,-1,N,1.0,Y
ENSG00000132824,44.0,48,20,43124862,43150750,-1,Y,0.9166666666666666,N
ENSG00000177981,48.0,48,12,48541571,48574996,-1,Y,1.0,Y
ENSG00000141258,48.0,48,17,2240792,2284352,1,Y,1.0,Y
ENSG00000183718,43.0,48,5,180681417,180688119,-1,N,0.8958333333333334,N
ENSG00000127220,43.0,48,19,17402940,17421045,-1,N,0.8958333333333334,N
ENSG00000118655,47.0,48,1,114447763,114456708,1,Y,0.9791666666666666,Y
ENSG00000163902,48.0,48,3,128338817,128399918,-1,N,1.0,Y
ENSG00000130312,48.0,48,19,17403418,17417652,1,N,1.0,Y
ENSG00000129467,48.0,48,14,24787555,24804299,-1,Y,1.0,Y
ENSG00000075785,43.0,48,3,128444965,128533639,1,N,0.8958333333333334,N
ENSG00000204520,48.0,48,6,31371356,31383092,1,N,1.0,Y
ENSG00000196839,48.0,48,20,43248163,43280874,-1,Y,1.0,N
ENSG00000100599,48.0,48,14,92980118,93155339,1,N,1.0,Y
ENSG00000204516,48.0,48,6,31462658,31478901,1,N,1.0,Y
ENSG00000196313,48.0,48,7,72349936,72421979,1,N,1.0,Y
ENSG00000140534,48.0,48,15,90118713,90174287,1,Y,1.0,Y
ENSG00000187166,46.0,47,12,48722763,48724062,1,N,0.9787234042553192,N
ENSG00000091536,48.0,48,17,18012020,18083116,1,N,1.0,Y
ENSG00000070669,47.0,48,7,97481430,97501854,-1,Y,0.9791666666666666,N
ENSG00000178467,48.0,48,3,49027319,49044587,1,Y,1.0,Y
ENSG00000167528,48.0,48,12,48733791,48745197,-1,Y,1.0,N
ENSG00000198753,47.0,48,X,153029651,153044801,1,N,0.9791666666666666,N
ENSG00000155428,43.0,48,7,72430016,72439997,-1,N,0.8958333333333334,N
ENSG00000182919,48.0,48,11,93474757,93497915,1,Y,1.0,Y
ENSG00000135390,48.0,48,12,54026510,54071192,-1,N,1.0,Y
ENSG00000164695,48.0,48,8,82644669,82671750,1,Y,1.0,Y
ENSG00000130299,48.0,48,19,17445729,17453544,1,N,1.0,Y
ENSG00000178252,48.0,48,3,49044495,49053386,1,Y,1.0,Y
ENSG00000166913,48.0,48,20,43514317,43537173,1,Y,1.0,Y
ENSG00000104497,48.0,48,8,82711816,82755101,-1,Y,1.0,Y
ENSG00000177646,48.0,48,3,128598439,128634910,1,Y,1.0,Y
ENSG00000166821,43.0,48,15,90220995,90234014,-1,N,0.8958333333333334,N
ENSG00000164815,44.0,48,7,103766788,103848495,-1,Y,0.9166666666666666,N
ENSG00000143303,48.0,48,1,156698234,156706752,1,Y,1.0,Y
ENSG00000103404,48.0,48,16,23072727,23160591,-1,N,1.0,Y
ENSG00000155530,47.0,47,7,133812052,133949343,1,Y,1.0,Y
ENSG00000116774,48.0,48,1,114522063,114524876,1,N,1.0,Y
ENSG00000170175,48.0,48,17,7348380,7361026,1,Y,1.0,Y
ENSG00000010295,45.0,48,12,6647541,6665239,-1,Y,0.9375,N
ENSG00000157036,48.0,48,3,38537618,38583652,1,Y,1.0,Y
ENSG00000101104,48.0,48,20,43538703,43587676,1,Y,1.0,Y
ENSG00000177627,43.0,44,12,48876286,48890295,1,N,0.9772727272727272,N
ENSG00000143314,48.0,48,1,156707095,156711382,-1,Y,1.0,Y
ENSG00000130300,48.0,48,19,17462257,17488159,-1,N,1.0,N
ENSG00000156136,48.0,48,4,71858255,71896631,1,Y,1.0,Y
ENSG00000130255,48.0,48,19,5674958,5691887,1,N,1.0,Y
ENSG00000130303,48.0,48,19,17513748,17516457,-1,N,1.0,Y
ENSG00000129465,45.0,48,14,24805227,24809251,-1,Y,0.9375,N
ENSG00000077713,48.0,48,X,118533023,118588441,1,Y,1.0,Y
ENSG00000171298,48.0,48,17,78075355,78093678,1,N,1.0,Y
ENSG00000141971,48.0,48,19,17516531,17544533,1,N,1.0,Y
ENSG00000025772,46.0,48,20,43570771,43589127,-1,Y,0.9583333333333334,N
ENSG00000066827,48.0,48,8,135490031,135725292,-1,N,1.0,Y
ENSG00000178149,48.0,48,3,49052921,49059726,-1,N,1.0,Y
ENSG00000133739,48.0,48,8,86019382,86058311,1,N,1.0,Y
ENSG00000067955,47.0,48,16,67063019,67134961,1,N,0.9791666666666666,N
ENSG00000116752,47.0,48,1,115110178,115124260,-1,N,0.9791666666666666,Y
ENSG00000157823,48.0,48,15,90373831,90437574,-1,N,1.0,Y
ENSG00000188051,43.0,48,19,17546318,17559376,-1,N,0.8958333333333334,N
ENSG00000139620,48.0,48,12,49047184,49076021,-1,Y,1.0,N
ENSG00000009954,48.0,48,7,72854728,72936608,-1,Y,1.0,N
ENSG00000127481,48.0,48,1,19401000,19536770,-1,N,1.0,Y
ENSG00000185347,48.0,48,14,105956192,105965912,1,N,1.0,N
ENSG00000237172,48.0,48,16,67182008,67185117,-1,N,1.0,Y
