Ensembl Gene ID,affectedTissues,expressedTissues,Chromosome Name,Gene Start (bp),Gene End (bp),Strand,type,propOfExpressedAffectedByeQTL,affectedByBroad
ENSG00000116885,19.0,48,1,36881428,36916086,-1,singleton,0.3958333333333333,N
ENSG00000186529,15.0,47,19,15751707,15773635,1,SSD,0.3191489361702128,N
ENSG00000143028,25.0,48,1,110009180,110024759,1,ohno,0.5208333333333334,Y
ENSG00000130669,27.0,48,19,39616410,39673456,1,ohno,0.5625,Y
ENSG00000183665,17.0,48,8,125463048,125474391,1,singleton,0.3541666666666667,Y
ENSG00000242616,46.0,48,9,114423615,114432526,1,SSD,0.9583333333333334,Y
ENSG00000099814,16.0,48,14,105331617,105363107,1,SSD,0.3333333333333333,Y
ENSG00000127022,26.0,48,5,179105629,179157926,1,ohno,0.5416666666666666,Y
ENSG00000186204,18.0,47,19,15783567,15807984,1,SSD,0.3829787234042553,N
ENSG00000179598,14.0,48,17,17104309,17109629,-1,singleton,0.2916666666666667,N
ENSG00000105808,17.0,48,7,102220093,102257204,-1,ohno,0.3541666666666667,N
ENSG00000103723,33.0,46,15,83328033,83378666,-1,ohno,0.7173913043478259,Y
ENSG00000181754,30.0,48,1,110046797,110052360,-1,ohno,0.625,Y
ENSG00000242441,15.0,16,2,48844937,48960287,1,SSD,0.9375,Y
ENSG00000146205,34.0,48,2,242127924,242164792,1,SSD,0.7083333333333334,Y
ENSG00000177951,17.0,48,11,167784,207428,-1,SSD,0.3541666666666667,N
ENSG00000152527,32.0,48,2,43864412,43995126,1,ohno,0.6666666666666666,Y
ENSG00000198099,19.0,33,4,100044808,100078949,-1,SSD,0.5757575757575758,Y
ENSG00000154803,42.0,48,17,17115526,17140502,-1,SSD,0.875,Y
ENSG00000106868,29.0,48,9,114803065,114937688,-1,singleton,0.6041666666666666,Y
ENSG00000070476,42.0,48,3,126156444,126194762,-1,ohno,0.875,Y
ENSG00000179855,17.0,48,19,3585551,3593539,1,ohno,0.3541666666666667,Y
ENSG00000101353,21.0,48,20,35729629,35807991,-1,ohno,0.4375,Y
ENSG00000204991,33.0,48,16,89884587,89937727,1,ohno,0.6875,Y
ENSG00000100429,45.0,48,22,50683612,50689834,-1,ohno,0.9375,Y
ENSG00000187758,15.0,34,4,100197524,100212185,-1,SSD,0.4411764705882353,Y
ENSG00000171903,31.0,45,19,16023177,16045677,-1,SSD,0.6888888888888889,Y
ENSG00000177963,27.0,48,11,207511,215113,1,ohno,0.5625,Y
ENSG00000127249,18.0,47,3,193119866,193310900,-1,SSD,0.3829787234042553,Y
ENSG00000145692,23.0,47,5,78407602,78428108,1,SSD,0.4893617021276596,Y
ENSG00000129103,29.0,48,7,56131695,56148363,1,ohno,0.6041666666666666,Y
ENSG00000119471,18.0,48,9,115142217,115234690,1,singleton,0.375,Y
ENSG00000167608,33.0,48,19,54663846,54676944,-1,ohno,0.6875,Y
ENSG00000122548,17.0,37,7,26572740,26578407,-1,singleton,0.4594594594594595,Y
ENSG00000138468,23.0,48,3,101043049,101232085,-1,ohno,0.4791666666666667,Y
ENSG00000115677,24.0,48,2,242166679,242256476,-1,SSD,0.5,Y
ENSG00000168765,33.0,48,1,110198703,110208118,1,SSD,0.6875,Y
ENSG00000137411,47.0,48,6,30876019,30894236,1,SSD,0.9791666666666666,Y
ENSG00000101363,23.0,48,20,35918041,35945663,1,singleton,0.4791666666666667,Y
ENSG00000103550,46.0,48,16,19714902,19729557,-1,singleton,0.9583333333333334,Y
ENSG00000165916,15.0,48,11,47440320,47447993,-1,singleton,0.3125,N
ENSG00000145241,15.0,48,4,68337521,68411324,-1,singleton,0.3125,N
ENSG00000213366,14.0,48,1,110210644,110252171,1,SSD,0.2916666666666667,N
ENSG00000185567,14.0,48,14,105403581,105444694,-1,SSD,0.2916666666666667,N
ENSG00000169612,25.0,48,15,83654959,83659809,1,singleton,0.5208333333333334,Y
ENSG00000169609,36.0,48,15,83657193,83680393,-1,singleton,0.75,Y
ENSG00000142082,25.0,48,11,215458,236931,-1,SSD,0.5208333333333334,Y
ENSG00000163875,22.0,48,1,37958176,37980375,-1,singleton,0.4583333333333333,Y
ENSG00000134184,26.0,48,1,110230436,110251661,1,SSD,0.5416666666666666,Y
ENSG00000188130,42.0,48,22,50683879,50700254,-1,ohno,0.875,Y
ENSG00000176386,40.0,48,9,116018115,116037869,-1,singleton,0.8333333333333334,Y
ENSG00000258839,20.0,48,16,89978527,89987385,1,ohno,0.4166666666666667,N
ENSG00000146842,20.0,48,7,129804555,129847610,-1,singleton,0.4166666666666667,Y
ENSG00000136875,32.0,48,9,116037623,116055185,1,SSD,0.6666666666666666,Y
ENSG00000121350,35.0,48,12,21590549,21623300,1,singleton,0.7291666666666666,Y
ENSG00000134201,44.0,48,1,110254864,110318050,1,SSD,0.9166666666666666,Y
ENSG00000163879,26.0,48,1,38022520,38032458,1,singleton,0.5416666666666666,Y
ENSG00000183617,34.0,48,19,3762662,3768573,1,singleton,0.7083333333333334,Y
ENSG00000140104,39.0,48,14,105452112,105476819,1,singleton,0.8125,Y
ENSG00000138036,24.0,48,2,44001178,44037149,1,singleton,0.5,Y
ENSG00000047617,17.0,46,12,5641035,6055398,-1,ohno,0.3695652173913043,Y
ENSG00000180767,28.0,43,3,126243126,126262134,1,ohno,0.6511627906976745,Y
ENSG00000134202,47.0,48,1,110276554,110284384,-1,SSD,0.9791666666666666,Y
ENSG00000093167,15.0,48,3,37094117,37225180,-1,ohno,0.3125,Y
ENSG00000118507,19.0,48,6,131456806,131604675,1,singleton,0.3958333333333333,N
ENSG00000148225,22.0,48,9,116075502,116102578,-1,SSD,0.4583333333333333,Y
ENSG00000119723,18.0,48,14,74416629,74430373,1,singleton,0.375,N
ENSG00000119411,15.0,48,9,116111821,116133513,1,SSD,0.3125,N
ENSG00000119431,32.0,48,9,116135699,116139279,-1,singleton,0.6666666666666666,Y
ENSG00000170322,34.0,48,11,129733531,129765485,-1,singleton,0.7083333333333334,Y
ENSG00000148218,19.0,48,9,116148597,116163613,-1,singleton,0.3958333333333333,N
ENSG00000148229,15.0,48,9,116169515,116172952,-1,SSD,0.3125,N
ENSG00000094914,21.0,48,12,53701240,53718648,-1,singleton,0.4375,Y
ENSG00000101407,15.0,48,20,36611409,36661870,-1,singleton,0.3125,N
ENSG00000198252,20.0,48,14,53196898,53241716,1,SSD,0.4166666666666667,Y
ENSG00000267368,39.0,48,7,102277472,102283238,-1,SSD,0.8125,Y
ENSG00000170889,34.0,48,19,54704610,54752862,1,singleton,0.7083333333333334,Y
ENSG00000228049,48.0,48,7,102277474,102312076,-1,SSD,1.0,Y
ENSG00000116922,16.0,48,1,38147242,38157914,-1,singleton,0.3333333333333333,N
ENSG00000185627,41.0,48,11,236546,252983,1,singleton,0.8541666666666666,Y
ENSG00000171160,42.0,48,10,99374310,99393344,-1,singleton,0.875,Y
ENSG00000106153,30.0,48,7,56169262,56174269,-1,ohno,0.625,Y
ENSG00000205309,20.0,48,17,17206649,17250977,1,SSD,0.4166666666666667,Y
ENSG00000105193,15.0,48,19,39923847,39926588,-1,singleton,0.3125,Y
ENSG00000127995,15.0,48,7,94138531,94186331,1,singleton,0.3125,N
ENSG00000155254,15.0,48,10,99472930,99477907,1,singleton,0.3125,Y
ENSG00000033178,25.0,48,4,68478370,68566897,-1,SSD,0.5208333333333334,Y
ENSG00000147394,16.0,48,X,152082986,152142024,1,ohno,0.3333333333333333,N
ENSG00000185290,45.0,48,7,56182374,56184093,-1,singleton,0.9375,Y
ENSG00000140995,19.0,48,16,90014333,90034468,1,SSD,0.3958333333333333,N
ENSG00000183549,15.0,47,16,20420856,20452658,1,SSD,0.3191489361702128,N
ENSG00000072958,29.0,48,19,16308389,16346160,1,ohno,0.6041666666666666,Y
ENSG00000259511,26.0,43,15,84841242,84850986,1,SSD,0.6046511627906976,Y
ENSG00000101425,23.0,37,20,36888551,36965907,1,SSD,0.6216216216216216,Y
ENSG00000234444,41.0,48,7,63767837,63815238,1,SSD,0.8541666666666666,Y
ENSG00000204967,16.0,43,5,140186659,140391929,1,SSD,0.372093023255814,Y
ENSG00000109163,15.0,45,4,68605046,68620078,-1,SSD,0.3333333333333333,Y
ENSG00000132906,28.0,48,1,15817327,15853029,-1,ohno,0.5833333333333334,Y
ENSG00000184206,44.0,47,15,84904525,84914120,1,SSD,0.9361702127659576,Y
ENSG00000244482,15.0,48,19,54720737,54746649,-1,SSD,0.3125,N
ENSG00000161010,28.0,48,5,179261436,179289173,-1,singleton,0.5833333333333334,Y
ENSG00000204963,15.0,42,5,140213969,140391929,1,SSD,0.35714285714285715,N
ENSG00000109270,17.0,48,4,100799493,100815647,-1,singleton,0.3541666666666667,N
ENSG00000172247,27.0,48,11,47611216,47616211,-1,ohno,0.5625,Y
ENSG00000250120,31.0,43,5,140235595,140391929,1,SSD,0.7209302325581395,Y
ENSG00000196247,31.0,48,7,64126511,64171404,1,SSD,0.6458333333333334,Y
ENSG00000164031,14.0,48,4,100817405,100867883,-1,ohno,0.2916666666666667,N
ENSG00000177082,32.0,48,15,85185999,85197574,-1,singleton,0.6666666666666666,Y
ENSG00000170291,19.0,48,17,7154735,7163259,1,singleton,0.3958333333333333,Y
ENSG00000055483,26.0,48,17,76783463,76837523,-1,ohno,0.5416666666666666,Y
ENSG00000187097,15.0,48,14,74424713,74486102,-1,ohno,0.3125,N
ENSG00000197008,25.0,48,7,64254766,64294054,1,SSD,0.5208333333333334,N
ENSG00000142102,45.0,48,11,289135,296107,1,singleton,0.9375,Y
ENSG00000100239,17.0,48,22,50781733,50883514,1,ohno,0.3541666666666667,N
ENSG00000185201,24.0,48,11,307631,315272,1,SSD,0.5,Y
ENSG00000168385,46.0,48,2,242254515,242293442,1,SSD,0.9583333333333334,Y
ENSG00000185885,14.0,48,11,313506,315272,1,SSD,0.2916666666666667,N
ENSG00000142089,14.0,48,11,319669,327537,-1,SSD,0.2916666666666667,N
ENSG00000196189,24.0,48,1,156117157,156147543,1,SSD,0.5,Y
ENSG00000177946,18.0,48,16,90036206,90038942,-1,singleton,0.375,Y
ENSG00000144815,18.0,48,3,101498046,101547073,1,ohno,0.375,N
ENSG00000003249,23.0,48,16,90071273,90086536,-1,singleton,0.4791666666666667,Y
ENSG00000197696,18.0,48,15,85198360,85201794,-1,singleton,0.375,Y
ENSG00000245317,22.0,48,5,179286013,179288283,1,singleton,0.4583333333333333,Y
ENSG00000163870,28.0,48,3,127291912,127317094,-1,singleton,0.5833333333333334,Y
ENSG00000156171,47.0,48,1,111659955,111682838,-1,ohno,0.9791666666666666,Y
ENSG00000136051,15.0,48,12,105501102,105562912,1,singleton,0.3125,N
ENSG00000204540,35.0,47,6,31082527,31107869,1,singleton,0.7446808510638298,Y
ENSG00000131042,16.0,47,19,54777675,54785039,-1,SSD,0.3404255319148936,Y
ENSG00000170632,32.0,48,7,102715328,102740205,1,SSD,0.6666666666666666,Y
ENSG00000183828,33.0,48,14,105639275,105647660,-1,singleton,0.6875,Y
ENSG00000197226,37.0,48,5,179289066,179334859,-1,ohno,0.7708333333333334,Y
ENSG00000204084,37.0,48,1,38326369,38412729,-1,ohno,0.7708333333333334,Y
ENSG00000164181,14.0,48,5,60047618,60140216,-1,ohno,0.2916666666666667,N
ENSG00000141013,29.0,48,16,90086037,90111383,1,singleton,0.6041666666666666,Y
ENSG00000112852,20.0,46,5,140474227,140476962,1,SSD,0.43478260869565216,Y
ENSG00000095397,23.0,48,9,117164360,117267730,-1,SSD,0.4791666666666667,N
ENSG00000181885,14.0,48,17,7163222,7167302,-1,SSD,0.2916666666666667,N
ENSG00000198039,31.0,48,7,64330550,64391344,1,SSD,0.6458333333333334,Y
ENSG00000160785,17.0,48,1,156163880,156182587,1,SSD,0.3541666666666667,N
ENSG00000162461,35.0,48,1,16062900,16067891,1,ohno,0.7291666666666666,Y
ENSG00000183837,15.0,48,X,152224766,152228827,1,SSD,0.3125,Y
ENSG00000166716,15.0,48,15,85291866,85349659,1,ohno,0.3125,N
ENSG00000235961,39.0,45,X,152240819,152243399,1,SSD,0.8666666666666667,Y
ENSG00000204538,27.0,47,6,31105313,31107127,-1,singleton,0.5744680851063829,Y
ENSG00000183431,30.0,48,1,38422647,38456593,-1,SSD,0.625,Y
ENSG00000185187,28.0,48,11,405716,417455,-1,singleton,0.5833333333333334,Y
ENSG00000120322,33.0,45,5,140557371,140560081,1,SSD,0.7333333333333333,Y
ENSG00000196963,26.0,46,5,140560980,140565793,1,SSD,0.5652173913043478,Y
ENSG00000120324,21.0,46,5,140571942,140575215,1,SSD,0.4565217391304348,Y
ENSG00000153317,19.0,48,8,131064353,131455906,-1,ohno,0.3958333333333333,Y
ENSG00000197479,22.0,46,5,140579183,140582618,1,SSD,0.4782608695652174,Y
ENSG00000101447,14.0,48,20,37554955,37581703,1,SSD,0.2916666666666667,N
ENSG00000077463,25.0,48,19,4174106,4182601,-1,SSD,0.5208333333333334,Y
ENSG00000152926,38.0,48,7,64432154,64467062,-1,SSD,0.7916666666666666,Y
ENSG00000213462,43.0,48,7,64451187,64467121,-1,singleton,0.8958333333333334,Y
ENSG00000120328,19.0,46,5,140588269,140591696,1,SSD,0.4130434782608696,Y
ENSG00000006607,29.0,48,2,242295658,242434256,1,ohno,0.6041666666666666,Y
ENSG00000166743,28.0,47,16,20634559,20710212,-1,SSD,0.5957446808510638,Y
ENSG00000170866,25.0,44,19,54799854,54809952,-1,SSD,0.5681818181818182,Y
ENSG00000221819,18.0,47,16,90095316,90096309,-1,singleton,0.3829787234042553,N
ENSG00000183386,23.0,48,1,38462442,38471278,-1,ohno,0.4791666666666667,Y
ENSG00000105072,34.0,48,19,16607122,16632163,1,singleton,0.7083333333333334,Y
ENSG00000242252,14.0,48,1,156211753,156213112,1,singleton,0.2916666666666667,N
ENSG00000113269,20.0,48,5,179338651,179499118,-1,ohno,0.4166666666666667,Y
ENSG00000138095,39.0,48,2,44113647,44223144,-1,singleton,0.8125,Y
ENSG00000101452,14.0,48,20,37590942,37668366,1,SSD,0.2916666666666667,N
ENSG00000165806,44.0,48,10,115438942,115490662,1,ohno,0.9166666666666666,Y
ENSG00000204536,35.0,48,6,31110216,31126015,-1,singleton,0.7291666666666666,Y
ENSG00000161048,14.0,48,7,102740223,102790007,-1,singleton,0.2916666666666667,N
ENSG00000063587,23.0,48,X,152599613,152625568,1,SSD,0.4791666666666667,Y
ENSG00000100258,19.0,48,22,50941376,50946135,-1,SSD,0.3958333333333333,N
ENSG00000169919,15.0,48,7,65425671,65447301,-1,singleton,0.3125,N
ENSG00000120451,47.0,48,11,130745331,130786404,-1,singleton,0.9791666666666666,Y
ENSG00000089847,26.0,48,19,4183351,4224811,1,ohno,0.5416666666666666,Y
ENSG00000174915,23.0,48,11,448268,491393,1,SSD,0.4791666666666667,Y
ENSG00000254531,34.0,48,4,102268937,102270040,1,singleton,0.7083333333333334,Y
ENSG00000185591,24.0,48,12,53773960,53810230,1,ohno,0.5,Y
ENSG00000167711,33.0,48,17,1646130,1658562,1,SSD,0.6875,Y
ENSG00000076003,17.0,48,2,136597196,136633996,-1,singleton,0.3541666666666667,N
ENSG00000160781,20.0,48,1,156213206,156217881,-1,ohno,0.4166666666666667,Y
ENSG00000125166,22.0,48,16,58741035,58768261,-1,SSD,0.4583333333333333,Y
ENSG00000106066,22.0,48,7,29034847,29235067,-1,SSD,0.4583333333333333,Y
ENSG00000085465,27.0,48,1,111956936,111970399,-1,ohno,0.5625,Y
ENSG00000050748,17.0,48,5,179660143,179719099,-1,ohno,0.3541666666666667,N
ENSG00000186510,29.0,47,1,16345370,16360545,1,SSD,0.6170212765957447,Y
ENSG00000205659,25.0,48,14,74551499,74667936,1,singleton,0.5208333333333334,Y
ENSG00000132507,37.0,48,17,7210318,7215774,1,SSD,0.7708333333333334,Y
ENSG00000105248,14.0,48,19,4247076,4269087,1,SSD,0.2916666666666667,N
ENSG00000198952,15.0,48,1,156219015,156252620,-1,SSD,0.3125,N
ENSG00000023191,21.0,48,11,494512,507300,-1,singleton,0.4375,Y
ENSG00000136059,15.0,48,3,38029550,38048679,1,ohno,0.3125,N
ENSG00000168653,40.0,48,1,39491990,39500308,1,singleton,0.8333333333333334,Y
ENSG00000086205,17.0,44,11,49168187,49230222,-1,SSD,0.3863636363636364,N
ENSG00000184908,16.0,43,1,16370272,16383803,1,SSD,0.372093023255814,N
ENSG00000205352,16.0,48,12,53835389,53840429,1,singleton,0.3333333333333333,Y
ENSG00000105854,14.0,48,7,95034175,95064510,-1,SSD,0.2916666666666667,N
ENSG00000106069,19.0,47,7,29161890,29553944,1,ohno,0.40425531914893614,N
ENSG00000064703,19.0,48,1,112297867,112310638,1,SSD,0.3958333333333333,Y
ENSG00000079950,16.0,48,6,132767006,132834337,-1,ohno,0.3333333333333333,N
ENSG00000111321,41.0,48,12,6484211,6500733,1,SSD,0.8541666666666666,Y
ENSG00000167615,14.0,48,19,54960065,54973217,1,singleton,0.2916666666666667,N
ENSG00000142632,40.0,48,1,16524349,16539104,-1,ohno,0.8333333333333334,Y
ENSG00000112299,16.0,48,6,133002729,133035188,-1,ohno,0.3333333333333333,Y
ENSG00000130489,18.0,48,22,50961997,50964868,-1,ohno,0.375,Y
ENSG00000132881,24.0,48,1,16558195,16563657,-1,singleton,0.5,Y
ENSG00000241258,15.0,48,7,65579591,65619555,1,singleton,0.3125,N
ENSG00000178078,37.0,48,19,4324040,4342783,-1,SSD,0.7708333333333334,Y
ENSG00000134245,14.0,48,1,113009163,113072787,1,ohno,0.2916666666666667,N
ENSG00000186532,26.0,48,17,1682779,1733928,-1,singleton,0.5416666666666666,Y
ENSG00000123892,20.0,48,11,87846410,87908635,-1,ohno,0.4166666666666667,Y
ENSG00000025708,21.0,48,22,50964181,50968485,-1,singleton,0.4375,Y
ENSG00000213672,44.0,48,3,48701364,48723797,-1,singleton,0.9166666666666666,Y
ENSG00000132793,18.0,48,20,39969560,39989222,1,ohno,0.375,Y
ENSG00000217442,24.0,29,22,50989541,51001334,-1,singleton,0.8275862068965517,Y
ENSG00000176720,16.0,48,2,242498136,242513546,1,singleton,0.3333333333333333,N
ENSG00000239998,15.0,47,19,55084387,55099027,1,SSD,0.3191489361702128,Y
ENSG00000111731,24.0,48,12,22601517,22697480,-1,singleton,0.5,Y
ENSG00000011638,17.0,48,16,21169698,21191937,1,singleton,0.3541666666666667,N
ENSG00000205560,40.0,48,22,51007290,51017899,-1,ohno,0.8333333333333334,Y
ENSG00000139192,47.0,48,12,6560856,6575683,1,SSD,0.9791666666666666,Y
ENSG00000167670,39.0,48,19,4402659,4445015,1,singleton,0.8125,Y
ENSG00000132383,17.0,48,17,1732996,1803376,1,singleton,0.3541666666666667,N
ENSG00000166548,16.0,48,16,66541906,66586447,-1,SSD,0.3333333333333333,Y
ENSG00000175662,17.0,48,17,17746828,17875736,-1,ohno,0.3541666666666667,N
ENSG00000005981,17.0,40,7,95107756,95169544,1,SSD,0.425,Y
ENSG00000144229,14.0,41,2,137523115,138435287,1,ohno,0.3414634146341464,N
ENSG00000185924,15.0,47,17,1837971,1928639,-1,ohno,0.3191489361702128,Y
ENSG00000219481,22.0,48,1,16888814,16940057,-1,SSD,0.4583333333333333,Y
ENSG00000119943,40.0,48,10,100143322,100174941,-1,singleton,0.8333333333333334,Y
ENSG00000163468,20.0,48,1,156278759,156337664,-1,singleton,0.4166666666666667,Y
ENSG00000167671,27.0,48,19,4444996,4457819,-1,singleton,0.5625,Y
ENSG00000068745,31.0,48,3,48725436,48777786,-1,SSD,0.6458333333333334,Y
ENSG00000056558,30.0,48,9,123664671,123691451,-1,SSD,0.625,Y
ENSG00000184887,14.0,48,14,105714827,105717430,1,ohno,0.2916666666666667,N
ENSG00000100288,35.0,48,22,51017378,51039884,-1,ohno,0.7291666666666666,Y
ENSG00000007341,34.0,48,1,113066140,113163447,-1,ohno,0.7083333333333334,Y
ENSG00000108963,30.0,48,17,1933404,1946724,1,singleton,0.625,Y
ENSG00000139190,33.0,48,12,6571403,6580153,-1,ohno,0.6875,Y
ENSG00000137310,33.0,48,6,31126319,31134936,1,singleton,0.6875,Y
ENSG00000186652,14.0,48,11,57154267,57158130,-1,SSD,0.2916666666666667,N
ENSG00000154710,36.0,48,7,66147151,66276451,1,SSD,0.75,Y
ENSG00000112303,16.0,48,6,133065009,133084598,-1,SSD,0.3333333333333333,Y
ENSG00000107521,22.0,48,10,100175955,100206684,-1,singleton,0.4583333333333333,Y
ENSG00000158623,25.0,48,7,130146089,130353598,-1,ohno,0.5208333333333334,Y
ENSG00000080854,14.0,47,11,133778459,133826880,-1,ohno,0.2978723404255319,N
ENSG00000171962,15.0,48,17,17876127,17920203,1,SSD,0.3125,Y
ENSG00000146409,19.0,48,6,133090509,133119701,-1,SSD,0.3958333333333333,Y
ENSG00000204531,39.0,48,6,31132119,31148508,-1,SSD,0.8125,Y
ENSG00000058453,32.0,48,1,17066768,17299474,1,SSD,0.6666666666666666,Y
ENSG00000100299,39.0,48,22,51061182,51066607,-1,SSD,0.8125,Y
ENSG00000196670,23.0,48,5,180274611,180288286,-1,SSD,0.4791666666666667,Y
ENSG00000117122,21.0,46,1,17300997,17307330,-1,SSD,0.4565217391304348,Y
ENSG00000167280,34.0,48,17,77071021,77084681,1,singleton,0.7083333333333334,Y
ENSG00000168395,25.0,48,2,242641450,242668893,1,ohno,0.5208333333333334,Y
ENSG00000187715,22.0,44,3,127634075,127706514,1,SSD,0.5,Y
ENSG00000092295,21.0,48,14,24718320,24733638,-1,ohno,0.4375,Y
ENSG00000198874,42.0,48,7,66460160,66704501,1,SSD,0.875,Y
ENSG00000134809,46.0,48,11,57295936,57298276,-1,singleton,0.9583333333333334,Y
ENSG00000090621,17.0,48,1,40026488,40042462,-1,ohno,0.3541666666666667,Y
ENSG00000214872,44.0,48,11,57308979,57318108,1,ohno,0.9166666666666666,Y
ENSG00000079974,33.0,48,22,51205929,51222091,-1,SSD,0.6875,Y
ENSG00000006625,19.0,48,7,30536237,30591095,-1,singleton,0.3958333333333333,N
ENSG00000113303,20.0,42,5,180326077,180377906,1,SSD,0.4761904761904762,Y
ENSG00000077616,24.0,48,11,89864683,89926062,1,SSD,0.5,Y
ENSG00000206344,40.0,48,6,31165537,31171745,1,singleton,0.8333333333333334,Y
ENSG00000180902,48.0,48,2,242673994,242708231,1,singleton,1.0,Y
ENSG00000185864,18.0,48,16,21845890,21892148,-1,SSD,0.375,N
ENSG00000204525,47.0,48,6,31236526,31239907,-1,SSD,0.9791666666666666,Y
ENSG00000171953,20.0,48,17,17880723,17942523,-1,singleton,0.4166666666666667,Y
ENSG00000140511,15.0,48,15,89420519,89438857,-1,SSD,0.3125,N
ENSG00000168903,29.0,32,5,180415845,180433727,1,SSD,0.90625,Y
ENSG00000154252,23.0,44,2,242716240,242743623,1,ohno,0.5227272727272727,Y
ENSG00000099330,37.0,48,19,17337013,17340028,1,ohno,0.7708333333333334,Y
ENSG00000140545,15.0,48,15,89441916,89456642,-1,ohno,0.3125,N
ENSG00000204099,19.0,45,2,242749920,242758739,1,SSD,0.4222222222222222,N
ENSG00000175764,17.0,48,9,124584207,124855885,-1,SSD,0.3541666666666667,N
ENSG00000101052,22.0,48,20,42219571,42275936,1,singleton,0.4583333333333333,Y
ENSG00000106113,28.0,46,7,30692200,30739745,-1,ohno,0.6086956521739131,Y
ENSG00000084072,47.0,48,1,40157854,40229586,1,SSD,0.9791666666666666,Y
ENSG00000156603,23.0,48,11,57471186,57479693,-1,singleton,0.4791666666666667,Y
ENSG00000146054,21.0,48,5,180620924,180632293,-1,SSD,0.4375,Y
ENSG00000119446,19.0,48,9,124999903,125027118,-1,singleton,0.3958333333333333,Y
ENSG00000165934,31.0,48,14,92588281,92630755,1,singleton,0.6458333333333334,Y
ENSG00000198754,14.0,48,1,40235195,40237020,-1,SSD,0.2916666666666667,N
ENSG00000124191,21.0,48,20,42543504,42698256,1,ohno,0.4375,Y
ENSG00000106125,16.0,48,7,30811033,30932002,1,SSD,0.3333333333333333,N
ENSG00000043514,30.0,48,1,40306723,40349183,-1,singleton,0.625,Y
ENSG00000234745,33.0,48,6,31321649,31324965,-1,SSD,0.6875,Y
ENSG00000157379,36.0,48,14,24759804,24769039,-1,singleton,0.75,Y
ENSG00000108591,23.0,48,17,17991200,18011285,1,singleton,0.4791666666666667,Y
ENSG00000167720,46.0,48,17,2206677,2228554,1,singleton,0.9583333333333334,Y
ENSG00000149328,14.0,48,11,134201768,134248235,1,ohno,0.2916666666666667,N
ENSG00000132394,14.0,48,3,127872297,128127485,1,SSD,0.2916666666666667,N
ENSG00000163382,28.0,48,1,156561554,156564091,1,ohno,0.5833333333333334,Y
ENSG00000133731,27.0,48,8,82570196,82598928,-1,ohno,0.5625,Y
ENSG00000131558,30.0,48,7,132937829,133751342,1,singleton,0.625,Y
ENSG00000166004,19.0,48,11,93394805,93463522,1,SSD,0.3958333333333333,Y
ENSG00000204628,18.0,48,5,180663909,180675096,-1,SSD,0.375,Y
ENSG00000160117,16.0,48,19,17392454,17398455,1,singleton,0.3333333333333333,N
ENSG00000213903,20.0,48,14,24780656,24787242,1,SSD,0.4166666666666667,Y
ENSG00000140521,23.0,48,15,89859534,89878092,-1,singleton,0.4791666666666667,Y
