Ohno1	Ohno2	Symbol1	Symbol2	Og weighted global mean	Self weighted global mean	Outgroup Support	Duplication time	Gene type
ENSBTAG00000006804	ENSBTAG00000005799	KIRREL3	KIRREL	1.41536336373502e-05	4.47566697418718e-07	4	Vertebrata	protein_coding
ENSBTAG00000002920	ENSBTAG00000004015	KAT6B	KAT6A	1.2147012149651e-06	4.41566911929054e-30	3	Vertebrata	protein_coding
ENSBTAG00000001481	ENSBTAG00000014224	IGSF9	IGSF9B	3.16822224240504e-07	1.11014593328967e-06	5	Vertebrata	protein_coding
ENSBTAG00000046135	ENSBTAG00000009389	ENSBTAG00000046135	ENSBTAG00000009389	0.00110780141739585	4.56688314472068e-18	3	Vertebrata	protein_coding
ENSBTAG00000019218	ENSBTAG00000000292	ATP6V0A1	TCIRG1	1.7796241543083e-05	0.000604635157356637	2	Vertebrata	protein_coding
ENSBTAG00000003027	ENSBTAG00000001866	EMX2	EMX1	3.85316092450911e-06	4.04061669111502e-20	3	Vertebrata	protein_coding
ENSBTAG00000020047	ENSBTAG00000015694	MON1A	MON1B	5.02901315000412e-08	4.8720630170337e-20	4	Vertebrata	protein_coding
ENSBTAG00000016566	ENSBTAG00000016525	ITGA9	ITGA1	0.00246919833369224	5.65135643227964e-05	1	Vertebrata	protein_coding
ENSBTAG00000008139	ENSBTAG00000004835	HOXA3	HOXD3	1.00637251082143e-06	1.65135086162503e-10	4	Vertebrata	protein_coding
ENSBTAG00000004896	ENSBTAG00000015926	ABLIM3	ABLIM2	1.61852746165609e-06	2.41598251222527e-31	3	Vertebrata	protein_coding
ENSBTAG00000010989	ENSBTAG00000002350	PIK3R1	ENSBTAG00000002350	4.81900870196721e-08	1.7167949571081e-28	3	Vertebrata	protein_coding
ENSBTAG00000006563	ENSBTAG00000010741	KLHL40	KLHL41	0.00840737805302251	1.11795719626421e-23	1	Vertebrata	protein_coding
ENSBTAG00000005443	ENSBTAG00000014248	MIER1	MIER3	0.000210417626723544	2.880414820423e-18	1	Vertebrata	protein_coding
ENSBTAG00000010229	ENSBTAG00000018160	LAMA2	LAMA1	0.000188828685072238	4.1499923181679e-12	3	Vertebrata	protein_coding
ENSBTAG00000021062	ENSBTAG00000014372	SMARCD2	SMARCD3	3.82342734873358e-08	6.95217306868686e-18	5	Vertebrata	protein_coding
ENSBTAG00000011741	ENSBTAG00000017282	COL13A1	COL25A1	6.5726778520497e-09	1.29033561244983e-29	4	Vertebrata	protein_coding
ENSBTAG00000020985	ENSBTAG00000002300	TYRP1	DCT	0.023552479831384	0.000122748263210761	2	Vertebrata	protein_coding
ENSBTAG00000009917	ENSBTAG00000000710	PIP5K1B	PIP5K1C	6.76945685234463e-07	1.93399514374647e-27	4	Vertebrata	protein_coding
ENSBTAG00000046574	ENSBTAG00000003121	FRMPD1	FRMPD3	2.97271060252412e-09	5.08102640422313e-11	2	Vertebrata	protein_coding
ENSBTAG00000015904	ENSBTAG00000021699	RORA	RORB	4.71093642256824e-10	1.98128989558352e-35	4	Vertebrata	protein_coding
ENSBTAG00000000031	ENSBTAG00000003014	TRPV4	TRPV2	7.47370036493845e-05	1.5545126935493e-28	4	Vertebrata	protein_coding
ENSBTAG00000004603	ENSBTAG00000013938	PHC2	PHC3	5.31187388855822e-08	1.43777097762038e-19	3	Vertebrata	protein_coding
ENSBTAG00000008606	ENSBTAG00000015836	EXOC3	EXOC3L2	0.000554771022235442	0.0195806704030883	4	Vertebrata	protein_coding
ENSBTAG00000020667	ENSBTAG00000002644	KCNQ3	KCNQ4	1.2247978854652e-05	1.33211686679671e-15	3	Vertebrata	protein_coding
ENSBTAG00000002051	ENSBTAG00000015938	ARAP1	ARAP3	1.54677681481121e-08	5.58430946080242e-08	4	Vertebrata	protein_coding
ENSBTAG00000016050	ENSBTAG00000010304	ENSBTAG00000016050	CHKA	0.0149803049286807	7.43695039479586e-16	4	Vertebrata	protein_coding
ENSBTAG00000002739	ENSBTAG00000004337	PDE1C	PDE1B	0.00757037860963968	1.56963835353486e-15	3	Vertebrata	protein_coding
ENSBTAG00000007887	ENSBTAG00000000219	GRIN2A	GRIN2B	1.62987495710621e-08	4.56045340909269e-22	4	Vertebrata	protein_coding
ENSBTAG00000014205	ENSBTAG00000014958	PRKAR2A	PRKAR2B	3.59106022163994e-08	2.41907865158692e-34	3	Vertebrata	protein_coding
ENSBTAG00000004770	ENSBTAG00000021339	SCN4A	SCN8A	1.32806743022962e-08	1.59283838003307e-21	3	Vertebrata	protein_coding
ENSBTAG00000014680	ENSBTAG00000018199	ZBTB49	ZBTB8A	0.0277273779808744	0.00515570487018792	1	Vertebrata	protein_coding
ENSBTAG00000000700	ENSBTAG00000021978	PARVA	PARVB	3.14905064808101e-05	2.92539333841074e-20	3	Vertebrata	protein_coding
ENSBTAG00000014977	ENSBTAG00000020966	ALX1	ALX3	0.000911160751695069	3.95754690602289e-26	1	Vertebrata	protein_coding
ENSBTAG00000006466	ENSBTAG00000013759	CD53	TSPAN9	2.82363999645676e-05	2.10637264471745e-10	3	Vertebrata	protein_coding
ENSBTAG00000019094	ENSBTAG00000007139	NLE1	WSB2	0.0208410049304933	4.30956697050396e-32	2	Chordata	protein_coding
ENSBTAG00000018528	ENSBTAG00000020122	USP45	USP16	6.38747039788971e-08	9.85990751746965e-12	3	Vertebrata	protein_coding
ENSBTAG00000012808	ENSBTAG00000006354	MASP2	ENSBTAG00000006354	0.00801248632113989	0.0811023140885632	2	Vertebrata	protein_coding
ENSBTAG00000045902	ENSBTAG00000006811	EPHB2	EPHA3	2.89485873450822e-08	8.11850182106368e-11	4	Vertebrata	protein_coding
ENSBTAG00000012215	ENSBTAG00000015536	CPNE7	CPNE3	0.0331437914580174	9.36111448641189e-22	1	Vertebrata	protein_coding
ENSBTAG00000013039	ENSBTAG00000047084	ENSBTAG00000013039	ENSBTAG00000047084	0.048047446920181	0.188900270140999	4	Vertebrata	protein_coding
ENSBTAG00000005760	ENSBTAG00000013699	TBC1D4	TBC1D1	8.08776655101947e-10	5.21620006738337e-15	3	Vertebrata	protein_coding
ENSBTAG00000012314	ENSBTAG00000000736	LDLR	LRP8	6.77834694672858e-13	5.7400514933857e-24	5	Vertebrata	protein_coding
ENSBTAG00000021818	ENSBTAG00000012305	ADGRE5	ADGRL2	1.63087191907022e-05	3.43671261467982e-23	2	Vertebrata	protein_coding
ENSBTAG00000039161	ENSBTAG00000013093	ALDH3A2	ALDH3B1	2.77255027418146e-06	0.0178804272137636	5	Vertebrata	protein_coding
ENSBTAG00000019524	ENSBTAG00000008373	ITGAD	ITGA10	0.010919617648681	6.08691267498138e-06	1	Vertebrata	protein_coding
ENSBTAG00000007473	ENSBTAG00000044050	XKR5	XKR4	0.0214761829026885	2.53164040641695e-08	2	Vertebrata	protein_coding
ENSBTAG00000020028	ENSBTAG00000039718	RBP1	FABP9	0.0138651656377161	0.00881979188409272	2	Vertebrata	protein_coding
ENSBTAG00000030257	ENSBTAG00000020043	SH3BP1	ARHGAP17	3.89841003122558e-12	8.07749806121013e-28	3	Vertebrata	protein_coding
ENSBTAG00000001912	ENSBTAG00000003014	TRPV5	TRPV2	0.00197161236562183	2.64053255045066e-05	4	Vertebrata	protein_coding
ENSBTAG00000012533	ENSBTAG00000023447	ENSBTAG00000012533	ENSBTAG00000023447	0.00386141290511443	0.0152228446679307	3	Vertebrata	protein_coding
ENSBTAG00000015214	ENSBTAG00000020889	CA3	CA7	1.22016172270934e-09	2.94579683191896e-27	2	Vertebrata	protein_coding
ENSBTAG00000020485	ENSBTAG00000021480	ARRB1	SAG	2.50878581716675e-08	3.12200874477724e-06	5	Vertebrata	protein_coding
ENSBTAG00000001246	ENSBTAG00000010551	ATP1A1	ATP1A2	0.00218122322759687	3.82132287814142e-08	4	Vertebrata	protein_coding
ENSBTAG00000000326	ENSBTAG00000017771	ENTHD1	EPN2	0.0105845209234068	9.8324541897177e-07	4	Vertebrata	protein_coding
ENSBTAG00000011723	ENSBTAG00000017146	GRIK5	GRIK4	1.91655640604955e-05	1.02318726748403e-14	4	Vertebrata	protein_coding
ENSBTAG00000016823	ENSBTAG00000016797	CSNK1G1	CSNK1G2	1.4869068666491e-10	6.69426958997274e-28	1	Vertebrata	protein_coding
ENSBTAG00000017507	ENSBTAG00000027074	SV2C	SV2B	0.00125563500468742	1.24024354597878e-29	3	Vertebrata	protein_coding
ENSBTAG00000017632	ENSBTAG00000001518	AEN	ISG20L2	0.00338132534085664	3.64309503575585e-23	1	Vertebrata	protein_coding
ENSBTAG00000045971	ENSBTAG00000008185	ENSBTAG00000045971	RTN2	0.00776770907575126	2.17241255214393e-05	1	Vertebrata	protein_coding
ENSBTAG00000004603	ENSBTAG00000018205	PHC2	PHC1	2.59202684257684e-06	2.65380017964953e-15	3	Vertebrata	protein_coding
ENSBTAG00000004196	ENSBTAG00000026851	FMNL1	FMNL2	3.38527929163198e-06	3.70485356889453e-37	3	Vertebrata	protein_coding
ENSBTAG00000018364	ENSBTAG00000046256	TMEM132A	TMEM132C	0.000304336406165316	4.73149726826077e-10	3	Vertebrata	protein_coding
ENSBTAG00000008645	ENSBTAG00000012285	ESRRA	ESRRB	1.03210118763111e-05	4.49469257181913e-12	3	Vertebrata	protein_coding
ENSBTAG00000007589	ENSBTAG00000021772	SMAD9	SMAD5	0.00190403630771613	6.12475357599677e-12	4	Vertebrata	protein_coding
ENSBTAG00000015836	ENSBTAG00000035995	EXOC3L2	TNFAIP2	6.54963167486815e-05	3.40156708236427e-18	4	Vertebrata	protein_coding
ENSBTAG00000015290	ENSBTAG00000019181	BAIAP2L2	BAIAP2L1	0.000190337178614225	1.70219081905359e-32	2	Vertebrata	protein_coding
ENSBTAG00000007592	ENSBTAG00000011518	RARG	RARB	0.0101738893317353	2.69142000702799e-08	2	Vertebrata	protein_coding
ENSBTAG00000012023	ENSBTAG00000048112	GPX6	GPX2	0.00423630432076767	0.00436095113237703	2	Vertebrata	protein_coding
ENSBTAG00000018951	ENSBTAG00000006568	TBC1D9	TBC1D8B	0.000988635496120393	3.22392060429234e-11	3	Vertebrata	protein_coding
ENSBTAG00000003709	ENSBTAG00000018169	ITGB8	ITGB4	0.000383533466559792	1.05139666832101e-08	2	Vertebrata	protein_coding
ENSBTAG00000019847	ENSBTAG00000015450	CPEB2	CPEB3	6.99525538049884e-09	1.6203687371465e-26	4	Vertebrata	protein_coding
ENSBTAG00000019986	ENSBTAG00000047582	CSNK1D	CSNK1E	5.66845860000535e-16	2.18657138990356e-26	5	Vertebrata	protein_coding
ENSBTAG00000019081	ENSBTAG00000020056	COL7A1	COL12A1	0.00305412393862455	0.0444434952801314	2	Vertebrata	protein_coding
ENSBTAG00000018839	ENSBTAG00000008431	AWAT1	MOGAT1	5.66459182656052e-05	1.67509693422617e-11	3	Vertebrata	protein_coding
ENSBTAG00000002767	ENSBTAG00000006495	GNB4	GNB2	6.21043460252206e-10	3.56352479429214e-19	5	Vertebrata	protein_coding
ENSBTAG00000020394	ENSBTAG00000010472	TNFAIP8L2	TNFAIP8L3	0.000610788297482531	4.98411344142382e-22	2	Vertebrata	protein_coding
ENSBTAG00000012035	ENSBTAG00000035995	EXOC3L1	TNFAIP2	0.000104154122672486	0.0728504296345134	4	Vertebrata	protein_coding
ENSBTAG00000017584	ENSBTAG00000002103	PLCG1	PLCG2	3.92134958205988e-08	5.31489374010919e-30	3	Vertebrata	protein_coding
ENSBTAG00000011530	ENSBTAG00000015238	CDH15	DSC3	0.00927109991890839	4.25877471210914e-16	1	Vertebrata	protein_coding
ENSBTAG00000000698	ENSBTAG00000017380	MYO18B	MYO18A	3.51701469360832e-07	2.95424983000679e-32	3	Vertebrata	protein_coding
ENSBTAG00000001154	ENSBTAG00000012281	DGAT2	AWAT2	0.00042112684516034	2.48226903797856e-12	3	Vertebrata	protein_coding
ENSBTAG00000008650	ENSBTAG00000017430	CAMK1D	PNCK	5.30964813982831e-08	6.38531710855985e-14	3	Vertebrata	protein_coding
ENSBTAG00000009584	ENSBTAG00000018660	PPP6R3	PPP6R2	5.21387114726085e-08	4.7857879014863e-20	4	Vertebrata	protein_coding
ENSBTAG00000012296	ENSBTAG00000030286	GABRG1	GABRA1	8.09881044714643e-12	6.13587550468724e-33	4	Vertebrata	protein_coding
ENSBTAG00000014947	ENSBTAG00000014938	ENSBTAG00000014947	PTPN20	0.0132858735453793	3.27392354299002e-14	1	Vertebrata	protein_coding
ENSBTAG00000012036	ENSBTAG00000010063	HR	KDM3B	0.0125431799523467	4.28483594539498e-05	3	Vertebrata	protein_coding
ENSBTAG00000037784	ENSBTAG00000003818	ENSBTAG00000037784	PGC	5.3034191329987e-05	0.000775590390200376	2	Vertebrata	protein_coding
ENSBTAG00000046308	ENSBTAG00000005863	ENSBTAG00000046308	ENSBTAG00000005863	0.0451797410435169	7.0896731087045e-22	1	Vertebrata	protein_coding
ENSBTAG00000008814	ENSBTAG00000005106	ADGRA2	ENSBTAG00000005106	3.10850267427451e-06	1.16173108337346e-32	2	Vertebrata	protein_coding
ENSBTAG00000016645	ENSBTAG00000010251	GABRA4	GABRG2	1.06113181747223e-14	7.39646529483763e-34	4	Vertebrata	protein_coding
ENSBTAG00000021116	ENSBTAG00000020799	EXOC6	EXOC6B	2.41133397764314e-10	5.16969144284166e-19	4	Vertebrata	protein_coding
ENSBTAG00000005779	ENSBTAG00000023666	FTMT	ENSBTAG00000023666	0.0406515428545569	2.46940114906055e-05	3	Vertebrata	protein_coding
ENSBTAG00000011392	ENSBTAG00000020080	MYBPC1	MYBPC2	0.000612641063903614	0.000426688060333313	3	Vertebrata	protein_coding
ENSBTAG00000031573	ENSBTAG00000019687	NMRK2	NMRK1	0.00291295200405699	1.31249207326706e-22	2	Vertebrata	protein_coding
ENSBTAG00000006811	ENSBTAG00000005313	EPHA3	EPHB3	7.88347386625995e-05	7.48768092472587e-05	3	Vertebrata	protein_coding
ENSBTAG00000004680	ENSBTAG00000000873	SLC13A5	SLC13A3	1.39350490766661e-07	0.0479293926384413	4	Vertebrata	protein_coding
ENSBTAG00000047111	ENSBTAG00000012281	ENSBTAG00000047111	AWAT2	0.00194889235882226	9.68580171800812e-11	3	Vertebrata	protein_coding
ENSBTAG00000047704	ENSBTAG00000008910	NPBWR2	SSTR3	0.000611679760569641	0.00015317557505303	2	Vertebrata	protein_coding
ENSBTAG00000001086	ENSBTAG00000001803	FHL2	FHL5	4.96459323323999e-08	5.04472999899353e-06	5	Vertebrata	protein_coding
ENSBTAG00000044053	ENSBTAG00000002642	SLC17A5	SLC17A2	6.64280578861339e-05	3.0873831673925e-08	3	Vertebrata	protein_coding
ENSBTAG00000014253	ENSBTAG00000012291	TBC1D22B	TBC1D22A	0.00772948738780277	8.5565773117859e-31	3	Vertebrata	protein_coding
ENSBTAG00000021195	ENSBTAG00000001696	A1CF	RBM46	0.00735862095162295	1.14187926969442e-15	2	Vertebrata	protein_coding
ENSBTAG00000025071	ENSBTAG00000007439	TENM2	TENM4	0.000107480793222159	2.01446508644592e-06	1	Vertebrata	protein_coding
ENSBTAG00000009962	ENSBTAG00000001772	PDCL3	PDCL2	0.000257119907827255	1.00634543374336e-11	2	Vertebrata	protein_coding
ENSBTAG00000044192	ENSBTAG00000001871	MAF	NRL	0.000915166069852191	1.31072647435883e-07	3	Vertebrata	protein_coding
ENSBTAG00000025401	ENSBTAG00000018579	DOK3	DOK1	0.00029847304205925	5.90915058221567e-13	3	Vertebrata	protein_coding
ENSBTAG00000007073	ENSBTAG00000019190	CPB2	CPO	1.68405496223516e-05	0.00013917727328712	2	Vertebrata	protein_coding
ENSBTAG00000046996	ENSBTAG00000015893	EPN1	EPN3	0.000396606854297386	3.63603381828101e-08	3	Vertebrata	protein_coding
ENSBTAG00000005062	ENSBTAG00000000377	TEC	BMX	9.91776624024103e-06	1.1781025281005e-07	3	Vertebrata	protein_coding
ENSBTAG00000030504	ENSBTAG00000039812	ENSBTAG00000030504	HIST1H4D	1.27287883232924e-10	0.0703491433129466	3	Vertebrata	protein_coding
ENSBTAG00000016782	ENSBTAG00000002799	SLC39A10	SLC39A5	6.89724005424515e-06	5.04198798540334e-20	3	Vertebrata	protein_coding
ENSBTAG00000020764	ENSBTAG00000004599	CNN2	TAGLN3	8.84053265513305e-05	0.00295975116225668	2	Vertebrata	protein_coding
ENSBTAG00000005514	ENSBTAG00000018003	TRIO	ARHGEF25	0.000267914118945585	8.23753751066624e-07	2	Vertebrata	protein_coding
ENSBTAG00000016819	ENSBTAG00000033803	FABP3	FABP7	0.000302443013466416	4.47058187614031e-31	4	Vertebrata	protein_coding
ENSBTAG00000017642	ENSBTAG00000001019	BMP3	GDF10	4.85558778370415e-15	1.06595776359074e-19	5	Vertebrata	protein_coding
ENSBTAG00000046625	ENSBTAG00000039328	PURB	PURG	0.000122341468160368	0.000989358343029417	4	Vertebrata	protein_coding
ENSBTAG00000025310	ENSBTAG00000039522	ENSBTAG00000025310	ENSBTAG00000039522	0.00169639285336162	1.1346568287567e-13	4	Vertebrata	protein_coding
ENSBTAG00000020745	ENSBTAG00000011940	HIVEP3	ZNF831	0.00268525034461898	5.70007634427607e-14	2	Vertebrata	protein_coding
ENSBTAG00000022209	ENSBTAG00000020049	CABP2	CABP1	4.2322005038108e-06	9.22729349347705e-14	4	Vertebrata	protein_coding
ENSBTAG00000017165	ENSBTAG00000020893	MATN2	MATN3	0.0326519443218448	1.30006029880142e-20	2	Vertebrata	protein_coding
ENSBTAG00000014016	ENSBTAG00000012636	IKZF1	IKZF4	0.0480463240700523	2.41502315471604e-08	2	Vertebrata	protein_coding
ENSBTAG00000002027	ENSBTAG00000019066	FAM167B	FAM167A	2.12344398668801e-06	1.67098767325372e-21	2	Vertebrata	protein_coding
ENSBTAG00000015375	ENSBTAG00000003245	SH2D3C	BCAR3	2.47520708944124e-08	6.75452207076161e-35	3	Vertebrata	protein_coding
ENSBTAG00000019339	ENSBTAG00000019465	ITPKB	ITPKC	6.94662777782483e-09	6.13128404098793e-09	5	Vertebrata	protein_coding
ENSBTAG00000004848	ENSBTAG00000034147	OLFML2A	OLFML2B	0.00020852078852708	2.28871513538476e-28	3	Vertebrata	protein_coding
ENSBTAG00000033346	ENSBTAG00000020041	ENSBTAG00000033346	FAM13B	0.000176025954843204	4.74150879228028e-31	3	Vertebrata	protein_coding
ENSBTAG00000003472	ENSBTAG00000018010	ABCA12	ABCA4	0.017971496473508	3.32621948832232e-05	2	Vertebrata	protein_coding
ENSBTAG00000015340	ENSBTAG00000014051	ANGPTL7	ANGPT1	0.0499552249040966	3.57069914745269e-06	1	Vertebrata	protein_coding
ENSBTAG00000013402	ENSBTAG00000008362	CTDSPL	CTDSP1	4.14197216312412e-13	7.57901699241797e-26	5	Vertebrata	protein_coding
ENSBTAG00000018002	ENSBTAG00000004046	DTX3	DTX4	0.0384219865499552	0.000581277541604601	1	Vertebrata	protein_coding
ENSBTAG00000010024	ENSBTAG00000002145	MMP24	MMP17	6.36928543599584e-08	0.000867331839654425	3	Vertebrata	protein_coding
ENSBTAG00000009260	ENSBTAG00000006977	GPM6B	PLP1	0.0415606431158237	1.40270155633178e-32	1	Vertebrata	protein_coding
ENSBTAG00000002628	ENSBTAG00000001326	SLC44A2	SLC44A5	1.05349174933921e-07	1.81565257964847e-24	4	Vertebrata	protein_coding
ENSBTAG00000020548	ENSBTAG00000004256	AZIN2	ENSBTAG00000004256	0.000162543021533839	3.47843988230927e-15	4	Vertebrata	protein_coding
ENSBTAG00000014225	ENSBTAG00000008117	SLC5A9	SLC5A4	1.97039783925104e-07	7.34315817049907e-06	4	Vertebrata	protein_coding
ENSBTAG00000046218	ENSBTAG00000038055	KLF11	KLF16	0.00763250619784802	0.106896291305342	2	Vertebrata	protein_coding
ENSBTAG00000046911	ENSBTAG00000019137	SCN10A	SCN7A	0.00598526800215374	3.60760661805394e-22	2	Vertebrata	protein_coding
ENSBTAG00000018199	ENSBTAG00000016667	ZBTB8A	ZBTB46	7.31037986592825e-08	5.18212205576508e-16	3	Vertebrata	protein_coding
ENSBTAG00000011954	ENSBTAG00000011239	SEC11C	SEC11A	0.00835582893075585	5.7499010632164e-08	4	Vertebrata	protein_coding
ENSBTAG00000000841	ENSBTAG00000003298	LZTS1	LZTS2	5.39057013739592e-14	2.79332830538553e-29	4	Vertebrata	protein_coding
ENSBTAG00000021360	ENSBTAG00000006561	RASGEF1C	RASGEF1B	7.1967602975349e-08	2.26254116666552e-21	3	Vertebrata	protein_coding
ENSBTAG00000039037	ENSBTAG00000011975	ENSBTAG00000039037	SERPINB1	0.00576923838894672	0.0812108926387644	3	Vertebrata	protein_coding
ENSBTAG00000015986	ENSBTAG00000011994	NDE1	NDEL1	3.10440958419498e-25	3.58657596244117e-32	4	Vertebrata	protein_coding
ENSBTAG00000012804	ENSBTAG00000002311	REEP5	REEP6	0.000156136508030989	1.50757908230934e-20	4	Vertebrata	protein_coding
ENSBTAG00000017183	ENSBTAG00000011182	PDLIM3	PDLIM1	4.5538135170182e-07	7.22356444015084e-25	2	Vertebrata	protein_coding
ENSBTAG00000046149	ENSBTAG00000007798	ENSBTAG00000046149	DGAT2L6	0.00475727168859599	7.69608062824958e-11	2	Vertebrata	protein_coding
ENSBTAG00000046686	ENSBTAG00000034841	ENSBTAG00000046686	ENSBTAG00000034841	0.000204309350792103	0.00686469630053857	2	Vertebrata	protein_coding
ENSBTAG00000017529	ENSBTAG00000020889	CA8	CA7	0.0149842086065889	1.71674357734327e-23	1	Vertebrata	protein_coding
ENSBTAG00000005431	ENSBTAG00000021204	LMCD1	TES	1.23715771767818e-18	1.20827790664384e-33	4	Vertebrata	protein_coding
ENSBTAG00000011936	ENSBTAG00000011402	ATP8B4	ENSBTAG00000011402	5.51164901387787e-06	0.000306748190362489	5	Vertebrata	protein_coding
ENSBTAG00000002356	ENSBTAG00000001696	RBM47	RBM46	4.99522827902865e-10	4.07890625720321e-05	3	Vertebrata	protein_coding
ENSBTAG00000002145	ENSBTAG00000004594	MMP17	MMP7	0.00363751036436601	6.90836108867121e-08	2	Vertebrata	protein_coding
ENSBTAG00000044007	ENSBTAG00000005852	KLF12	KLF8	0.00394299820138064	9.9620304110731e-27	2	Vertebrata	protein_coding
ENSBTAG00000017681	ENSBTAG00000001775	RIN1	RINL	1.45704834751273e-09	1.41656546168009e-13	4	Vertebrata	protein_coding
ENSBTAG00000045660	ENSBTAG00000023666	ENSBTAG00000045660	ENSBTAG00000023666	0.0474163344850803	7.4088803761212e-06	3	Vertebrata	protein_coding
ENSBTAG00000001574	ENSBTAG00000003084	GPATCH2	GPATCH2L	1.11868348903239e-14	2.99574536324655e-41	2	Vertebrata	protein_coding
ENSBTAG00000007898	ENSBTAG00000018202	CYBRD1	CYB561A3	0.00023737096712584	0.137983927548116	3	Vertebrata	protein_coding
ENSBTAG00000048013	ENSBTAG00000048212	ENSBTAG00000048013	ENSBTAG00000048212	1.66902289384418e-08	5.60151458493689e-05	2	Vertebrata	protein_coding
ENSBTAG00000018050	ENSBTAG00000039466	CDR2	CDR2L	1.12751417737447e-14	3.17063466107817e-36	2	Vertebrata	protein_coding
ENSBTAG00000012929	ENSBTAG00000009579	CEP85L	CEP85	3.35117561809231e-08	2.22372685091246e-34	3	Vertebrata	protein_coding
ENSBTAG00000007062	ENSBTAG00000003994	IGFBP5	IgFBp3	0.000666342863009482	3.72159089603638e-17	2	Vertebrata	protein_coding
ENSBTAG00000021003	ENSBTAG00000024910	GALR1	GALR2	0.000110005658300636	0.0249248312219889	3	Vertebrata	protein_coding
ENSBTAG00000010244	ENSBTAG00000009470	CLIC5	CLIC4	3.61193995882401e-09	5.38324625913571e-30	4	Vertebrata	protein_coding
ENSBTAG00000021634	ENSBTAG00000005564	PIAS3	PIAS1	0.0016456417542968	1.17448817208111e-12	3	Vertebrata	protein_coding
ENSBTAG00000004085	ENSBTAG00000002058	ASF1B	ASF1A	0.00162862686027962	2.73754761223407e-05	3	Vertebrata	protein_coding
ENSBTAG00000046582	ENSBTAG00000046889	ENSBTAG00000046582	ENSBTAG00000046889	0.00331509697125229	0.0196295917189875	3	Vertebrata	protein_coding
ENSBTAG00000017877	ENSBTAG00000015318	PVRL4	PVRL2	0.000108583728386597	7.31420897168176e-05	2	Vertebrata	protein_coding
ENSBTAG00000010837	ENSBTAG00000040489	HTR4	ENSBTAG00000040489	6.3769624662989e-05	9.57644283225153e-12	3	Vertebrata	protein_coding
ENSBTAG00000010769	ENSBTAG00000002868	GPR12	GPR6	0.000828138210682476	4.40988308965399e-09	2	Vertebrata	protein_coding
ENSBTAG00000013476	ENSBTAG00000015008	CPA5	CPA3	0.0032995954367045	0.00516761366050346	2	Vertebrata	protein_coding
ENSBTAG00000021482	ENSBTAG00000010641	APH1A	APH1B	2.5130427330672e-05	2.90851198552808e-22	4	Vertebrata	protein_coding
ENSBTAG00000000754	ENSBTAG00000019784	PPP2R5A	PPP2R5E	1.91827479278739e-07	2.89786003632272e-36	3	Vertebrata	protein_coding
ENSBTAG00000002297	ENSBTAG00000002036	CACNB4	CACNB1	2.99882666885556e-11	7.74574625784365e-25	4	Vertebrata	protein_coding
ENSBTAG00000019518	ENSBTAG00000019187	ZNF513	ZNF462	0.00281988575474993	0.0975468859832896	2	Vertebrata	protein_coding
ENSBTAG00000002425	ENSBTAG00000004770	SCN9A	SCN4A	1.54603595460911e-07	5.83991458714169e-37	2	Vertebrata	protein_coding
ENSBTAG00000001444	ENSBTAG00000000575	TNXB	TNC	0.00292045992884696	6.45128564387827e-06	2	Vertebrata	protein_coding
ENSBTAG00000019354	ENSBTAG00000021566	PAX8	PAX2	9.8643335410969e-07	4.55883492921255e-18	4	Vertebrata	protein_coding
ENSBTAG00000017661	ENSBTAG00000008854	RFX2	RFX1	0.00843916193785992	1.18265697961705e-07	1	Vertebrata	protein_coding
