	expressedTissues	Ensembl Gene ID	affectedTissues	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Strand	type	propOfExpressedAffectedByeQTL
13445	18	ENSBTAG00000023939	0.0	26	21016647	21044571	-1	SSD	0.0
13446	18	ENSBTAG00000001966	0.0	27	19636210	19709829	-1	singleton	0.0
13447	18	ENSBTAG00000049243	0.0	11	74837252	74838394	1	SSD	0.0
13448	18	ENSBTAG00000019623	3.0	28	40404330	41087444	-1	ohno	0.16666666666666666
13449	18	ENSBTAG00000010285	1.0	6	34655101	34767415	-1	SSD	0.05555555555555555
13450	18	ENSBTAG00000000336	8.0	18	61158271	61171888	1	ohno	0.4444444444444444
13451	18	ENSBTAG00000010507	3.0	9	39753078	39788314	1	ohno	0.16666666666666666
13452	18	ENSBTAG00000007336	1.0	18	46589699	46591226	1	singleton	0.05555555555555555
13453	18	ENSBTAG00000002952	2.0	3	234607	260894	-1	ohno	0.1111111111111111
13454	18	ENSBTAG00000025667	1.0	8	105642638	106693624	-1	ohno	0.05555555555555555
13455	18	ENSBTAG00000053359	0.0	2	22792885	22793952	1	SSD	0.0
13456	18	ENSBTAG00000048341	0.0	25	36887929	36889641	1	SSD	0.0
13457	18	ENSBTAG00000049897	2.0	2	104257751	104372434	-1	SSD	0.1111111111111111
13458	18	ENSBTAG00000053984	2.0	12	25346719	25593295	1	SSD	0.1111111111111111
13459	18	ENSBTAG00000047514	1.0	6	101731536	101747428	-1	ohno	0.05555555555555555
13460	18	ENSBTAG00000054671	0.0	12	68812433	68930042	1	SSD	0.0
13461	18	ENSBTAG00000049815	2.0	9	103478001	103486077	-1	SSD	0.1111111111111111
13462	18	ENSBTAG00000016177	1.0	27	19387846	19406133	1	SSD	0.05555555555555555
13463	18	ENSBTAG00000032613	0.0	10	30003348	30062539	-1	singleton	0.0
13464	18	ENSBTAG00000009512	1.0	18	62310784	62323676	-1	ohno	0.05555555555555555
13465	18	ENSBTAG00000053636	0.0	23	9440064	9440282	1	SSD	0.0
13466	18	ENSBTAG00000038532	6.0	15	51782270	51788157	1	SSD	0.3333333333333333
13467	18	ENSBTAG00000054901	1.0	17	62209486	62252984	-1	SSD	0.05555555555555555
13468	18	ENSBTAG00000050136	3.0	17	70907833	70916026	1	SSD	0.16666666666666666
13469	18	ENSBTAG00000054891	0.0	7	47634050	47634361	-1	singleton	0.0
13470	18	ENSBTAG00000019928	1.0	29	18381661	18393534	-1	SSD	0.05555555555555555
13471	18	ENSBTAG00000049026	0.0	18	53119115	53121453	-1	SSD	0.0
13472	18	ENSBTAG00000055254	2.0	4	82692176	82710398	1	SSD	0.1111111111111111
13473	18	ENSBTAG00000003548	2.0	29	45409334	45412139	1	SSD	0.1111111111111111
13474	18	ENSBTAG00000005238	2.0	2	64157472	64872456	1	SSD	0.1111111111111111
13475	18	ENSBTAG00000045994	2.0	6	115172940	115174325	-1	SSD	0.1111111111111111
13476	18	ENSBTAG00000002349	0.0	25	27125156	27141974	-1	SSD	0.0
13477	18	ENSBTAG00000046482	1.0	10	26058341	26058811	-1	SSD	0.05555555555555555
13478	18	ENSBTAG00000003140	1.0	1	80690735	80696502	1	SSD	0.05555555555555555
13479	18	ENSBTAG00000003220	1.0	3	10525788	10528190	-1	singleton	0.05555555555555555
13480	18	ENSBTAG00000015406	0.0	19	49854334	49863765	1	SSD	0.0
13481	18	ENSBTAG00000052831	0.0	11	101652894	101678757	1	SSD	0.0
13482	18	ENSBTAG00000051734	5.0	17	71075718	71076612	1	SSD	0.2777777777777778
13483	18	ENSBTAG00000012979	0.0	3	103720970	103756764	1	SSD	0.0
13484	18	ENSBTAG00000035777	0.0	7	14350562	14381871	-1	SSD	0.0
13485	18	ENSBTAG00000019587	0.0	14	38154415	38185904	1	ohno	0.0
13486	18	ENSBTAG00000055034	2.0	20	65368557	65384042	1	singleton	0.1111111111111111
13487	18	ENSBTAG00000012848	0.0	2	124237184	124325673	-1	ohno	0.0
13488	18	ENSBTAG00000034586	1.0	11	1848632	1873328	1	SSD	0.05555555555555555
13489	18	ENSBTAG00000012897	1.0	5	57548839	57572012	1	ohno	0.05555555555555555
13490	18	ENSBTAG00000019429	0.0	6	25111328	25137597	-1	singleton	0.0
13491	18	ENSBTAG00000045998	1.0	21	1205086	1208637	-1	SSD	0.05555555555555555
13492	18	ENSBTAG00000016739	0.0	17	61125494	61163613	-1	ohno	0.0
13493	18	ENSBTAG00000038904	1.0	23	27235239	27238717	1	SSD	0.05555555555555555
13494	18	ENSBTAG00000007850	1.0	22	48059508	48079899	1	ohno	0.05555555555555555
13495	18	ENSBTAG00000004884	1.0	11	10337166	10421482	1	SSD	0.05555555555555555
13496	18	ENSBTAG00000016026	1.0	1	126132067	126231903	1	ohno	0.05555555555555555
13497	18	ENSBTAG00000052510	2.0	25	34038531	34043143	-1	SSD	0.1111111111111111
13498	18	ENSBTAG00000001068	0.0	25	36114316	36138223	1	SSD	0.0
13499	18	ENSBTAG00000008553	2.0	5	107337753	107434583	1	ohno	0.1111111111111111
13500	18	ENSBTAG00000010694	0.0	28	13971512	14316512	1	SSD	0.0
13501	18	ENSBTAG00000032259	0.0	15	47461751	47462062	1	ohno	0.0
13502	18	ENSBTAG00000004557	1.0	2	27067552	27092118	-1	SSD	0.05555555555555555
13503	18	ENSBTAG00000003319	0.0	13	7894630	7899756	-1	SSD	0.0
13504	18	ENSBTAG00000014051	1.0	14	56984054	57285247	1	ohno	0.05555555555555555
13505	18	ENSBTAG00000026242	4.0	14	61264782	61351893	-1	singleton	0.2222222222222222
13506	18	ENSBTAG00000021240	4.0	14	60265369	60283636	-1	SSD	0.2222222222222222
13507	18	ENSBTAG00000018906	0.0	18	35220274	35222032	1	singleton	0.0
13508	18	ENSBTAG00000010732	0.0	16	51003903	51006594	-1	SSD	0.0
13509	18	ENSBTAG00000048468	1.0	4	43571206	43571609	1	singleton	0.05555555555555555
13510	18	ENSBTAG00000000634	5.0	3	116959554	117005443	1	SSD	0.2777777777777778
13511	18	ENSBTAG00000032521	1.0	11	25888955	25993933	1	ohno	0.05555555555555555
13512	18	ENSBTAG00000035868	7.0	18	57664643	57668067	-1	SSD	0.3888888888888889
13513	18	ENSBTAG00000019716	1.0	6	88810418	88814572	1	SSD	0.05555555555555555
13514	18	ENSBTAG00000000585	0.0	23	27589914	27592606	1	singleton	0.0
13515	18	ENSBTAG00000021923	1.0	24	25603584	25654023	-1	ohno	0.05555555555555555
13516	18	ENSBTAG00000030539	0.0	19	40860845	40870069	-1	SSD	0.0
13517	18	ENSBTAG00000044062	0.0	22	3856819	4651964	1	ohno	0.0
13518	18	ENSBTAG00000033365	3.0	9	39853683	39980056	1	SSD	0.16666666666666666
13519	18	ENSBTAG00000020253	0.0	19	27099426	27100767	1	singleton	0.0
13520	18	ENSBTAG00000050719	4.0	2	132596218	132608914	1	SSD	0.2222222222222222
13521	18	ENSBTAG00000018297	1.0	10	79408026	79463976	1	ohno	0.05555555555555555
13522	18	ENSBTAG00000007502	1.0	21	55322423	55328813	1	ohno	0.05555555555555555
13523	18	ENSBTAG00000010991	3.0	24	25544097	25553148	-1	SSD	0.16666666666666666
13524	18	ENSBTAG00000049919	0.0	2	8776893	8875333	1	SSD	0.0
13525	18	ENSBTAG00000011207	0.0	7	15883405	15891295	1	ohno	0.0
13526	18	ENSBTAG00000016002	4.0	20	6676797	6738543	1	ohno	0.2222222222222222
13527	18	ENSBTAG00000030841	1.0	10	21174936	21175457	1	SSD	0.05555555555555555
13528	18	ENSBTAG00000047144	0.0	1	98022943	98023362	1	SSD	0.0
13529	18	ENSBTAG00000004356	1.0	29	28351069	28365789	-1	ohno	0.05555555555555555
13530	18	ENSBTAG00000051882	3.0	16	39911970	39964627	1	singleton	0.16666666666666666
13531	18	ENSBTAG00000054394	4.0	27	36583409	36610753	-1	SSD	0.2222222222222222
13532	18	ENSBTAG00000009265	1.0	16	78828931	78957232	1	ohno	0.05555555555555555
13533	18	ENSBTAG00000046343	1.0	7	71814227	71876639	-1	ohno	0.05555555555555555
13534	18	ENSBTAG00000011682	0.0	2	72712261	72753189	1	SSD	0.0
13535	18	ENSBTAG00000010579	3.0	2	97989116	98029245	-1	SSD	0.16666666666666666
13536	18	ENSBTAG00000051373	1.0	8	28154564	28156124	-1	SSD	0.05555555555555555
13537	18	ENSBTAG00000019870	4.0	24	45407555	45464253	1	SSD	0.2222222222222222
13538	18	ENSBTAG00000049165	1.0	1	71229011	71238780	1	singleton	0.05555555555555555
13539	18	ENSBTAG00000006683	1.0	6	116265797	116364222	1	SSD	0.05555555555555555
13540	18	ENSBTAG00000004860	5.0	7	25037025	25117897	-1	ohno	0.2777777777777778
13541	18	ENSBTAG00000032092	0.0	18	32682891	32837077	-1	ohno	0.0
13542	18	ENSBTAG00000015074	3.0	11	106021670	106024967	1	SSD	0.16666666666666666
13543	18	ENSBTAG00000003733	1.0	19	26575856	26583222	-1	SSD	0.05555555555555555
13544	18	ENSBTAG00000017157	1.0	27	15691913	15705241	-1	singleton	0.05555555555555555
13545	18	ENSBTAG00000051457	2.0	6	66874604	66989648	-1	SSD	0.1111111111111111
13546	18	ENSBTAG00000033835	0.0	3	8211117	8216095	1	SSD	0.0
13547	18	ENSBTAG00000015235	0.0	16	66706032	67245075	1	ohno	0.0
13548	18	ENSBTAG00000007680	1.0	4	19514202	19990379	-1	ohno	0.05555555555555555
13549	18	ENSBTAG00000006676	1.0	15	57703872	57707587	1	singleton	0.05555555555555555
13550	18	ENSBTAG00000012139	0.0	10	72817881	72821235	-1	ohno	0.0
13551	18	ENSBTAG00000010030	1.0	2	109525497	109678039	-1	ohno	0.05555555555555555
13552	18	ENSBTAG00000051015	0.0	28	41947521	41947863	1	SSD	0.0
13553	18	ENSBTAG00000000818	0.0	5	22559005	22644686	1	SSD	0.0
13554	18	ENSBTAG00000011619	0.0	18	55359116	55372769	-1	ohno	0.0
13555	18	ENSBTAG00000045854	4.0	18	62462232	62476548	-1	SSD	0.2222222222222222
13556	18	ENSBTAG00000009190	0.0	19	26983928	26990339	1	ohno	0.0
13557	18	ENSBTAG00000010866	0.0	4	62664288	62917005	-1	SSD	0.0
13558	18	ENSBTAG00000031135	2.0	7	26301527	26313850	-1	SSD	0.1111111111111111
13559	18	ENSBTAG00000030705	0.0	18	53775046	53776269	-1	SSD	0.0
13560	18	ENSBTAG00000011278	0.0	22	11776966	11816612	1	SSD	0.0
13561	18	ENSBTAG00000030504	0.0	5	95139257	95152774	1	ohno	0.0
13562	18	ENSBTAG00000006860	1.0	26	34706685	34753535	1	ohno	0.05555555555555555
13563	18	ENSBTAG00000052845	0.0	10	8234994	8235638	-1	singleton	0.0
13564	18	ENSBTAG00000051963	3.0	13	11306619	11310751	-1	SSD	0.16666666666666666
13565	18	ENSBTAG00000015073	0.0	4	24500692	24921062	-1	singleton	0.0
13566	18	ENSBTAG00000013662	2.0	1	43902264	44073696	1	SSD	0.1111111111111111
13567	18	ENSBTAG00000014176	1.0	13	61074110	61083228	1	ohno	0.05555555555555555
13568	18	ENSBTAG00000047538	0.0	17	72161969	72166774	1	ohno	0.0
13569	18	ENSBTAG00000046322	1.0	17	70844303	70844716	1	SSD	0.05555555555555555
13570	18	ENSBTAG00000005891	1.0	3	12577541	12610184	1	SSD	0.05555555555555555
13571	18	ENSBTAG00000023429	0.0	1	126325256	126418836	-1	ohno	0.0
13572	18	ENSBTAG00000050020	2.0	2	31096287	31096586	1	SSD	0.1111111111111111
13573	18	ENSBTAG00000020965	0.0	22	50002503	50006742	1	SSD	0.0
13574	18	ENSBTAG00000006081	3.0	3	30609356	30615182	1	ohno	0.16666666666666666
13575	18	ENSBTAG00000024394	0.0	4	35390232	35616774	1	SSD	0.0
13576	18	ENSBTAG00000051608	0.0	2	11351054	11352951	-1	SSD	0.0
13577	18	ENSBTAG00000030517	0.0	7	50730802	50732591	1	singleton	0.0
13578	18	ENSBTAG00000054039	0.0	28	28879757	28880758	-1	SSD	0.0
13579	18	ENSBTAG00000048619	0.0	22	16813017	16817226	1	SSD	0.0
13580	18	ENSBTAG00000005189	2.0	11	102911371	102922553	1	singleton	0.1111111111111111
13581	18	ENSBTAG00000046220	0.0	3	102735758	102736414	-1	ohno	0.0
13582	18	ENSBTAG00000004048	1.0	5	111989018	111993080	1	ohno	0.05555555555555555
13583	18	ENSBTAG00000001927	0.0	11	86882894	86942882	-1	ohno	0.0
13584	18	ENSBTAG00000001603	0.0	6	63238860	63272379	-1	ohno	0.0
13585	18	ENSBTAG00000006187	0.0	19	34082571	34085106	1	ohno	0.0
13586	18	ENSBTAG00000012656	0.0	29	43908693	43919733	1	SSD	0.0
13587	18	ENSBTAG00000046200	0.0	7	42764971	42765894	-1	SSD	0.0
13588	18	ENSBTAG00000017122	0.0	2	130906818	130976365	1	SSD	0.0
13589	18	ENSBTAG00000038174	2.0	15	41939131	41940696	-1	SSD	0.1111111111111111
13590	18	ENSBTAG00000014956	2.0	7	21404529	21408418	-1	singleton	0.1111111111111111
13591	18	ENSBTAG00000007051	0.0	27	24740438	24741319	1	SSD	0.0
13592	18	ENSBTAG00000013598	1.0	14	56385156	56556667	1	SSD	0.05555555555555555
13593	18	ENSBTAG00000005609	7.0	15	47812242	47819532	-1	SSD	0.3888888888888889
13594	18	ENSBTAG00000010501	5.0	18	49184744	49190099	1	SSD	0.2777777777777778
13595	18	ENSBTAG00000021133	0.0	27	13483623	13772466	1	ohno	0.0
13596	18	ENSBTAG00000051810	2.0	7	17984999	17985379	-1	SSD	0.1111111111111111
13597	18	ENSBTAG00000031107	1.0	19	31738492	31823297	-1	ohno	0.05555555555555555
13598	18	ENSBTAG00000024272	15.0	3	54620770	54626951	1	SSD	0.8333333333333334
13599	18	ENSBTAG00000005033	2.0	25	26240206	26247628	1	ohno	0.1111111111111111
13600	18	ENSBTAG00000002180	0.0	2	96639050	96641189	-1	SSD	0.0
13601	18	ENSBTAG00000017677	0.0	10	58646803	58684773	-1	singleton	0.0
13602	18	ENSBTAG00000011617	0.0	18	55352451	55358245	-1	SSD	0.0
13603	18	ENSBTAG00000049435	4.0	21	60891806	60938992	1	singleton	0.2222222222222222
13604	18	ENSBTAG00000018566	0.0	26	18914097	18919300	-1	ohno	0.0
13605	18	ENSBTAG00000050991	0.0	22	12441076	12447093	1	SSD	0.0
13606	18	ENSBTAG00000011581	2.0	22	50533323	50568056	-1	SSD	0.1111111111111111
13607	18	ENSBTAG00000006694	3.0	7	47070286	47078939	-1	singleton	0.16666666666666666
13608	18	ENSBTAG00000033748	1.0	11	7203304	7233720	1	SSD	0.05555555555555555
13609	18	ENSBTAG00000000731	1.0	19	35907559	35913414	-1	ohno	0.05555555555555555
13610	18	ENSBTAG00000005596	1.0	2	104619851	104649017	1	ohno	0.05555555555555555
13611	18	ENSBTAG00000002011	1.0	4	60855915	60915546	1	ohno	0.05555555555555555
13612	18	ENSBTAG00000008942	1.0	3	112609162	112657496	-1	ohno	0.05555555555555555
13613	18	ENSBTAG00000016520	2.0	25	990596	992595	-1	SSD	0.1111111111111111
13614	18	ENSBTAG00000018242	4.0	18	49515378	49516394	1	SSD	0.2222222222222222
13615	18	ENSBTAG00000037508	0.0	7	70286630	70694473	-1	ohno	0.0
13616	18	ENSBTAG00000025812	2.0	5	62897168	62900205	-1	SSD	0.1111111111111111
13617	18	ENSBTAG00000015309	6.0	15	6664998	6692997	-1	SSD	0.3333333333333333
13618	18	ENSBTAG00000021483	2.0	15	45219892	45250906	-1	ohno	0.1111111111111111
13619	17	ENSBTAG00000019920	1.0	25	2444405	2452317	-1	ohno	0.058823529411764705
13620	17	ENSBTAG00000013170	1.0	2	92070614	92077168	1	SSD	0.058823529411764705
13621	17	ENSBTAG00000019448	2.0	19	26970222	26972580	-1	SSD	0.11764705882352941
13622	17	ENSBTAG00000010578	1.0	7	60772778	60777637	-1	SSD	0.058823529411764705
13623	17	ENSBTAG00000020997	3.0	1	42839325	42840401	1	ohno	0.17647058823529413
13624	17	ENSBTAG00000017740	2.0	13	43204874	43215099	1	SSD	0.11764705882352941
13625	17	ENSBTAG00000052421	0.0	3	21498771	21500120	-1	SSD	0.0
13626	17	ENSBTAG00000018509	0.0	16	1917347	1934237	-1	ohno	0.0
13627	17	ENSBTAG00000031454	0.0	22	52671297	52675596	1	SSD	0.0
13628	17	ENSBTAG00000011534	1.0	3	117279522	117320622	1	SSD	0.058823529411764705
13629	17	ENSBTAG00000043972	5.0	8	24532716	24812024	1	ohno	0.29411764705882354
13630	17	ENSBTAG00000054461	2.0	25	27398592	27417799	1	SSD	0.11764705882352941
13631	17	ENSBTAG00000024942	1.0	19	45252253	45252618	1	SSD	0.058823529411764705
13632	17	ENSBTAG00000031933	0.0	19	26727566	26736433	1	ohno	0.0
13633	17	ENSBTAG00000044047	0.0	13	22728357	22731125	-1	SSD	0.0
13634	17	ENSBTAG00000002104	0.0	14	1262194	1269340	-1	ohno	0.0
13635	17	ENSBTAG00000008198	4.0	7	15785486	15800362	-1	ohno	0.23529411764705882
13636	17	ENSBTAG00000030885	2.0	18	61999364	62021041	-1	SSD	0.11764705882352941
13637	17	ENSBTAG00000013052	1.0	25	19845794	19864999	1	ohno	0.058823529411764705
13638	17	ENSBTAG00000008332	0.0	6	14912679	14992464	-1	SSD	0.0
13639	17	ENSBTAG00000007348	0.0	21	34477952	34507708	1	SSD	0.0
13640	17	ENSBTAG00000020032	0.0	15	6778391	6880855	-1	singleton	0.0
13641	17	ENSBTAG00000013339	0.0	13	22100371	22214013	-1	ohno	0.0
13642	17	ENSBTAG00000015307	0.0	7	25484714	25706699	1	ohno	0.0
13643	17	ENSBTAG00000014921	0.0	4	31454749	31459131	1	singleton	0.0
13644	17	ENSBTAG00000006757	0.0	18	55278608	55285152	-1	SSD	0.0
13645	17	ENSBTAG00000001825	1.0	19	38615465	38616592	1	ohno	0.058823529411764705
13646	17	ENSBTAG00000004010	1.0	8	105351900	105612449	1	ohno	0.058823529411764705
13647	17	ENSBTAG00000049946	1.0	4	96089025	96270788	-1	SSD	0.058823529411764705
13648	17	ENSBTAG00000015666	4.0	4	32435032	32536675	-1	ohno	0.23529411764705882
13649	17	ENSBTAG00000050571	0.0	2	4802710	4804428	1	SSD	0.0
13650	17	ENSBTAG00000018669	0.0	11	71129758	71222960	-1	singleton	0.0
13651	17	ENSBTAG00000048599	0.0	23	31362659	31363051	-1	SSD	0.0
13652	17	ENSBTAG00000019628	0.0	11	44555138	44607245	1	SSD	0.0
13653	17	ENSBTAG00000046022	1.0	19	43821266	43822992	-1	SSD	0.058823529411764705
13654	17	ENSBTAG00000009430	0.0	22	12922611	13149096	1	SSD	0.0
13655	17	ENSBTAG00000015915	2.0	18	46186098	46190745	-1	singleton	0.11764705882352941
13656	17	ENSBTAG00000012870	0.0	23	4470532	4614742	1	ohno	0.0
13657	17	ENSBTAG00000017642	0.0	6	95815372	95844458	1	ohno	0.0
13658	17	ENSBTAG00000030973	2.0	2	107214372	107220493	1	SSD	0.11764705882352941
13659	17	ENSBTAG00000010050	1.0	2	122014154	122068417	1	SSD	0.058823529411764705
13660	17	ENSBTAG00000007791	0.0	9	12429180	12648301	1	ohno	0.0
13661	17	ENSBTAG00000012994	0.0	7	31754829	31767397	1	ohno	0.0
13662	17	ENSBTAG00000012275	0.0	5	32563233	32580351	1	singleton	0.0
13663	17	ENSBTAG00000011538	0.0	3	120040007	120127795	-1	ohno	0.0
13664	17	ENSBTAG00000000106	2.0	24	4042759	4060302	1	SSD	0.11764705882352941
13665	17	ENSBTAG00000054063	2.0	3	11858601	11863244	-1	SSD	0.11764705882352941
13666	17	ENSBTAG00000008013	1.0	22	52863612	52921087	1	ohno	0.058823529411764705
13667	17	ENSBTAG00000039426	0.0	18	35460791	35466415	-1	ohno	0.0
13668	17	ENSBTAG00000015362	0.0	13	58889622	58975046	1	ohno	0.0
13669	17	ENSBTAG00000051461	0.0	12	24901133	24926099	-1	singleton	0.0
13670	17	ENSBTAG00000050908	1.0	10	46370706	46371736	-1	SSD	0.058823529411764705
13671	17	ENSBTAG00000020247	0.0	4	65266775	65377107	-1	ohno	0.0
13672	17	ENSBTAG00000004411	0.0	14	38295064	38345541	1	ohno	0.0
13673	17	ENSBTAG00000007444	0.0	1	7005502	7053831	-1	SSD	0.0
13674	17	ENSBTAG00000010477	0.0	22	12455223	12477183	1	ohno	0.0
13675	17	ENSBTAG00000016175	1.0	19	24936774	24976487	1	ohno	0.058823529411764705
13676	17	ENSBTAG00000050554	0.0	3	61049047	61053180	1	SSD	0.0
13677	17	ENSBTAG00000000310	0.0	5	101190160	101203715	1	SSD	0.0
13678	17	ENSBTAG00000015214	2.0	14	77028978	77038971	-1	ohno	0.11764705882352941
13679	17	ENSBTAG00000001815	0.0	4	107620189	107650884	1	ohno	0.0
13680	17	ENSBTAG00000013657	0.0	21	30945440	30973322	1	SSD	0.0
13681	17	ENSBTAG00000005021	0.0	20	63654369	64216207	1	ohno	0.0
13682	17	ENSBTAG00000017816	0.0	18	45864083	45868525	1	SSD	0.0
13683	17	ENSBTAG00000020688	1.0	19	27923680	27934590	1	ohno	0.058823529411764705
13684	17	ENSBTAG00000018926	3.0	7	44453424	44454339	1	singleton	0.17647058823529413
13685	17	ENSBTAG00000026381	0.0	25	7467949	7484414	-1	SSD	0.0
13686	17	ENSBTAG00000023177	7.0	16	6199772	6333310	-1	SSD	0.4117647058823529
13687	17	ENSBTAG00000006872	0.0	1	80349375	80351782	1	SSD	0.0
13688	17	ENSBTAG00000054629	0.0	26	23532483	23533961	-1	SSD	0.0
13689	17	ENSBTAG00000052702	0.0	15	21572017	21581518	1	singleton	0.0
13690	17	ENSBTAG00000017793	1.0	4	102962181	102978225	-1	SSD	0.058823529411764705
13691	17	ENSBTAG00000002551	0.0	5	88434139	88442014	1	ohno	0.0
13692	17	ENSBTAG00000013078	1.0	4	30324683	30693265	1	SSD	0.058823529411764705
13693	17	ENSBTAG00000053620	0.0	15	32763495	32766642	-1	singleton	0.0
13694	17	ENSBTAG00000010828	2.0	21	34811403	34814493	-1	SSD	0.11764705882352941
13695	17	ENSBTAG00000016341	1.0	3	6159079	6212125	1	ohno	0.058823529411764705
13696	17	ENSBTAG00000014761	4.0	29	39760936	39771367	1	ohno	0.23529411764705882
13697	17	ENSBTAG00000012722	2.0	3	97586687	97733398	1	SSD	0.11764705882352941
13698	17	ENSBTAG00000012584	1.0	3	110900183	110905849	-1	SSD	0.058823529411764705
13699	17	ENSBTAG00000002369	1.0	23	11125128	11148488	-1	SSD	0.058823529411764705
13700	17	ENSBTAG00000006779	0.0	18	2453442	2458665	-1	SSD	0.0
13701	17	ENSBTAG00000021079	1.0	3	102741183	102744239	1	singleton	0.058823529411764705
13702	17	ENSBTAG00000000707	1.0	14	8137189	8169248	-1	ohno	0.058823529411764705
13703	17	ENSBTAG00000047613	2.0	6	114593970	114613187	1	ohno	0.11764705882352941
13704	17	ENSBTAG00000009014	1.0	1	63981593	64010650	1	SSD	0.058823529411764705
13705	17	ENSBTAG00000008509	2.0	22	50131869	50146728	-1	ohno	0.11764705882352941
13706	17	ENSBTAG00000040409	14.0	16	5920408	6165638	-1	SSD	0.8235294117647058
13707	17	ENSBTAG00000052090	0.0	17	29819948	29820393	-1	SSD	0.0
13708	17	ENSBTAG00000047491	2.0	16	79599108	79660665	-1	ohno	0.11764705882352941
13709	17	ENSBTAG00000019378	0.0	13	67088081	67126785	-1	ohno	0.0
13710	17	ENSBTAG00000030523	0.0	19	40217187	40226085	1	SSD	0.0
13711	17	ENSBTAG00000009596	9.0	8	102659520	102676450	1	singleton	0.5294117647058824
13712	17	ENSBTAG00000055074	1.0	18	58646864	58649269	-1	SSD	0.058823529411764705
13713	17	ENSBTAG00000012535	1.0	8	5783455	5795853	-1	singleton	0.058823529411764705
13714	17	ENSBTAG00000020369	2.0	25	1535120	1536935	-1	ohno	0.11764705882352941
13715	17	ENSBTAG00000018872	1.0	7	38898276	38910067	-1	SSD	0.058823529411764705
13716	17	ENSBTAG00000019008	3.0	25	595099	606604	-1	SSD	0.17647058823529413
13717	17	ENSBTAG00000013766	2.0	18	51923715	51927617	1	SSD	0.11764705882352941
13718	17	ENSBTAG00000006440	1.0	10	12315689	12354764	-1	SSD	0.058823529411764705
13719	17	ENSBTAG00000002469	2.0	7	16969536	16980780	-1	ohno	0.11764705882352941
13720	17	ENSBTAG00000050999	0.0	8	84958994	84960172	-1	SSD	0.0
13721	17	ENSBTAG00000002497	1.0	23	45206988	45255969	1	SSD	0.058823529411764705
13722	17	ENSBTAG00000017071	1.0	20	39720311	39752581	1	SSD	0.058823529411764705
13723	17	ENSBTAG00000048771	0.0	19	32996980	33002576	-1	singleton	0.0
13724	17	ENSBTAG00000004789	2.0	16	80312915	80399065	-1	ohno	0.11764705882352941
13725	17	ENSBTAG00000021581	0.0	24	20336299	20858181	-1	ohno	0.0
13726	17	ENSBTAG00000005052	3.0	19	28982918	29024862	1	ohno	0.17647058823529413
13727	17	ENSBTAG00000000601	4.0	23	7350323	7378810	-1	ohno	0.23529411764705882
13728	17	ENSBTAG00000009533	0.0	25	1507603	1517204	-1	ohno	0.0
13729	17	ENSBTAG00000021838	0.0	14	69602149	69660461	-1	ohno	0.0
13730	17	ENSBTAG00000018003	0.0	5	55872512	55879740	-1	ohno	0.0
13731	17	ENSBTAG00000012554	0.0	2	6605784	6657432	-1	SSD	0.0
13732	17	ENSBTAG00000007506	4.0	18	61607183	61622688	1	SSD	0.23529411764705882
13733	17	ENSBTAG00000012185	2.0	5	101675072	101710556	-1	SSD	0.11764705882352941
13734	17	ENSBTAG00000014530	0.0	3	35852447	36220155	-1	ohno	0.0
13735	17	ENSBTAG00000016142	8.0	15	45046540	45056681	1	ohno	0.47058823529411764
13736	17	ENSBTAG00000013364	2.0	26	10469273	10505106	1	SSD	0.11764705882352941
13737	17	ENSBTAG00000017629	1.0	2	58321111	58324717	-1	ohno	0.058823529411764705
13738	17	ENSBTAG00000032591	0.0	14	61130677	61147034	-1	SSD	0.0
13739	17	ENSBTAG00000010411	1.0	29	36515554	36534251	-1	ohno	0.058823529411764705
13740	17	ENSBTAG00000009750	0.0	7	20206334	20209157	1	ohno	0.0
13741	17	ENSBTAG00000010689	2.0	7	51031920	51226063	-1	SSD	0.11764705882352941
13742	17	ENSBTAG00000002982	3.0	19	25321703	25411010	1	SSD	0.17647058823529413
13743	17	ENSBTAG00000048832	4.0	17	71109386	71118703	1	singleton	0.23529411764705882
