	Ensembl Gene ID	affectedTissues	expressedTissues	Chromosome Name	Gene Start (bp)	Gene End (bp)	Strand	CNV	propOfExpressedAffectedByeQTL
14087	ENSG00000160111	5.0	48	19	17003758	17137625	-1	Y	0.10416666666666667
14088	ENSG00000003096	8.0	47	X	117031776	117251303	-1	N	0.1702127659574468
14089	ENSG00000068745	31.0	48	3	48725436	48777786	-1	N	0.6458333333333334
14090	ENSG00000215041	5.0	48	17	7218947	7232712	-1	Y	0.10416666666666667
14091	ENSG00000109323	6.0	48	4	103552660	103682151	-1	Y	0.125
14092	ENSG00000169246	1.0	48	16	21413558	21459888	-1	Y	0.020833333333333332
14093	ENSG00000056558	30.0	48	9	123664671	123691451	-1	N	0.625
14094	ENSG00000183908	2.0	41	11	56949221	56959191	1	N	0.04878048780487805
14095	ENSG00000184887	14.0	48	14	105714827	105717430	1	N	0.2916666666666667
14096	ENSG00000037280	3.0	48	5	180028506	180076624	-1	Y	0.0625
14097	ENSG00000134817	3.0	47	11	57001051	57004709	-1	N	0.06382978723404255
14098	ENSG00000100288	35.0	48	22	51017378	51039884	-1	N	0.7291666666666666
14099	ENSG00000007341	34.0	48	1	113066140	113163447	-1	N	0.7083333333333334
14100	ENSG00000173918	2.0	48	17	77018896	77045870	1	N	0.041666666666666664
14101	ENSG00000136193	5.0	48	7	29959719	30029905	-1	Y	0.10416666666666667
14102	ENSG00000149115	3.0	48	11	57067112	57092426	-1	N	0.0625
14103	ENSG00000217555	1.0	48	16	66586466	66600154	1	N	0.020833333333333332
14104	ENSG00000106804	10.0	48	9	123714616	123812554	-1	N	0.20833333333333334
14105	ENSG00000108963	30.0	48	17	1933404	1946724	1	Y	0.625
14106	ENSG00000139190	33.0	48	12	6571403	6580153	-1	Y	0.6875
14107	ENSG00000137310	33.0	48	6	31126319	31134936	1	Y	0.6875
14108	ENSG00000149136	3.0	48	11	57093459	57103351	-1	N	0.0625
14109	ENSG00000167674	8.0	48	19	4472284	4502223	1	N	0.16666666666666666
14110	ENSG00000147586	2.0	48	8	80830952	80942524	-1	Y	0.041666666666666664
14111	ENSG00000161057	1.0	48	7	102984701	103009842	1	N	0.020833333333333332
14112	ENSG00000109991	6.0	11	11	57105848	57138073	1	N	0.5454545454545454
14113	ENSG00000129292	8.0	48	8	133787618	133861052	1	N	0.16666666666666666
14114	ENSG00000179364	1.0	48	14	105766900	105864484	1	Y	0.020833333333333332
14115	ENSG00000131351	13.0	48	19	17160539	17186435	-1	N	0.2708333333333333
14116	ENSG00000138483	1.0	28	3	107096188	107097481	1	N	0.03571428571428571
14117	ENSG00000004799	5.0	48	7	95212811	95225803	-1	N	0.10416666666666667
14118	ENSG00000186652	14.0	48	11	57154267	57158130	-1	N	0.2916666666666667
14119	ENSG00000106086	10.0	48	7	30067020	30170096	1	Y	0.20833333333333334
14120	ENSG00000197006	5.0	48	16	21608539	21668794	1	Y	0.10416666666666667
14121	ENSG00000154710	36.0	48	7	66147151	66276451	1	Y	0.75
14122	ENSG00000008735	8.0	48	22	51039114	51052409	1	N	0.16666666666666666
14123	ENSG00000183715	2.0	40	11	132284871	133402414	-1	Y	0.05
14124	ENSG00000112303	16.0	48	6	133065009	133084598	-1	N	0.3333333333333333
14125	ENSG00000196090	3.0	35	20	40701392	41818610	-1	Y	0.08571428571428572
14126	ENSG00000107521	22.0	48	10	100175955	100206684	-1	N	0.4583333333333333
14127	ENSG00000158623	25.0	48	7	130146089	130353598	-1	N	0.5208333333333334
14128	ENSG00000086991	2.0	43	11	89057524	89322779	-1	N	0.046511627906976744
14129	ENSG00000116489	8.0	48	1	113161795	113214241	1	N	0.16666666666666666
14130	ENSG00000092330	1.0	48	14	24708849	24711880	-1	N	0.020833333333333332
14131	ENSG00000134802	7.0	48	11	57174427	57195053	-1	N	0.14583333333333334
14132	ENSG00000198554	2.0	48	14	55405668	55493823	-1	N	0.041666666666666664
14133	ENSG00000158560	9.0	47	7	95401866	95739634	1	N	0.19148936170212766
14134	ENSG00000167676	4.0	48	19	4502204	4517716	-1	Y	0.08333333333333333
14135	ENSG00000089505	2.0	48	16	66600294	66613040	1	N	0.041666666666666664
14136	ENSG00000080854	14.0	47	11	133778459	133826880	-1	Y	0.2978723404255319
14137	ENSG00000140749	2.0	48	16	21652609	21663981	-1	N	0.041666666666666664
14138	ENSG00000181991	1.0	48	15	89010684	89022222	1	N	0.020833333333333332
14139	ENSG00000131446	7.0	48	5	180217541	180242652	-1	N	0.14583333333333334
14140	ENSG00000214456	6.0	48	19	4522543	4535236	-1	N	0.125
14141	ENSG00000086189	3.0	48	5	61683081	61699766	-1	Y	0.0625
14142	ENSG00000114439	3.0	48	3	107241783	107530171	1	Y	0.0625
14143	ENSG00000104974	3.0	47	19	55105047	55113555	1	Y	0.06382978723404255
14144	ENSG00000171962	15.0	48	17	17876127	17920203	1	Y	0.3125
14145	ENSG00000076554	13.0	48	8	80870571	81143467	-1	Y	0.2708333333333333
14146	ENSG00000111639	10.0	48	12	6601150	6603007	-1	N	0.20833333333333334
14147	ENSG00000166086	6.0	48	11	133938820	134021896	1	Y	0.125
14148	ENSG00000183379	6.0	48	14	74872596	74892805	-1	N	0.125
14149	ENSG00000168393	13.0	48	2	242615157	242626406	-1	N	0.2708333333333333
14150	ENSG00000106609	5.0	48	7	66386212	66423538	1	Y	0.10416666666666667
14151	ENSG00000119655	10.0	48	14	74942895	74960880	-1	N	0.20833333333333334
14152	ENSG00000155363	9.0	48	1	113215763	113243368	1	N	0.1875
14153	ENSG00000146409	19.0	48	6	133090509	133119701	-1	N	0.3958333333333333
14154	ENSG00000204531	39.0	48	6	31132119	31148508	-1	Y	0.8125
14155	ENSG00000155719	1.0	27	16	21689835	21772050	1	Y	0.037037037037037035
14156	ENSG00000058453	32.0	48	1	17066768	17299474	1	Y	0.6666666666666666
14157	ENSG00000179915	2.0	42	2	50145643	51259674	-1	Y	0.047619047619047616
14158	ENSG00000132677	5.0	21	1	156339003	156355011	1	N	0.23809523809523808
14159	ENSG00000186818	2.0	47	19	55155340	55181810	1	Y	0.0425531914893617
14160	ENSG00000074416	3.0	48	3	127407909	127542051	-1	Y	0.0625
14161	ENSG00000119396	3.0	48	9	123940415	123985292	-1	N	0.0625
14162	ENSG00000100299	39.0	48	22	51061182	51066607	-1	N	0.8125
14163	ENSG00000185513	3.0	48	20	42136320	42179590	1	N	0.0625
14164	ENSG00000196670	23.0	48	5	180274611	180288286	-1	N	0.4791666666666667
14165	ENSG00000168374	2.0	48	3	57557090	57583947	-1	N	0.041666666666666664
14166	ENSG00000174595	4.0	27	7	130417401	130418888	-1	N	0.14814814814814814
14167	ENSG00000060971	5.0	48	3	38144620	38178733	-1	Y	0.10416666666666667
14168	ENSG00000112306	2.0	48	6	133135580	133138703	1	N	0.041666666666666664
14169	ENSG00000099331	6.0	48	19	17186591	17325346	1	Y	0.125
14170	ENSG00000171236	4.0	48	19	4536421	4540486	-1	N	0.08333333333333333
14171	ENSG00000186907	9.0	48	11	57228022	57245007	1	Y	0.1875
14172	ENSG00000117122	21.0	46	1	17300997	17307330	-1	N	0.45652173913043476
14173	ENSG00000151503	7.0	48	11	134020014	134095348	-1	Y	0.14583333333333334
14174	ENSG00000010292	13.0	48	12	6602522	6641121	1	Y	0.2708333333333333
14175	ENSG00000167280	34.0	48	17	77071021	77084681	1	N	0.7083333333333334
14176	ENSG00000109332	9.0	48	4	103715540	103790053	-1	Y	0.1875
14177	ENSG00000128585	4.0	48	7	130794855	131181395	1	Y	0.08333333333333333
14178	ENSG00000168395	25.0	48	2	242641450	242668893	1	N	0.5208333333333334
14179	ENSG00000149150	13.0	48	11	57252007	57283259	-1	N	0.2708333333333333
14180	ENSG00000167680	3.0	48	19	4542600	4559820	-1	Y	0.0625
14181	ENSG00000140543	5.0	48	15	89054790	89089906	-1	N	0.10416666666666667
14182	ENSG00000181026	5.0	48	15	89164527	89175513	1	N	0.10416666666666667
14183	ENSG00000140932	1.0	47	16	66613351	66622178	1	N	0.02127659574468085
14184	ENSG00000174839	4.0	48	3	57611184	57678816	-1	N	0.08333333333333333
14185	ENSG00000185361	1.0	48	19	4639530	4655580	1	N	0.020833333333333332
14186	ENSG00000126524	4.0	48	7	66452664	66460588	-1	N	0.08333333333333333
14187	ENSG00000131725	2.0	48	X	117480036	117583924	1	N	0.041666666666666664
14188	ENSG00000183682	11.0	48	1	39957318	39991607	1	N	0.22916666666666666
14189	ENSG00000074842	2.0	48	19	4641386	4670382	-1	Y	0.041666666666666664
14190	ENSG00000172183	4.0	48	15	89179384	89199714	1	N	0.08333333333333333
14191	ENSG00000251322	11.0	48	22	51112843	51171726	1	Y	0.22916666666666666
14192	ENSG00000165898	1.0	48	14	74960423	74963809	1	N	0.020833333333333332
14193	ENSG00000180354	5.0	48	7	30174426	30202378	1	N	0.10416666666666667
14194	ENSG00000159363	8.0	48	1	17312453	17338423	-1	N	0.16666666666666666
14195	ENSG00000114302	2.0	48	3	48782030	48885279	-1	N	0.041666666666666664
14196	ENSG00000180233	1.0	48	7	30323923	30452118	1	N	0.020833333333333332
14197	ENSG00000170615	4.0	47	7	102993177	103086624	-1	N	0.0851063829787234
14198	ENSG00000100312	1.0	45	22	51176624	51183762	1	Y	0.022222222222222223
14199	ENSG00000140931	9.0	48	16	66637777	66647795	1	N	0.1875
14200	ENSG00000147382	7.0	48	X	152853377	152865500	-1	N	0.14583333333333334
14201	ENSG00000187715	22.0	44	3	127634075	127706514	1	N	0.5
14202	ENSG00000168702	9.0	40	2	140988992	142889270	-1	Y	0.225
14203	ENSG00000167633	2.0	8	19	55235969	55378448	1	Y	0.25
14204	ENSG00000155366	3.0	48	1	113243728	113250056	-1	Y	0.0625
14205	ENSG00000092295	21.0	48	14	24718320	24733638	-1	N	0.4375
14206	ENSG00000198874	42.0	48	7	66460160	66704501	1	Y	0.875
14207	ENSG00000112319	7.0	42	6	133561736	133853258	1	Y	0.16666666666666666
14208	ENSG00000070366	5.0	48	17	1963133	2207065	-1	Y	0.10416666666666667
14209	ENSG00000183723	3.0	48	16	66648653	66730610	-1	N	0.0625
14210	ENSG00000058262	2.0	48	3	127770484	127790526	1	N	0.041666666666666664
14211	ENSG00000134809	46.0	48	11	57295936	57298276	-1	N	0.9583333333333334
14212	ENSG00000109205	1.0	17	4	71062213	71070293	1	N	0.058823529411764705
14213	ENSG00000090621	17.0	48	1	40026488	40042462	-1	N	0.3541666666666667
14214	ENSG00000157766	1.0	44	15	89346674	89418585	1	Y	0.022727272727272728
14215	ENSG00000168930	1.0	1	11	89530823	89541743	-1	Y	1.0
14216	ENSG00000214872	44.0	48	11	57308979	57318108	1	N	0.9166666666666666
14217	ENSG00000180008	3.0	48	14	55493948	55516206	1	N	0.0625
14218	ENSG00000142002	8.0	48	19	4675236	4724685	-1	Y	0.16666666666666666
14219	ENSG00000156587	5.0	48	11	57319129	57335757	-1	N	0.10416666666666667
14220	ENSG00000106100	9.0	48	7	30464143	30518400	-1	Y	0.1875
14221	ENSG00000053501	2.0	48	19	17326155	17330638	1	N	0.041666666666666664
14222	ENSG00000168175	3.0	48	14	55518349	55536910	1	N	0.0625
14223	ENSG00000148180	2.0	48	9	123970072	124095121	1	N	0.041666666666666664
14224	ENSG00000145309	1.0	3	4	71200683	71202833	1	N	0.3333333333333333
14225	ENSG00000109208	1.0	2	4	71226478	71232875	1	Y	0.5
14226	ENSG00000204449	1.0	1	11	89764274	89806558	1	Y	1.0
14227	ENSG00000131981	12.0	48	14	55590828	55612126	1	N	0.25
14228	ENSG00000079974	33.0	48	22	51205929	51222091	-1	N	0.6875
14229	ENSG00000171201	2.0	6	4	71235810	71255961	1	Y	0.3333333333333333
14230	ENSG00000006625	19.0	48	7	30536237	30591095	-1	N	0.3958333333333333
14231	ENSG00000086200	1.0	48	5	61699799	61924409	1	Y	0.020833333333333332
14232	ENSG00000113303	20.0	42	5	180326077	180377906	1	Y	0.47619047619047616
14233	ENSG00000151502	2.0	48	11	134094539	134117686	1	N	0.041666666666666664
14234	ENSG00000149131	1.0	48	11	57364860	57382326	1	N	0.020833333333333332
14235	ENSG00000155367	5.0	48	1	113252616	113258099	-1	N	0.10416666666666667
14236	ENSG00000077616	24.0	48	11	89864683	89926062	1	N	0.5
14237	ENSG00000134532	1.0	47	12	23682440	24103966	-1	Y	0.02127659574468085
14238	ENSG00000101049	4.0	48	20	42187608	42216877	1	N	0.08333333333333333
14239	ENSG00000151500	5.0	48	11	134118173	134123264	-1	N	0.10416666666666667
14240	ENSG00000206344	40.0	48	6	31165537	31171745	1	Y	0.8333333333333334
14241	ENSG00000184599	2.0	30	1	113263041	113269857	1	N	0.06666666666666667
14242	ENSG00000117118	6.0	48	1	17345217	17380665	-1	Y	0.125
14243	ENSG00000147251	3.0	48	X	117629861	117820126	1	N	0.0625
14244	ENSG00000180902	48.0	48	2	242673994	242708231	1	Y	1.0
14245	ENSG00000185864	18.0	48	16	21845890	21892148	-1	Y	0.375
14246	ENSG00000163909	1.0	48	1	40089825	40105617	-1	N	0.020833333333333332
14247	ENSG00000204525	47.0	48	6	31236526	31239907	-1	Y	0.9791666666666666
14248	ENSG00000130829	4.0	34	X	152907946	152916781	1	Y	0.11764705882352941
14249	ENSG00000171953	20.0	48	17	17880723	17942523	-1	Y	0.4166666666666667
14250	ENSG00000100949	3.0	48	14	24734744	24740945	-1	N	0.0625
14251	ENSG00000117115	12.0	48	1	17393256	17445948	-1	N	0.25
14252	ENSG00000155380	9.0	48	1	113454469	113499635	-1	N	0.1875
14253	ENSG00000140511	15.0	48	15	89420519	89438857	-1	N	0.3125
14254	ENSG00000168903	29.0	32	5	180415845	180433727	1	Y	0.90625
14255	ENSG00000154252	23.0	44	2	242716240	242743623	1	Y	0.5227272727272727
14256	ENSG00000152556	6.0	48	12	48498922	48540187	1	N	0.125
14257	ENSG00000099330	37.0	48	19	17337013	17340028	1	N	0.7708333333333334
14258	ENSG00000136848	4.0	48	9	124329336	124547809	1	Y	0.08333333333333333
14259	ENSG00000151498	5.0	48	11	134123389	134135749	1	N	0.10416666666666667
14260	ENSG00000128567	3.0	48	7	131185021	131242976	-1	Y	0.0625
14261	ENSG00000126787	2.0	34	14	55614830	55658396	-1	N	0.058823529411764705
14262	ENSG00000140740	7.0	48	16	21963981	21994981	1	N	0.14583333333333334
14263	ENSG00000198799	3.0	48	1	113615831	113674882	1	N	0.0625
14264	ENSG00000171195	2.0	48	4	71296209	71348714	1	Y	0.041666666666666664
14265	ENSG00000110172	3.0	48	11	89934328	89956532	-1	N	0.0625
14266	ENSG00000140545	15.0	48	15	89441916	89456642	-1	N	0.3125
14267	ENSG00000166793	7.0	48	11	57412560	57417417	-1	N	0.14583333333333334
14268	ENSG00000204099	19.0	45	2	242749920	242758739	1	Y	0.4222222222222222
14269	ENSG00000167281	2.0	47	17	77085427	77613550	-1	Y	0.0425531914893617
14270	ENSG00000004864	5.0	48	7	95749532	95951459	-1	Y	0.10416666666666667
14271	ENSG00000106105	2.0	48	7	30634297	30673649	1	N	0.041666666666666664
14272	ENSG00000116981	4.0	33	1	40124793	40137710	-1	N	0.12121212121212122
14273	ENSG00000130822	9.0	46	X	152935185	152954465	-1	Y	0.1956521739130435
14274	ENSG00000175764	17.0	48	9	124584207	124855885	-1	Y	0.3541666666666667
14275	ENSG00000155714	1.0	42	16	21995186	22012433	-1	N	0.023809523809523808
14276	ENSG00000172409	3.0	48	11	57416465	57429340	1	N	0.0625
14277	ENSG00000116604	2.0	48	1	156433519	156470620	-1	N	0.041666666666666664
14278	ENSG00000116983	8.0	46	1	40144320	40157361	-1	N	0.17391304347826086
14279	ENSG00000249961	1.0	10	16	66788879	66835523	-1	Y	0.1
14280	ENSG00000205189	1.0	48	8	81397854	81438500	1	N	0.020833333333333332
14281	ENSG00000141965	1.0	48	19	4791728	4795571	1	N	0.020833333333333332
14282	ENSG00000119421	1.0	48	9	124894745	124922098	-1	N	0.020833333333333332
14283	ENSG00000127666	2.0	48	19	4815944	4831716	-1	N	0.041666666666666664
14284	ENSG00000101052	22.0	48	20	42219571	42275936	1	Y	0.4583333333333333
14285	ENSG00000142623	3.0	26	1	17531621	17572500	1	N	0.11538461538461539
14286	ENSG00000156599	8.0	48	11	57435219	57468659	1	N	0.16666666666666666
14287	ENSG00000165810	13.0	48	5	180467225	180488523	1	Y	0.2708333333333333
14288	ENSG00000187689	6.0	7	4	71384257	71398459	1	N	0.8571428571428571
14289	ENSG00000072818	3.0	48	17	7239848	7254797	1	Y	0.0625
14290	ENSG00000172987	7.0	40	10	100218875	100995619	-1	Y	0.175
14291	ENSG00000139546	6.0	48	12	53894705	53900215	1	N	0.125
14292	ENSG00000106113	28.0	46	7	30692200	30739745	-1	N	0.6086956521739131
14293	ENSG00000142619	2.0	12	1	17575593	17610728	1	N	0.16666666666666666
14294	ENSG00000105355	9.0	48	19	4838353	4867780	-1	N	0.1875
14295	ENSG00000118526	6.0	33	6	134210276	134216691	1	N	0.18181818181818182
14296	ENSG00000084072	47.0	48	1	40157854	40229586	1	N	0.9791666666666666
14297	ENSG00000243772	2.0	8	19	55249980	55295776	1	Y	0.25
14298	ENSG00000183648	13.0	48	14	92582466	92588261	-1	N	0.2708333333333333
14299	ENSG00000159339	12.0	47	1	17634690	17690499	1	Y	0.2553191489361702
14300	ENSG00000119681	3.0	48	14	74964873	75079306	-1	N	0.0625
14301	ENSG00000185372	1.0	2	5	180551357	180552304	-1	N	0.5
14302	ENSG00000140526	4.0	48	15	89630690	89745591	1	N	0.08333333333333333
14303	ENSG00000145354	12.0	48	4	103790135	103810399	1	N	0.25
14304	ENSG00000182156	4.0	5	17	77704681	77716021	1	Y	0.8
14305	ENSG00000213859	3.0	48	17	7255208	7258258	1	N	0.0625
14306	ENSG00000156603	23.0	48	11	57471186	57479693	-1	N	0.4791666666666667
14307	ENSG00000111640	3.0	48	12	6643093	6647537	1	Y	0.0625
14308	ENSG00000172936	5.0	48	3	38179969	38184513	1	N	0.10416666666666667
14309	ENSG00000146054	21.0	48	5	180620924	180632293	-1	N	0.4375
14310	ENSG00000164684	4.0	46	8	81540686	81787016	-1	N	0.08695652173913043
14311	ENSG00000166105	6.0	34	11	134144139	134189458	1	Y	0.17647058823529413
14312	ENSG00000081026	8.0	48	1	113933371	114228545	1	Y	0.16666666666666666
14313	ENSG00000101057	4.0	47	20	42295754	42345136	1	Y	0.0851063829787234
14314	ENSG00000196776	6.0	48	3	107762145	107809872	-1	N	0.125
14315	ENSG00000076641	3.0	48	8	81880045	82024303	-1	Y	0.0625
14316	ENSG00000175792	3.0	48	3	127783621	127872757	-1	N	0.0625
14317	ENSG00000119446	19.0	48	9	124999903	125027118	-1	N	0.3958333333333333
14318	ENSG00000160113	10.0	48	19	17342692	17356749	-1	N	0.20833333333333334
14319	ENSG00000116985	11.0	48	1	40222854	40254533	-1	N	0.22916666666666666
14320	ENSG00000241644	7.0	48	7	30737601	30797218	1	N	0.14583333333333334
14321	ENSG00000140522	2.0	24	15	89753100	89764982	-1	N	0.08333333333333333
14322	ENSG00000115919	3.0	48	2	143635067	143799890	1	N	0.0625
14323	ENSG00000028839	7.0	48	6	134273308	134311570	1	N	0.14583333333333334
14324	ENSG00000165934	31.0	48	14	92588281	92630755	1	N	0.6458333333333334
14325	ENSG00000198754	14.0	48	1	40235195	40237020	-1	N	0.2916666666666667
14326	ENSG00000155926	9.0	48	8	134048973	134115298	-1	N	0.1875
14327	ENSG00000125498	2.0	3	19	55281263	55295774	1	Y	0.6666666666666666
14328	ENSG00000183856	1.0	46	1	156495197	156542396	-1	Y	0.021739130434782608
14329	ENSG00000188389	8.0	44	2	242792033	242801060	-1	Y	0.18181818181818182
14330	ENSG00000124191	21.0	48	20	42543504	42698256	1	Y	0.4375
14331	ENSG00000147588	1.0	48	8	82352561	82359758	-1	N	0.020833333333333332
14332	ENSG00000205784	1.0	44	19	4890449	4902879	-1	N	0.022727272727272728
14333	ENSG00000172939	2.0	48	3	38206580	38296979	1	N	0.041666666666666664
14334	ENSG00000174292	4.0	48	17	7283853	7293093	1	N	0.08333333333333333
14335	ENSG00000165323	5.0	41	11	92085262	92629618	1	Y	0.12195121951219512
14336	ENSG00000188011	6.0	45	2	242811752	242815975	1	N	0.13333333333333333
14337	ENSG00000186105	1.0	48	5	61874562	61877275	1	N	0.020833333333333332
14338	ENSG00000216921	12.0	39	2	242836136	242844702	-1	N	0.3076923076923077
14339	ENSG00000148187	1.0	48	9	125026882	125085743	1	N	0.020833333333333332
14340	ENSG00000141570	13.0	48	17	77765931	77775482	-1	Y	0.2708333333333333
14341	ENSG00000269468	1.0	1	1	17655507	17676070	-1	Y	1.0
14342	ENSG00000221866	6.0	47	7	131808091	132333447	-1	Y	0.1276595744680851
14343	ENSG00000179051	3.0	48	1	17733256	17766220	-1	N	0.0625
14344	ENSG00000146063	1.0	48	5	180649499	180662809	1	N	0.020833333333333332
14345	ENSG00000188554	12.0	48	17	41322498	41363708	1	Y	0.25
14346	ENSG00000164037	1.0	48	4	103806205	103940896	-1	Y	0.020833333333333332
14347	ENSG00000127663	4.0	48	19	4969125	5153606	1	Y	0.08333333333333333
14348	ENSG00000106125	16.0	48	7	30811033	30932002	1	Y	0.3333333333333333
14349	ENSG00000170323	4.0	48	8	82390654	82395498	-1	N	0.08333333333333333
14350	ENSG00000163681	5.0	48	3	57741177	57914895	1	Y	0.10416666666666667
14351	ENSG00000134640	1.0	4	11	92702886	92718232	1	Y	0.25
14352	ENSG00000177479	13.0	48	3	48956254	49023815	1	Y	0.2708333333333333
14353	ENSG00000043514	30.0	48	1	40306723	40349183	-1	N	0.625
14354	ENSG00000234745	33.0	48	6	31321649	31324965	-1	Y	0.6875
14355	ENSG00000157379	36.0	48	14	24759804	24769039	-1	N	0.75
14356	ENSG00000180773	8.0	48	11	92877341	92931130	-1	N	0.16666666666666666
14357	ENSG00000146411	8.0	47	6	134309835	134373774	-1	Y	0.1702127659574468
14358	ENSG00000140090	8.0	46	14	92788925	92962596	1	Y	0.17391304347826086
14359	ENSG00000095303	6.0	48	9	125132824	125157982	1	N	0.125
14360	ENSG00000130821	5.0	48	X	152953554	152962048	1	Y	0.10416666666666667
14361	ENSG00000116793	4.0	48	1	114239453	114302111	-1	N	0.08333333333333333
14362	ENSG00000240583	5.0	48	7	30893010	30965131	1	Y	0.10416666666666667
14363	ENSG00000108591	23.0	48	17	17991200	18011285	1	N	0.4791666666666667
14364	ENSG00000178394	1.0	13	5	63256183	63258334	-1	N	0.07692307692307693
14365	ENSG00000159593	4.0	48	16	66836778	66907159	-1	N	0.08333333333333333
14366	ENSG00000185274	13.0	46	7	70597155	71178585	1	Y	0.2826086956521739
14367	ENSG00000127922	1.0	48	7	96110938	96339203	-1	Y	0.020833333333333332
14368	ENSG00000197233	1.0	2	9	125273081	125274022	1	N	0.5
14369	ENSG00000104415	6.0	46	8	134203282	134242587	1	N	0.13043478260869565
14370	ENSG00000239590	1.0	2	9	125281420	125282361	1	N	0.5
14371	ENSG00000187862	8.0	33	1	156549519	156556562	1	N	0.24242424242424243
14372	ENSG00000171496	1.0	40	9	125329778	125330838	-1	Y	0.025
14373	ENSG00000018189	10.0	48	4	71569921	71673032	1	N	0.20833333333333334
14374	ENSG00000165202	1.0	2	9	125376948	125378026	1	N	0.5
14375	ENSG00000119946	5.0	45	10	101088856	101154087	1	N	0.1111111111111111
14376	ENSG00000178974	4.0	48	14	55738021	55828636	1	Y	0.08333333333333333
14377	ENSG00000167720	46.0	48	17	2206677	2228554	1	N	0.9583333333333334
14378	ENSG00000149328	14.0	48	11	134201768	134248235	1	Y	0.2916666666666667
14379	ENSG00000126775	13.0	48	14	55833110	55878576	-1	N	0.2708333333333333
14380	ENSG00000081019	1.0	48	1	114304454	114355098	-1	N	0.020833333333333332
