	Ensembl Gene ID	affectedTissues	expressedTissues	Chromosome Name	Gene Start (bp)	Gene End (bp)	Strand	propOfExpressedAffectedByeQTL	CNV
17844	ENSG00000161714	40.0	48	17	43186335	43210721	-1	0.8333333333333334	N
17845	ENSG00000133067	30.0	47	1	202163029	202288909	1	0.6382978723404256	Y
17846	ENSG00000139433	48.0	48	12	110288748	110318293	-1	1.0	Y
17847	ENSG00000077152	9.0	48	1	202300785	202311108	-1	0.1875	N
17848	ENSG00000168283	6.0	48	10	22610140	22620413	1	0.125	Y
17849	ENSG00000077157	20.0	48	1	202317827	202561834	1	0.4166666666666667	Y
17850	ENSG00000139437	47.0	48	12	110338069	110421646	1	0.9791666666666666	N
17851	ENSG00000143858	20.0	47	1	202559724	202679545	-1	0.425531914893617	Y
17852	ENSG00000181513	48.0	48	17	43209967	43221548	1	1.0	N
17853	ENSG00000117139	47.0	48	1	202696526	202778598	-1	0.9791666666666666	N
17854	ENSG00000184774	2.0	10	1	202789394	202796353	1	0.2	N
17855	ENSG00000183155	48.0	48	1	202848085	202858263	-1	1.0	N
17856	ENSG00000117153	48.0	48	1	202860228	202897764	-1	1.0	N
17857	ENSG00000159346	25.0	48	1	202909951	202927700	-1	0.5208333333333334	N
17858	ENSG00000159348	35.0	48	1	202930997	202936408	-1	0.7291666666666666	N
17859	ENSG00000163444	48.0	48	1	202976514	202993976	1	1.0	N
17860	ENSG00000139436	46.0	48	12	110367607	110434194	-1	0.9583333333333334	N
17861	ENSG00000077327	3.0	30	10	22634399	22743153	1	0.1	Y
17862	ENSG00000186834	48.0	48	17	43224684	43229468	1	1.0	N
17863	ENSG00000168517	3.0	48	17	43238067	43247407	1	0.0625	N
17864	ENSG00000184922	5.0	48	17	43298811	43324687	1	0.10416666666666667	N
17865	ENSG00000150867	48.0	48	10	22823778	23003484	-1	1.0	Y
17866	ENSG00000082898	11.0	48	2	61704984	61765761	-1	0.22916666666666666	Y
17867	ENSG00000011600	0.0	48	19	36395303	36399197	-1	0.0	N
17868	ENSG00000143977	0.0	48	2	70508494	70520903	-1	0.0	N
17869	ENSG00000156384	0.0	48	10	105881816	105886143	1	0.0	N
17870	ENSG00000136155	0.0	48	13	78109809	78219398	1	0.0	Y
17871	ENSG00000232810	0.0	48	6	31543344	31546113	1	0.0	N
17872	ENSG00000160883	0.0	48	5	176307870	176326333	-1	0.0	N
17873	ENSG00000153485	0.0	48	14	93651296	93653434	1	0.0	Y
17874	ENSG00000125968	0.0	48	20	30193086	30194318	1	0.0	N
17875	ENSG00000169105	0.0	48	15	40763160	40765353	1	0.0	N
17876	ENSG00000167625	0.0	48	19	42724423	42732353	1	0.0	N
17877	ENSG00000234545	0.0	48	7	92190107	92219708	-1	0.0	N
17878	ENSG00000113966	0.0	48	3	97483365	97519953	1	0.0	N
17879	ENSG00000180209	0.0	48	16	30382255	30389312	1	0.0	N
17880	ENSG00000132801	0.0	48	20	44486256	44507761	1	0.0	Y
17881	ENSG00000110844	0.0	48	12	49962001	50038449	1	0.0	N
17882	ENSG00000142871	0.0	48	1	86046444	86049645	1	0.0	N
17883	ENSG00000108424	0.0	48	17	45726842	45762871	1	0.0	N
17884	ENSG00000251695	0.0	48	12	69186125	69187743	1	0.0	N
17885	ENSG00000158246	0.0	48	1	27331511	27339327	-1	0.0	N
17886	ENSG00000128917	0.0	48	15	41221538	41231237	1	0.0	N
17887	ENSG00000123066	0.0	48	12	116395711	116715143	-1	0.0	Y
17888	ENSG00000123444	0.0	48	11	47593749	47600567	-1	0.0	N
17889	ENSG00000243449	0.0	48	4	2043689	2045697	1	0.0	N
17890	ENSG00000126249	0.0	48	19	34895289	34917073	1	0.0	N
17891	ENSG00000100146	0.0	48	22	38366693	38383429	-1	0.0	N
17892	ENSG00000122304	0.0	48	16	11369496	11370337	-1	0.0	N
17893	ENSG00000182973	0.0	48	3	32726637	32815367	1	0.0	Y
17894	ENSG00000083896	0.0	48	4	69176105	69215807	-1	0.0	N
17895	ENSG00000117289	0.0	48	1	145438469	145442635	1	0.0	N
17896	ENSG00000139193	0.0	48	12	6554033	6560884	1	0.0	Y
17897	ENSG00000171471	0.0	48	12	116997186	117014425	1	0.0	Y
17898	ENSG00000165283	0.0	48	9	35099888	35103154	-1	0.0	N
17899	ENSG00000116754	0.0	48	1	70671365	70718735	1	0.0	N
17900	ENSG00000197111	0.0	48	12	53835525	53874946	1	0.0	N
17901	ENSG00000126368	0.0	48	17	38249040	38256978	-1	0.0	N
17902	ENSG00000149798	0.0	48	11	65082289	65089900	1	0.0	N
17903	ENSG00000185055	0.0	48	7	105205567	105241322	-1	0.0	N
17904	ENSG00000101945	0.0	48	X	48553945	48567403	1	0.0	N
17905	ENSG00000157613	0.0	48	11	46299212	46342972	1	0.0	Y
17906	ENSG00000128590	0.0	48	7	108210012	108215294	1	0.0	N
17907	ENSG00000173207	0.0	48	1	154947129	154951725	1	0.0	N
17908	ENSG00000099364	0.0	48	16	30934376	30960104	1	0.0	N
17909	ENSG00000227268	0.0	48	10	89618918	89623194	-1	0.0	Y
17910	ENSG00000168509	0.0	48	1	145413095	145417545	1	0.0	N
17911	ENSG00000169981	0.0	48	3	44690219	44702283	1	0.0	N
17912	ENSG00000155329	0.0	48	5	132332677	132362296	-1	0.0	N
17913	ENSG00000036549	0.0	48	1	78028101	78149104	-1	0.0	N
17914	ENSG00000132467	0.0	48	4	71554196	71556267	1	0.0	N
17915	ENSG00000105722	0.0	48	19	42751724	42759309	-1	0.0	N
17916	ENSG00000214300	0.0	48	7	99905325	99919819	1	0.0	Y
17917	ENSG00000107815	0.0	48	10	102747124	102754158	1	0.0	N
17918	ENSG00000188277	0.0	48	15	41062159	41064643	1	0.0	N
17919	ENSG00000247626	0.0	48	2	198570087	198573113	1	0.0	N
17920	ENSG00000175535	0.0	48	10	118305443	118327367	1	0.0	N
17921	ENSG00000163867	0.0	48	1	35449523	35497569	-1	0.0	N
17922	ENSG00000166860	0.0	48	12	57392618	57400230	-1	0.0	N
17923	ENSG00000124333	0.0	48	X	155110956	155173433	1	0.0	Y
17924	ENSG00000170832	0.0	48	17	58256455	58499831	-1	0.0	Y
17925	ENSG00000115738	0.0	48	2	8818975	8824583	1	0.0	N
17926	ENSG00000173465	0.0	48	11	65337901	65341413	1	0.0	N
17927	ENSG00000177688	0.0	48	6	149721495	149722177	1	0.0	N
17928	ENSG00000198824	0.0	48	13	115079988	115092796	1	0.0	N
17929	ENSG00000167548	0.0	48	12	49412758	49453557	-1	0.0	Y
17930	ENSG00000135094	0.0	48	12	113830250	113864106	-1	0.0	N
17931	ENSG00000184208	0.0	48	22	42084943	42094140	1	0.0	N
17932	ENSG00000073861	0.0	48	17	45810610	45823485	1	0.0	N
17933	ENSG00000171612	0.0	48	1	9599541	9645237	1	0.0	Y
17934	ENSG00000182700	0.0	48	5	139505521	139508391	1	0.0	N
17935	ENSG00000163666	0.0	48	3	57231944	57260549	-1	0.0	N
17936	ENSG00000100084	0.0	48	22	19318221	19435224	-1	0.0	N
17937	ENSG00000183808	0.0	48	8	94741584	94753245	-1	0.0	N
17938	ENSG00000052723	0.0	48	1	115312100	115323306	-1	0.0	Y
17939	ENSG00000273173	0.0	48	15	25200133	25223729	1	0.0	N
17940	ENSG00000091704	0.0	48	7	130020180	130027955	1	0.0	Y
17941	ENSG00000145041	0.0	48	3	51433298	51534010	-1	0.0	N
17942	ENSG00000153922	0.0	48	5	98190908	98262240	-1	0.0	N
17943	ENSG00000184260	0.0	48	1	149858525	149858961	1	0.0	N
17944	ENSG00000160882	0.0	48	8	143953772	143961262	-1	0.0	Y
17945	ENSG00000087152	0.0	48	17	42269173	42277481	-1	0.0	Y
17946	ENSG00000100425	0.0	48	22	50166931	50221160	-1	0.0	Y
17947	ENSG00000074181	0.0	48	19	15270444	15311792	-1	0.0	Y
17948	ENSG00000143368	0.0	48	1	149895209	149900236	-1	0.0	N
17949	ENSG00000185862	0.0	48	17	29630784	29641130	-1	0.0	N
17950	ENSG00000182333	0.0	48	10	90424198	90438571	1	0.0	N
17951	ENSG00000126814	0.0	48	14	61438169	61448076	-1	0.0	N
17952	ENSG00000242419	0.0	47	5	140864741	140892546	1	0.0	N
17953	ENSG00000224712	0.0	47	16	14802801	14820195	1	0.0	Y
17954	ENSG00000182791	0.0	47	11	66357640	66360554	-1	0.0	N
17955	ENSG00000254122	0.0	47	5	140797427	140892546	1	0.0	N
17956	ENSG00000180878	0.0	47	11	6226796	6232362	1	0.0	N
17957	ENSG00000091583	0.0	47	17	64208151	64252643	-1	0.0	N
17958	ENSG00000268211	0.0	47	9	131062367	131064212	1	0.0	N
17959	ENSG00000268688	0.0	47	2	37068327	37068530	-1	0.0	N
17960	ENSG00000174946	0.0	47	3	150915619	150920988	-1	0.0	N
17961	ENSG00000178460	0.0	47	8	67782984	67834283	1	0.0	N
17962	ENSG00000182575	0.0	47	17	47653220	47661189	1	0.0	N
17963	ENSG00000197409	0.0	46	6	26197068	26199521	-1	0.0	N
17964	ENSG00000148948	0.0	46	11	40135753	41481323	-1	0.0	Y
17965	ENSG00000131747	0.0	46	17	38544768	38574202	-1	0.0	N
17966	ENSG00000205740	0.0	45	10	1017097	1034281	-1	0.0	Y
17967	ENSG00000226784	0.0	45	X	77223458	77225135	-1	0.0	N
17968	ENSG00000118160	0.0	45	19	47931274	47975425	-1	0.0	N
17969	ENSG00000149646	0.0	45	20	34556512	34618622	1	0.0	N
17970	ENSG00000135925	0.0	45	2	219745085	219764303	1	0.0	N
17971	ENSG00000254647	0.0	44	11	2181009	2182571	-1	0.0	N
17972	ENSG00000177455	0.0	44	16	28943260	28950667	1	0.0	N
17973	ENSG00000176884	0.0	44	9	140032842	140063207	1	0.0	N
17974	ENSG00000167286	0.0	44	11	118209669	118213459	-1	0.0	N
17975	ENSG00000112486	0.0	44	6	167525295	167553184	1	0.0	Y
17976	ENSG00000233436	0.0	43	11	57510986	57519253	-1	0.0	N
17977	ENSG00000258130	0.0	42	16	30215637	30220392	-1	0.0	Y
17978	ENSG00000182687	0.0	42	17	74070875	74073622	1	0.0	N
17979	ENSG00000188467	0.0	42	15	48413169	48434869	1	0.0	N
17980	ENSG00000203952	0.0	42	X	133371077	133380237	1	0.0	N
17981	ENSG00000051341	0.0	42	3	121150278	121264853	-1	0.0	Y
17982	ENSG00000186118	0.0	41	1	47134527	47139266	1	0.0	N
17983	ENSG00000196890	0.0	41	1	228645808	228646259	1	0.0	N
17984	ENSG00000145700	0.0	41	5	74364100	74532703	-1	0.0	N
17985	ENSG00000256045	0.0	41	X	55207824	55208944	-1	0.0	Y
17986	ENSG00000140795	0.0	41	16	46740891	46824319	-1	0.0	N
17987	ENSG00000256530	0.0	40	15	76030311	76031568	1	0.0	Y
17988	ENSG00000160973	0.0	40	8	145698795	145701718	-1	0.0	N
17989	ENSG00000251692	0.0	40	16	1535887	1538982	-1	0.0	N
17990	ENSG00000110680	0.0	40	11	14988214	14993900	-1	0.0	N
17991	ENSG00000120215	0.0	38	9	5890802	5910606	1	0.0	N
17992	ENSG00000197445	0.0	38	16	73160536	73178346	-1	0.0	N
17993	ENSG00000233438	0.0	37	2	27760253	27790011	1	0.0	Y
17994	ENSG00000066279	0.0	36	1	197053258	197115824	-1	0.0	N
17995	ENSG00000167654	0.0	36	19	3879862	3928077	1	0.0	N
17996	ENSG00000268403	0.0	35	11	9481747	9482010	-1	0.0	N
17997	ENSG00000205111	0.0	35	2	39402787	39456729	-1	0.0	N
17998	ENSG00000255633	0.0	34	6	62284008	62284534	1	0.0	Y
17999	ENSG00000158481	0.0	34	1	158259576	158263420	1	0.0	N
18000	ENSG00000063015	0.0	34	17	27281919	27333458	-1	0.0	N
18001	ENSG00000164816	0.0	34	8	6912831	6914256	-1	0.0	N
18002	ENSG00000169495	0.0	34	8	38831683	38846181	1	0.0	N
18003	ENSG00000213782	0.0	32	12	12966250	12982915	1	0.0	N
18004	ENSG00000164749	0.0	32	8	76320149	76479078	1	0.0	Y
18005	ENSG00000179038	0.0	32	11	66963391	66964638	-1	0.0	N
18006	ENSG00000105605	0.0	31	19	54412589	54447195	1	0.0	Y
18007	ENSG00000080618	0.0	31	13	46627321	46679211	-1	0.0	Y
18008	ENSG00000126259	0.0	31	19	36346763	36358011	1	0.0	N
18009	ENSG00000124232	0.0	31	20	43935491	43945803	1	0.0	N
18010	ENSG00000112212	0.0	31	6	41010293	41012076	1	0.0	N
18011	ENSG00000178125	0.0	30	8	67876334	67968839	-1	0.0	N
18012	ENSG00000186919	0.0	30	17	74068042	74079747	1	0.0	N
18013	ENSG00000184709	0.0	30	9	140063210	140064503	-1	0.0	N
18014	ENSG00000136931	0.0	30	9	127243516	127269709	-1	0.0	N
18015	ENSG00000204869	0.0	29	19	46543006	46580376	-1	0.0	N
18016	ENSG00000224153	0.0	29	3	184119325	184157436	1	0.0	Y
18017	ENSG00000170166	0.0	28	2	177015950	177017954	1	0.0	Y
18018	ENSG00000174992	0.0	28	16	29789561	29793096	1	0.0	N
18019	ENSG00000177340	0.0	27	12	31477250	31478879	1	0.0	N
18020	ENSG00000254656	0.0	27	14	101346992	101351184	-1	0.0	N
18021	ENSG00000169427	0.0	26	8	140613081	140715299	-1	0.0	Y
18022	ENSG00000240505	0.0	26	17	16832849	16875432	-1	0.0	Y
18023	ENSG00000115297	0.0	25	2	74740590	74744274	1	0.0	N
18024	ENSG00000156959	0.0	25	3	9543481	9595486	-1	0.0	Y
18025	ENSG00000215182	0.0	25	11	1151580	1222364	1	0.0	Y
18026	ENSG00000186451	0.0	25	3	57094469	57109460	1	0.0	N
18027	ENSG00000138622	0.0	24	15	73612200	73661605	-1	0.0	Y
18028	ENSG00000180745	0.0	24	10	129676105	129691211	-1	0.0	N
18029	ENSG00000163499	0.0	24	2	219854911	219858143	-1	0.0	N
18030	ENSG00000119283	0.0	23	1	231297858	231357302	1	0.0	Y
18031	ENSG00000155897	0.0	22	8	131792547	132054672	-1	0.0	Y
18032	ENSG00000143107	0.0	22	1	109255279	109285365	1	0.0	N
18033	ENSG00000188778	0.0	22	8	37820516	37824483	-1	0.0	N
18034	ENSG00000244355	0.0	22	6	31683133	31685581	1	0.0	N
18035	ENSG00000111537	0.0	22	12	68548548	68553527	-1	0.0	N
18036	ENSG00000132464	0.0	21	4	71494461	71552533	1	0.0	Y
18037	ENSG00000111732	0.0	20	12	8754762	8765467	-1	0.0	N
18038	ENSG00000167419	0.0	20	17	56295909	56345879	1	0.0	N
18039	ENSG00000142698	0.0	20	1	34632484	34684732	1	0.0	N
18040	ENSG00000232560	0.0	20	21	18811208	18821503	1	0.0	Y
18041	ENSG00000101200	0.0	20	20	3063202	3065370	-1	0.0	N
18042	ENSG00000004948	0.0	20	7	93053799	93204042	-1	0.0	Y
18043	ENSG00000269624	0.0	19	1	63073437	63075249	1	0.0	N
18044	ENSG00000268162	0.0	19	12	57390745	57391335	1	0.0	N
18045	ENSG00000170128	0.0	19	1	200842083	200843306	1	0.0	N
18046	ENSG00000144227	0.0	19	2	139428342	139537918	-1	0.0	N
18047	ENSG00000168348	0.0	19	14	36003248	36006260	1	0.0	N
18048	ENSG00000196622	0.0	18	22	20456003	20461786	-1	0.0	Y
18049	ENSG00000206557	0.0	18	3	32859510	32939318	1	0.0	N
18050	ENSG00000110887	0.0	18	12	109252708	109294819	1	0.0	N
18051	ENSG00000257545	0.0	17	12	106889736	107168696	-1	0.0	N
18052	ENSG00000204518	0.0	17	1	12704566	12727097	1	0.0	N
18053	ENSG00000266958	0.0	17	19	45690646	45720191	1	0.0	N
18054	ENSG00000255537	0.0	17	11	125365110	125369424	1	0.0	N
18055	ENSG00000182585	0.0	17	4	75174190	75181024	1	0.0	N
18056	ENSG00000122859	0.0	17	10	71331454	71332994	-1	0.0	N
18057	ENSG00000215397	0.0	17	20	642240	656823	-1	0.0	N
18058	ENSG00000163914	0.0	17	3	129247483	129254012	1	0.0	N
18059	ENSG00000101438	0.0	17	20	37353105	37358015	1	0.0	N
18060	ENSG00000162992	0.0	17	2	182537815	182545603	-1	0.0	N
18061	ENSG00000187714	0.0	17	10	50818347	50820765	1	0.0	N
18062	ENSG00000236334	0.0	17	1	143767144	143767881	-1	0.0	Y
18063	ENSG00000176635	0.0	17	22	30476163	30573064	1	0.0	N
18064	ENSG00000255994	0.0	16	14	70037483	70038032	-1	0.0	N
18065	ENSG00000082929	0.0	16	4	5526296	5529528	1	0.0	N
18066	ENSG00000170748	0.0	16	11	7110165	7112379	1	0.0	N
18067	ENSG00000131951	0.0	16	14	60386431	60530277	1	0.0	N
18068	ENSG00000171611	0.0	16	6	42883727	42893573	1	0.0	N
18069	ENSG00000186471	0.0	16	X	119029800	119054679	1	0.0	Y
18070	ENSG00000147571	0.0	16	8	67088620	67090960	-1	0.0	N
18071	ENSG00000136750	0.0	16	10	26505236	26593487	1	0.0	N
18072	ENSG00000248483	0.0	16	5	93070508	93077343	-1	0.0	N
18073	ENSG00000146360	0.0	16	6	110299514	110301921	1	0.0	N
18074	ENSG00000267909	0.0	16	14	70038216	70040339	-1	0.0	N
18075	ENSG00000118491	0.0	15	6	144185573	144259483	1	0.0	Y
18076	ENSG00000233932	0.0	15	15	48483736	48495953	1	0.0	N
18077	ENSG00000184270	0.0	15	1	149859019	149859466	-1	0.0	N
18078	ENSG00000072315	0.0	15	X	111017543	111326004	-1	0.0	Y
18079	ENSG00000156925	0.0	15	X	136648301	136659850	1	0.0	N
18080	ENSG00000256762	0.0	15	17	44076616	44077060	1	0.0	N
18081	ENSG00000170180	0.0	15	4	145030457	145061904	-1	0.0	Y
18082	ENSG00000176177	0.0	15	22	40139049	40289868	-1	0.0	N
18083	ENSG00000161992	0.0	15	16	610422	615528	1	0.0	Y
18084	ENSG00000036828	0.0	15	3	121902530	122005342	1	0.0	N
18085	ENSG00000196767	0.0	15	X	82763269	82764775	1	0.0	N
18086	ENSG00000156150	0.0	15	1	110602616	110613322	-1	0.0	N
18087	ENSG00000168124	0.0	15	16	3254247	3255188	1	0.0	N
18088	ENSG00000009709	0.0	15	1	18957500	19075360	1	0.0	N
18089	ENSG00000161031	0.0	14	19	15579456	15609767	-1	0.0	N
18090	ENSG00000197901	0.0	14	11	62703857	62752455	-1	0.0	N
18091	ENSG00000188425	0.0	14	19	46416475	46418036	-1	0.0	N
18092	ENSG00000197430	0.0	14	10	98102973	98119092	-1	0.0	N
18093	ENSG00000253379	0.0	14	8	72315675	72504260	-1	0.0	N
18094	ENSG00000227868	0.0	14	1	23337327	23342343	-1	0.0	N
18095	ENSG00000213401	0.0	14	X	151899293	151903184	-1	0.0	N
18096	ENSG00000204897	0.0	13	17	38904273	38911584	-1	0.0	N
18097	ENSG00000254585	0.0	13	15	23888691	23891175	-1	0.0	N
18098	ENSG00000113100	0.0	13	5	26880709	27121257	-1	0.0	N
18099	ENSG00000100721	0.0	13	14	96176304	96180533	-1	0.0	N
18100	ENSG00000091664	0.0	13	11	22359643	22401049	1	0.0	N
18101	ENSG00000151475	0.0	13	4	128651533	128695448	1	0.0	N
18102	ENSG00000188379	0.0	13	9	21384254	21385396	-1	0.0	N
18103	ENSG00000173302	0.0	13	2	131486643	131487909	1	0.0	Y
18104	ENSG00000066813	0.0	13	16	20547548	20587749	-1	0.0	Y
18105	ENSG00000128713	0.0	13	2	176968944	176974722	1	0.0	Y
18106	ENSG00000146926	0.0	13	7	150872785	150884919	-1	0.0	N
18107	ENSG00000171433	0.0	13	X	48620154	48632064	1	0.0	N
18108	ENSG00000171403	0.0	13	17	39722096	39728310	-1	0.0	N
18109	ENSG00000148704	0.0	13	10	118888032	118897812	-1	0.0	N
18110	ENSG00000075891	0.0	13	10	102495360	102589698	1	0.0	Y
18111	ENSG00000253831	0.0	13	1	157061836	157069600	-1	0.0	N
18112	ENSG00000153266	0.0	13	3	62355356	62359999	-1	0.0	N
18113	ENSG00000116329	0.0	12	1	29138654	29190208	1	0.0	N
18114	ENSG00000137080	0.0	12	9	21165636	21166659	-1	0.0	N
18115	ENSG00000222004	0.0	12	7	26677490	26686889	1	0.0	N
18116	ENSG00000204595	0.0	12	19	54135310	54140263	1	0.0	N
18117	ENSG00000165588	0.0	12	14	57267425	57277197	-1	0.0	N
18118	ENSG00000203812	0.0	12	1	149822643	149823191	1	0.0	N
18119	ENSG00000183034	0.0	12	17	72920370	72930007	1	0.0	N
18120	ENSG00000213934	0.0	12	11	5269313	5271122	-1	0.0	Y
18121	ENSG00000214248	0.0	12	19	7963689	7968427	-1	0.0	Y
18122	ENSG00000124657	0.0	11	6	27925019	27925960	1	0.0	N
18123	ENSG00000219016	0.0	11	22	48934712	48943199	-1	0.0	Y
18124	ENSG00000083782	0.0	11	12	91357456	91398803	-1	0.0	N
18125	ENSG00000165164	0.0	11	X	35937851	36008269	1	0.0	N
18126	ENSG00000184357	0.0	11	6	27834570	27835359	-1	0.0	N
18127	ENSG00000161610	0.0	11	17	40336078	40337470	-1	0.0	N
18128	ENSG00000187855	0.0	11	12	108168162	108170421	1	0.0	N
18129	ENSG00000250799	0.0	11	19	36290890	36304201	-1	0.0	N
18130	ENSG00000177047	0.0	11	9	21140631	21142144	-1	0.0	N
18131	ENSG00000256713	0.0	11	11	61008514	61018920	1	0.0	Y
18132	ENSG00000228075	0.0	11	18	54814293	54817531	1	0.0	N
18133	ENSG00000269620	0.0	11	1	159879884	159880159	-1	0.0	N
18134	ENSG00000225885	0.0	11	8	119294378	119412844	1	0.0	N
18135	ENSG00000268538	0.0	11	22	30814212	30814469	-1	0.0	N
18136	ENSG00000173976	0.0	11	19	3769087	3772233	-1	0.0	N
18137	ENSG00000187559	0.0	11	9	70917276	70920000	1	0.0	N
18138	ENSG00000205899	0.0	11	17	1173853	1174754	1	0.0	N
18139	ENSG00000168242	0.0	10	6	26273144	26273622	1	0.0	N
18140	ENSG00000198374	0.0	10	6	27833034	27833606	1	0.0	N
18141	ENSG00000154143	0.0	10	11	124481386	124490252	1	0.0	N
18142	ENSG00000177291	0.0	10	10	35894338	35897863	1	0.0	Y
18143	ENSG00000069018	0.0	10	5	135548999	135732730	-1	0.0	Y
18144	ENSG00000165805	0.0	10	12	88373816	88427814	-1	0.0	N
18145	ENSG00000196427	0.0	10	1	108765963	108786689	-1	0.0	Y
18146	ENSG00000188987	0.0	10	6	26188938	26189304	-1	0.0	N
18147	ENSG00000113302	0.0	10	5	158741791	158757895	-1	0.0	N
18148	ENSG00000183607	0.0	10	2	69172364	69180102	-1	0.0	N
18149	ENSG00000255181	0.0	10	8	144788864	144790279	-1	0.0	N
18150	ENSG00000197273	0.0	10	1	42628362	42630389	-1	0.0	N
18151	ENSG00000136535	0.0	10	2	162272605	162282381	1	0.0	N
18152	ENSG00000137745	0.0	10	11	102813724	102826463	-1	0.0	N
18153	ENSG00000124237	0.0	10	20	56725960	56736206	1	0.0	N
18154	ENSG00000228208	0.0	9	1	218683438	218699320	1	0.0	N
18155	ENSG00000109471	0.0	9	4	123372625	123377880	-1	0.0	N
18156	ENSG00000231213	0.0	9	3	146294342	146324003	-1	0.0	N
18157	ENSG00000163792	0.0	9	2	27371872	27376378	1	0.0	N
18158	ENSG00000171956	0.0	9	15	60296421	60353929	1	0.0	N
18159	ENSG00000228325	0.0	9	2	90537839	90538397	-1	0.0	N
18160	ENSG00000270999	0.0	9	2	90458201	90458671	1	0.0	N
18161	ENSG00000170965	0.0	9	X	133699868	133898352	-1	0.0	N
18162	ENSG00000198765	0.0	9	1	115397424	115537991	1	0.0	Y
18163	ENSG00000267908	0.0	9	19	56751773	56758863	1	0.0	Y
18164	ENSG00000130368	0.0	9	6	160327974	160329108	1	0.0	N
18165	ENSG00000107807	0.0	9	10	102889257	102897545	1	0.0	N
18166	ENSG00000070748	0.0	9	10	50817141	50901925	1	0.0	N
18167	ENSG00000133136	0.0	9	X	109589700	109590201	-1	0.0	N
18168	ENSG00000149452	0.0	9	11	62756626	62783311	-1	0.0	N
18169	ENSG00000230062	0.0	9	6	46714654	46727243	1	0.0	N
18170	ENSG00000184502	0.0	8	17	39868578	39872221	1	0.0	N
18171	ENSG00000134438	0.0	8	18	56934267	56941318	-1	0.0	N
18172	ENSG00000251493	0.0	8	5	72740654	72744352	-1	0.0	Y
18173	ENSG00000089116	0.0	8	12	113899839	113910085	-1	0.0	N
18174	ENSG00000183395	0.0	8	12	102590237	102591623	-1	0.0	N
18175	ENSG00000214215	0.0	8	12	93096619	93102325	1	0.0	N
18176	ENSG00000183558	0.0	8	1	149813505	149814478	-1	0.0	Y
18177	ENSG00000261949	0.0	8	19	49927006	49932075	1	0.0	N
18178	ENSG00000100557	0.0	8	14	57936019	57960585	-1	0.0	N
18179	ENSG00000256018	0.0	8	6	26271146	26271612	-1	0.0	N
18180	ENSG00000232258	0.0	8	16	8619502	8622304	-1	0.0	N
18181	ENSG00000173389	0.0	8	3	51928892	51937351	-1	0.0	N
18182	ENSG00000188816	0.0	8	10	124907638	124910188	1	0.0	N
18183	ENSG00000080572	0.0	8	X	106449862	106487473	1	0.0	N
18184	ENSG00000143032	0.0	8	1	91177096	91182794	-1	0.0	N
18185	ENSG00000137707	0.0	8	11	111338251	111383079	-1	0.0	N
18186	ENSG00000197587	0.0	8	1	46972668	46979898	1	0.0	N
18187	ENSG00000111536	0.0	8	12	68595131	68619601	-1	0.0	N
18188	ENSG00000268412	0.0	8	2	26251074	26251481	-1	0.0	N
18189	ENSG00000268328	0.0	8	2	70129482	70129841	-1	0.0	N
18190	ENSG00000077498	0.0	8	11	88910620	89028927	1	0.0	Y
18191	ENSG00000179873	0.0	8	19	56296770	56348166	-1	0.0	Y
18192	ENSG00000162344	0.0	8	11	69513000	69519410	-1	0.0	N
18193	ENSG00000110243	0.0	8	11	116660083	116663136	-1	0.0	N
18194	ENSG00000105428	0.0	8	19	5455426	5456867	1	0.0	N
18195	ENSG00000185863	0.0	8	9	140065310	140066861	-1	0.0	N
18196	ENSG00000164485	0.0	8	6	137464968	137494785	-1	0.0	N
