field,value,count
gene_id,ENSG00000125650.4,8906
gene_id,ENSG00000105519.8,8907
gene_id,ENSG00000267571.1,8907
gene_id,ENSG00000185437.9,8908
gene_id,ENSG00000124786.8,8908
gene_id,ENSG00000157578.9,8908
gene_id,ENSG00000105523.3,8908
gene_id,ENSG00000270109.1,8909
gene_id,ENSG00000141485.11,8909
gene_id,ENSG00000205581.6,8910
gene_id,ENSG00000120686.7,8910
gene_id,ENSG00000074657.9,8910
gene_id,ENSG00000152952.7,8911
gene_id,ENSG00000176454.9,8911
gene_id,ENSG00000171729.9,8911
gene_id,ENSG00000269578.1,8911
gene_id,ENSG00000239899.2,8911
gene_id,ENSG00000114698.10,8911
gene_id,ENSG00000175147.7,8911
gene_id,ENSG00000227248.1,8912
gene_id,ENSG00000150760.8,8913
gene_id,ENSG00000174780.11,8914
gene_id,ENSG00000229380.1,8915
gene_id,ENSG00000073146.11,8915
gene_id,ENSG00000218226.1,8916
gene_id,ENSG00000075073.10,8916
gene_id,ENSG00000238556.1,8916
gene_id,ENSG00000124225.11,8916
gene_id,ENSG00000198729.4,8916
gene_id,ENSG00000104833.6,8917
gene_id,ENSG00000224057.1,8917
gene_id,ENSG00000104921.10,8918
gene_id,ENSG00000205882.4,8918
gene_id,ENSG00000230910.2,8919
gene_id,ENSG00000135750.10,8920
gene_id,ENSG00000135298.9,8920
gene_id,ENSG00000147854.12,8920
gene_id,ENSG00000263069.1,8921
gene_id,ENSG00000173818.12,8921
gene_id,ENSG00000255414.1,8921
gene_id,ENSG00000255098.1,8922
gene_id,ENSG00000177202.1,8923
gene_id,ENSG00000198961.5,8923
gene_id,ENSG00000254507.2,8923
gene_id,ENSG00000182022.13,8923
gene_id,ENSG00000182117.4,8924
gene_id,ENSG00000241945.3,8924
gene_id,ENSG00000148426.8,8924
gene_id,ENSG00000112902.7,8925
gene_id,ENSG00000250786.1,8925
gene_id,ENSG00000100439.6,8925
gene_id,ENSG00000171150.7,8925
gene_id,ENSG00000243137.3,8926
gene_id,ENSG00000215458.4,8927
gene_id,ENSG00000099769.5,8927
gene_id,ENSG00000272465.1,8927
gene_id,ENSG00000226709.1,8928
gene_id,ENSG00000211651.2,8929
gene_id,ENSG00000107890.12,8929
gene_id,ENSG00000230126.1,8930
gene_id,ENSG00000158481.8,8930
gene_id,ENSG00000140199.7,8930
gene_id,ENSG00000267703.1,8930
gene_id,ENSG00000228313.3,8931
gene_id,ENSG00000165895.13,8931
gene_id,ENSG00000269699.1,8932
gene_id,ENSG00000226091.3,8932
gene_id,ENSG00000169436.12,8932
gene_id,ENSG00000268654.1,8932
gene_id,ENSG00000125652.3,8934
gene_id,ENSG00000152465.13,8934
gene_id,ENSG00000160221.12,8934
gene_id,ENSG00000150093.14,8936
gene_id,ENSG00000196503.2,8936
gene_id,ENSG00000267065.1,8936
gene_id,ENSG00000148600.10,8937
gene_id,ENSG00000259051.1,8937
gene_id,ENSG00000181029.7,8937
gene_id,ENSG00000110651.7,8937
gene_id,ENSG00000267594.5,8937
gene_id,ENSG00000167657.7,8938
gene_id,ENSG00000238184.1,8938
gene_id,ENSG00000105926.11,8939
gene_id,ENSG00000211950.2,8939
gene_id,ENSG00000148290.5,8939
gene_id,ENSG00000183019.3,8940
gene_id,ENSG00000181472.4,8940
gene_id,ENSG00000148291.5,8940
gene_id,ENSG00000125726.6,8940
gene_id,ENSG00000185666.10,8941
gene_id,ENSG00000232000.2,8942
gene_id,ENSG00000145949.8,8943
gene_id,ENSG00000135047.10,8943
gene_id,ENSG00000127526.9,8943
gene_id,ENSG00000250746.1,8944
gene_id,ENSG00000177112.3,8945
gene_id,ENSG00000126838.5,8945
gene_id,ENSG00000110315.2,8945
gene_id,ENSG00000140104.9,8946
gene_id,ENSG00000185567.6,8946
gene_id,ENSG00000169750.4,8947
gene_id,ENSG00000105472.8,8947
gene_id,ENSG00000171714.10,8949
gene_id,ENSG00000100427.11,8950
gene_id,ENSG00000149043.12,8950
gene_id,ENSG00000253288.1,8950
gene_id,ENSG00000161681.11,8950
gene_id,ENSG00000089195.10,8951
gene_id,ENSG00000125885.9,8952
gene_id,ENSG00000166523.3,8952
gene_id,ENSG00000185168.5,8953
gene_id,ENSG00000148303.12,8953
gene_id,ENSG00000261116.1,8953
gene_id,ENSG00000263219.1,8953
gene_id,ENSG00000253988.1,8953
gene_id,ENSG00000148297.11,8953
gene_id,ENSG00000157637.8,8954
gene_id,ENSG00000101307.11,8955
gene_id,ENSG00000227755.1,8956
gene_id,ENSG00000180172.5,8956
gene_id,ENSG00000204442.2,8957
gene_id,ENSG00000138738.6,8957
gene_id,ENSG00000254449.1,8957
gene_id,ENSG00000160213.5,8957
gene_id,ENSG00000198612.6,8958
gene_id,ENSG00000066468.16,8958
gene_id,ENSG00000227252.1,8958
gene_id,ENSG00000167658.11,8959
gene_id,ENSG00000160214.8,8960
gene_id,ENSG00000023171.10,8961
gene_id,ENSG00000104918.4,8961
gene_id,ENSG00000250938.1,8961
gene_id,ENSG00000169126.11,8962
gene_id,ENSG00000141682.11,8962
gene_id,ENSG00000096968.8,8962
gene_id,ENSG00000175164.9,8963
gene_id,ENSG00000150048.6,8963
gene_id,ENSG00000266654.1,8964
gene_id,ENSG00000166575.12,8965
gene_id,ENSG00000150201.10,8965
gene_id,ENSG00000165379.9,8965
gene_id,ENSG00000260578.1,8966
gene_id,ENSG00000272520.1,8967
gene_id,ENSG00000164109.9,8967
gene_id,ENSG00000250358.1,8967
gene_id,ENSG00000185658.9,8968
gene_id,ENSG00000160271.10,8968
gene_id,ENSG00000231824.3,8968
gene_id,ENSG00000198300.8,8969
gene_id,ENSG00000254481.1,8969
gene_id,ENSG00000180914.6,8969
gene_id,ENSG00000130598.11,8970
gene_id,ENSG00000169738.3,8970
gene_id,ENSG00000264569.1,8970
gene_id,ENSG00000211949.2,8970
gene_id,ENSG00000197882.2,8971
gene_id,ENSG00000173894.6,8971
gene_id,ENSG00000207733.1,8972
gene_id,ENSG00000184281.10,8972
gene_id,ENSG00000160223.12,8973
gene_id,ENSG00000230246.3,8974
gene_id,ENSG00000103423.9,8974
gene_id,ENSG00000148296.5,8974
gene_id,ENSG00000261220.2,8974
gene_id,ENSG00000129562.6,8975
gene_id,ENSG00000198870.6,8975
gene_id,ENSG00000148248.9,8975
gene_id,ENSG00000184564.8,8975
gene_id,ENSG00000258636.1,8976
gene_id,ENSG00000008513.10,8976
gene_id,ENSG00000255568.2,8976
gene_id,ENSG00000262246.1,8976
gene_id,ENSG00000132434.5,8977
gene_id,ENSG00000184182.14,8977
gene_id,ENSG00000169683.3,8977
gene_id,ENSG00000162032.11,8978
gene_id,ENSG00000197124.7,8978
gene_id,ENSG00000183018.4,8978
gene_id,ENSG00000229656.2,8978
gene_id,ENSG00000127527.9,8978
gene_id,ENSG00000169689.10,8978
gene_id,ENSG00000268673.3,8979
gene_id,ENSG00000124253.9,8979
gene_id,ENSG00000095906.12,8979
gene_id,ENSG00000197991.10,8980
gene_id,ENSG00000160209.14,8980
gene_id,ENSG00000136267.9,8980
gene_id,ENSG00000273284.1,8980
gene_id,ENSG00000088766.7,8981
gene_id,ENSG00000183850.9,8982
gene_id,ENSG00000269973.1,8982
gene_id,ENSG00000117984.8,8983
gene_id,ENSG00000229512.1,8983
gene_id,ENSG00000264949.1,8984
gene_id,ENSG00000255203.1,8985
gene_id,ENSG00000235027.1,8985
gene_id,ENSG00000101311.11,8985
gene_id,ENSG00000230223.2,8986
gene_id,ENSG00000204033.5,8986
gene_id,ENSG00000244242.1,8987
gene_id,ENSG00000154736.5,8987
gene_id,ENSG00000221914.4,8987
gene_id,ENSG00000221025.1,8987
gene_id,ENSG00000100284.16,8987
gene_id,ENSG00000234928.1,8989
gene_id,ENSG00000124097.7,8990
gene_id,ENSG00000205754.6,8990
gene_id,ENSG00000269399.1,8991
gene_id,ENSG00000109265.8,8991
gene_id,ENSG00000125872.7,8991
gene_id,ENSG00000248027.1,8993
gene_id,ENSG00000185332.2,8993
gene_id,ENSG00000259994.1,8994
gene_id,ENSG00000229116.1,8994
gene_id,ENSG00000085872.10,8994
gene_id,ENSG00000108953.12,8996
gene_id,ENSG00000176236.4,8997
gene_id,ENSG00000176244.6,8997
gene_id,ENSG00000218018.2,8998
gene_id,ENSG00000152464.10,8998
gene_id,ENSG00000124256.10,8999
gene_id,ENSG00000173376.9,8999
gene_id,ENSG00000112941.8,8999
gene_id,ENSG00000119285.6,9000
gene_id,ENSG00000263167.1,9000
gene_id,ENSG00000188133.5,9000
gene_id,ENSG00000130592.9,9000
gene_id,ENSG00000197774.8,9001
gene_id,ENSG00000166228.4,9001
gene_id,ENSG00000074071.9,9002
gene_id,ENSG00000101298.9,9002
gene_id,ENSG00000225778.1,9003
gene_id,ENSG00000146205.9,9003
gene_id,ENSG00000161905.8,9003
gene_id,ENSG00000166428.8,9003
gene_id,ENSG00000105072.4,9003
gene_id,ENSG00000108958.4,9003
gene_id,ENSG00000103024.3,9004
gene_id,ENSG00000161920.5,9004
gene_id,ENSG00000070985.9,9004
gene_id,ENSG00000189398.5,9004
gene_id,ENSG00000169696.11,9005
gene_id,ENSG00000132819.12,9005
gene_id,ENSG00000182557.3,9005
gene_id,ENSG00000122852.10,9006
gene_id,ENSG00000101146.8,9006
gene_id,ENSG00000134317.13,9006
gene_id,ENSG00000150361.7,9007
gene_id,ENSG00000125656.4,9007
gene_id,ENSG00000172243.13,9008
gene_id,ENSG00000269837.1,9009
gene_id,ENSG00000173482.12,9010
gene_id,ENSG00000124535.11,9010
gene_id,ENSG00000256712.1,9010
gene_id,ENSG00000125046.10,9010
gene_id,ENSG00000117154.7,9011
gene_id,ENSG00000107186.12,9011
gene_id,ENSG00000107771.11,9011
gene_id,ENSG00000124092.8,9012
gene_id,ENSG00000183010.12,9012
gene_id,ENSG00000234740.1,9013
gene_id,ENSG00000111215.7,9013
gene_id,ENSG00000077522.8,9013
gene_id,ENSG00000248677.1,9014
gene_id,ENSG00000256629.1,9014
gene_id,ENSG00000124787.9,9014
gene_id,ENSG00000083123.10,9014
gene_id,ENSG00000107249.17,9014
gene_id,ENSG00000251609.2,9014
gene_id,ENSG00000159885.9,9015
gene_id,ENSG00000145416.9,9016
gene_id,ENSG00000141570.6,9016
gene_id,ENSG00000099869.6,9016
gene_id,ENSG00000080819.2,9016
gene_id,ENSG00000171451.13,9016
gene_id,ENSG00000185269.7,9016
gene_id,ENSG00000196081.5,9017
gene_id,ENSG00000133424.16,9018
gene_id,ENSG00000237998.3,9018
gene_id,ENSG00000165953.5,9019
gene_id,ENSG00000125812.11,9020
gene_id,ENSG00000167741.6,9020
gene_id,ENSG00000185105.4,9021
gene_id,ENSG00000265678.1,9021
gene_id,ENSG00000077009.9,9022
gene_id,ENSG00000181617.5,9022
gene_id,ENSG00000178127.8,9022
gene_id,ENSG00000132382.10,9022
gene_id,ENSG00000261863.1,9022
gene_id,ENSG00000234423.1,9024
gene_id,ENSG00000236264.3,9024
gene_id,ENSG00000065268.6,9024
gene_id,ENSG00000235609.4,9024
gene_id,ENSG00000169813.12,9025
gene_id,ENSG00000061918.8,9025
gene_id,ENSG00000165678.15,9026
gene_id,ENSG00000224877.3,9026
gene_id,ENSG00000022277.8,9026
gene_id,ENSG00000232645.1,9027
gene_id,ENSG00000161921.10,9027
gene_id,ENSG00000271933.1,9027
gene_id,ENSG00000141497.9,9028
gene_id,ENSG00000167302.5,9028
gene_id,ENSG00000136758.14,9029
gene_id,ENSG00000101203.12,9029
gene_id,ENSG00000184682.5,9029
gene_id,ENSG00000237512.2,9029
gene_id,ENSG00000198920.5,9030
gene_id,ENSG00000265688.1,9030
gene_id,ENSG00000205810.4,9031
gene_id,ENSG00000120539.10,9031
gene_id,ENSG00000197063.6,9031
gene_id,ENSG00000214026.6,9031
gene_id,ENSG00000120915.9,9031
gene_id,ENSG00000183542.4,9032
gene_id,ENSG00000223756.2,9032
gene_id,ENSG00000129235.6,9032
gene_id,ENSG00000103415.7,9032
gene_id,ENSG00000122729.14,9033
gene_id,ENSG00000145536.11,9033
gene_id,ENSG00000157985.13,9033
gene_id,ENSG00000005801.12,9033
gene_id,ENSG00000212124.2,9033
gene_id,ENSG00000256981.1,9034
gene_id,ENSG00000160218.8,9034
gene_id,ENSG00000148288.7,9034
gene_id,ENSG00000185722.12,9034
gene_id,ENSG00000256436.1,9034
gene_id,ENSG00000234832.1,9034
gene_id,ENSG00000148604.9,9034
gene_id,ENSG00000131459.8,9034
gene_id,ENSG00000166407.9,9035
gene_id,ENSG00000132661.3,9035
gene_id,ENSG00000146433.8,9036
gene_id,ENSG00000197702.7,9036
gene_id,ENSG00000235529.1,9037
gene_id,ENSG00000267355.2,9037
gene_id,ENSG00000261996.1,9038
gene_id,ENSG00000226308.1,9039
gene_id,ENSG00000260244.1,9039
gene_id,ENSG00000055483.15,9039
gene_id,ENSG00000264769.1,9039
gene_id,ENSG00000101144.8,9040
gene_id,ENSG00000246095.2,9040
gene_id,ENSG00000154845.11,9040
gene_id,ENSG00000081760.12,9040
gene_id,ENSG00000263627.1,9040
gene_id,ENSG00000257513.3,9040
gene_id,ENSG00000073754.5,9041
gene_id,ENSG00000188916.4,9041
gene_id,ENSG00000259485.1,9041
gene_id,ENSG00000169727.8,9041
gene_id,ENSG00000203668.1,9042
gene_id,ENSG00000107731.8,9042
gene_id,ENSG00000187531.9,9042
gene_id,ENSG00000214541.3,9042
gene_id,ENSG00000235271.1,9043
gene_id,ENSG00000196208.9,9043
gene_id,ENSG00000125851.5,9043
gene_id,ENSG00000186204.10,9044
gene_id,ENSG00000167889.8,9044
gene_id,ENSG00000087510.5,9044
gene_id,ENSG00000270001.1,9044
gene_id,ENSG00000160201.7,9044
gene_id,ENSG00000125814.13,9044
gene_id,ENSG00000198680.3,9045
gene_id,ENSG00000139505.10,9045
gene_id,ENSG00000037474.10,9045
gene_id,ENSG00000145545.7,9045
gene_id,ENSG00000169733.7,9046
gene_id,ENSG00000181409.7,9046
gene_id,ENSG00000171984.10,9046
gene_id,ENSG00000225180.2,9047
gene_id,ENSG00000196584.2,9047
gene_id,ENSG00000130377.9,9047
gene_id,ENSG00000091483.6,9047
gene_id,ENSG00000235085.2,9048
gene_id,ENSG00000263847.1,9048
gene_id,ENSG00000232010.1,9049
gene_id,ENSG00000171282.9,9050
gene_id,ENSG00000215441.3,9050
gene_id,ENSG00000107902.9,9050
gene_id,ENSG00000120903.6,9050
gene_id,ENSG00000255837.1,9051
gene_id,ENSG00000231464.1,9052
gene_id,ENSG00000169710.6,9052
gene_id,ENSG00000148300.7,9052
gene_id,ENSG00000169718.13,9053
gene_id,ENSG00000273352.1,9053
gene_id,ENSG00000160323.14,9053
gene_id,ENSG00000108381.6,9054
gene_id,ENSG00000230330.1,9054
gene_id,ENSG00000101439.4,9054
gene_id,ENSG00000132383.7,9054
gene_id,ENSG00000141255.8,9054
gene_id,ENSG00000186532.7,9055
gene_id,ENSG00000153406.9,9055
gene_id,ENSG00000167723.10,9055
gene_id,ENSG00000141522.7,9055
gene_id,ENSG00000256019.1,9056
gene_id,ENSG00000213809.4,9056
gene_id,ENSG00000213988.5,9056
gene_id,ENSG00000263053.3,9057
gene_id,ENSG00000262877.3,9057
gene_id,ENSG00000117009.7,9057
gene_id,ENSG00000186529.10,9057
gene_id,ENSG00000262115.1,9057
gene_id,ENSG00000261868.1,9059
gene_id,ENSG00000163359.11,9059
gene_id,ENSG00000182853.7,9060
gene_id,ENSG00000262777.1,9060
gene_id,ENSG00000213971.3,9060
gene_id,ENSG00000188176.7,9060
gene_id,ENSG00000272142.1,9061
gene_id,ENSG00000272088.1,9061
gene_id,ENSG00000185813.6,9062
gene_id,ENSG00000153820.8,9062
gene_id,ENSG00000211947.2,9062
gene_id,ENSG00000187546.9,9062
gene_id,ENSG00000217716.3,9063
gene_id,ENSG00000130595.12,9063
gene_id,ENSG00000139496.11,9063
gene_id,ENSG00000260509.2,9063
gene_id,ENSG00000002587.5,9063
gene_id,ENSG00000101199.8,9064
gene_id,ENSG00000185485.10,9064
gene_id,ENSG00000101198.10,9064
gene_id,ENSG00000053918.11,9064
gene_id,ENSG00000213939.4,9064
gene_id,ENSG00000141480.13,9065
gene_id,ENSG00000249693.2,9065
gene_id,ENSG00000089012.10,9065
gene_id,ENSG00000225663.3,9065
gene_id,ENSG00000109705.7,9065
gene_id,ENSG00000213714.1,9065
gene_id,ENSG00000166492.9,9065
gene_id,ENSG00000139364.6,9065
gene_id,ENSG00000260005.2,9065
gene_id,ENSG00000230555.2,9066
gene_id,ENSG00000250427.1,9066
gene_id,ENSG00000166527.3,9066
gene_id,ENSG00000015592.12,9066
gene_id,ENSG00000243660.5,9067
gene_id,ENSG00000185624.10,9067
gene_id,ENSG00000244184.1,9067
gene_id,ENSG00000262223.2,9067
gene_id,ENSG00000255471.1,9068
gene_id,ENSG00000262772.1,9068
gene_id,ENSG00000141456.10,9068
gene_id,ENSG00000226416.1,9068
gene_id,ENSG00000205809.5,9068
gene_id,ENSG00000133800.4,9069
gene_id,ENSG00000212734.4,9069
gene_id,ENSG00000017797.7,9069
gene_id,ENSG00000182327.7,9069
gene_id,ENSG00000108590.6,9069
gene_id,ENSG00000123892.7,9070
gene_id,ENSG00000273335.1,9070
gene_id,ENSG00000232987.1,9070
gene_id,ENSG00000130762.10,9070
gene_id,ENSG00000172901.15,9071
gene_id,ENSG00000231369.1,9071
gene_id,ENSG00000153495.6,9071
gene_id,ENSG00000266983.1,9072
gene_id,ENSG00000272489.1,9072
gene_id,ENSG00000182676.4,9072
gene_id,ENSG00000076944.10,9072
gene_id,ENSG00000031823.10,9072
gene_id,ENSG00000128203.6,9073
gene_id,ENSG00000130600.11,9074
gene_id,ENSG00000263731.1,9074
gene_id,ENSG00000226381.3,9074
gene_id,ENSG00000268204.1,9075
gene_id,ENSG00000244733.4,9075
gene_id,ENSG00000198730.3,9076
gene_id,ENSG00000169016.12,9076
gene_id,ENSG00000129657.10,9077
gene_id,ENSG00000266053.2,9077
gene_id,ENSG00000234912.5,9077
gene_id,ENSG00000101745.11,9078
gene_id,ENSG00000141577.9,9079
gene_id,ENSG00000198785.4,9079
gene_id,ENSG00000229108.1,9080
gene_id,ENSG00000141582.10,9081
gene_id,ENSG00000225619.1,9081
gene_id,ENSG00000225330.1,9082
gene_id,ENSG00000069188.12,9082
gene_id,ENSG00000273368.1,9082
gene_id,ENSG00000100104.8,9083
gene_id,ENSG00000141552.13,9083
gene_id,ENSG00000174804.3,9083
gene_id,ENSG00000170369.3,9083
gene_id,ENSG00000142507.5,9083
gene_id,ENSG00000100099.16,9083
gene_id,ENSG00000246523.3,9084
gene_id,ENSG00000109205.12,9084
gene_id,ENSG00000159882.8,9084
gene_id,ENSG00000261207.1,9084
gene_id,ENSG00000120278.10,9085
gene_id,ENSG00000266921.1,9085
gene_id,ENSG00000254648.1,9085
gene_id,ENSG00000183684.6,9086
gene_id,ENSG00000124103.8,9087
gene_id,ENSG00000124091.5,9087
gene_id,ENSG00000211652.2,9087
gene_id,ENSG00000106511.5,9087
gene_id,ENSG00000167244.13,9087
gene_id,ENSG00000149658.13,9088
gene_id,ENSG00000134545.9,9088
gene_id,ENSG00000215644.5,9089
gene_id,ENSG00000105928.9,9089
gene_id,ENSG00000164649.15,9089
gene_id,ENSG00000174788.5,9089
gene_id,ENSG00000038295.3,9089
gene_id,ENSG00000238021.2,9090
gene_id,ENSG00000132329.6,9090
gene_id,ENSG00000179467.1,9090
gene_id,ENSG00000183778.13,9090
gene_id,ENSG00000250896.1,9091
gene_id,ENSG00000164151.7,9091
gene_id,ENSG00000215595.1,9092
gene_id,ENSG00000224886.2,9092
gene_id,ENSG00000259054.1,9093
gene_id,ENSG00000150054.14,9093
gene_id,ENSG00000262412.1,9094
gene_id,ENSG00000262165.1,9094
gene_id,ENSG00000129219.9,9094
gene_id,ENSG00000157869.10,9095
gene_id,ENSG00000230445.4,9095
gene_id,ENSG00000160326.9,9096
gene_id,ENSG00000233608.2,9096
gene_id,ENSG00000204241.3,9096
gene_id,ENSG00000079691.15,9096
gene_id,ENSG00000125895.5,9096
gene_id,ENSG00000264964.1,9097
gene_id,ENSG00000229848.1,9097
gene_id,ENSG00000236710.1,9098
gene_id,ENSG00000110619.12,9098
gene_id,ENSG00000178404.5,9099
gene_id,ENSG00000107897.14,9100
gene_id,ENSG00000166224.12,9101
gene_id,ENSG00000177879.10,9101
gene_id,ENSG00000136573.8,9101
gene_id,ENSG00000263338.1,9102
gene_id,ENSG00000212125.2,9102
gene_id,ENSG00000128791.7,9102
gene_id,ENSG00000041515.11,9102
gene_id,ENSG00000134982.12,9103
gene_id,ENSG00000095739.7,9103
gene_id,ENSG00000133519.8,9104
gene_id,ENSG00000240694.4,9104
gene_id,ENSG00000147894.10,9104
gene_id,ENSG00000166405.10,9105
gene_id,ENSG00000197859.5,9105
gene_id,ENSG00000156345.13,9105
gene_id,ENSG00000158473.6,9105
gene_id,ENSG00000092964.12,9106
gene_id,ENSG00000269985.1,9106
gene_id,ENSG00000147324.6,9107
gene_id,ENSG00000267886.1,9107
gene_id,ENSG00000129437.5,9107
gene_id,ENSG00000159307.14,9107
gene_id,ENSG00000145782.8,9107
gene_id,ENSG00000215182.6,9108
gene_id,ENSG00000262979.1,9108
gene_id,ENSG00000185940.9,9109
gene_id,ENSG00000160325.10,9109
gene_id,ENSG00000256188.1,9109
gene_id,ENSG00000237181.1,9109
gene_id,ENSG00000261253.1,9110
gene_id,ENSG00000101197.8,9110
gene_id,ENSG00000116032.5,9110
gene_id,ENSG00000236760.1,9111
gene_id,ENSG00000188199.6,9111
gene_id,ENSG00000270332.1,9112
gene_id,ENSG00000183255.7,9113
gene_id,ENSG00000239264.4,9113
gene_id,ENSG00000132330.12,9114
gene_id,ENSG00000105143.8,9115
gene_id,ENSG00000101292.6,9115
gene_id,ENSG00000269067.1,9115
gene_id,ENSG00000252419.1,9115
gene_id,ENSG00000136824.14,9115
gene_id,ENSG00000076924.7,9116
gene_id,ENSG00000177169.5,9116
gene_id,ENSG00000229833.5,9116
gene_id,ENSG00000165566.11,9117
gene_id,ENSG00000184009.5,9118
gene_id,ENSG00000234056.1,9118
gene_id,ENSG00000225385.3,9118
gene_id,ENSG00000141564.9,9118
gene_id,ENSG00000167759.8,9119
gene_id,ENSG00000272447.1,9119
gene_id,ENSG00000228322.1,9119
gene_id,ENSG00000212127.5,9120
gene_id,ENSG00000152910.14,9120
gene_id,ENSG00000225484.2,9120
gene_id,ENSG00000104228.8,9120
gene_id,ENSG00000144488.10,9121
gene_id,ENSG00000184809.8,9121
gene_id,ENSG00000171476.17,9121
gene_id,ENSG00000216360.1,9122
gene_id,ENSG00000243414.4,9123
gene_id,ENSG00000120899.13,9123
gene_id,ENSG00000229164.5,9123
gene_id,ENSG00000249249.1,9123
gene_id,ENSG00000245648.1,9124
gene_id,ENSG00000099246.12,9124
gene_id,ENSG00000272265.1,9124
gene_id,ENSG00000241598.4,9124
gene_id,ENSG00000021355.8,9125
gene_id,ENSG00000255052.3,9125
gene_id,ENSG00000167747.9,9126
gene_id,ENSG00000271978.1,9126
gene_id,ENSG00000122378.9,9128
gene_id,ENSG00000145780.6,9128
gene_id,ENSG00000035862.8,9129
gene_id,ENSG00000225067.3,9129
gene_id,ENSG00000272646.1,9130
gene_id,ENSG00000271918.1,9130
gene_id,ENSG00000145781.4,9131
gene_id,ENSG00000110665.7,9131
gene_id,ENSG00000050767.11,9132
gene_id,ENSG00000223704.1,9132
gene_id,ENSG00000183495.9,9132
gene_id,ENSG00000186765.7,9134
gene_id,ENSG00000225022.1,9134
gene_id,ENSG00000267568.2,9134
gene_id,ENSG00000204936.5,9134
gene_id,ENSG00000152463.10,9135
gene_id,ENSG00000134551.8,9135
gene_id,ENSG00000064201.11,9135
gene_id,ENSG00000260261.1,9136
gene_id,ENSG00000160200.13,9136
gene_id,ENSG00000226761.3,9139
gene_id,ENSG00000134970.13,9139
gene_id,ENSG00000167748.6,9140
gene_id,ENSG00000185504.12,9141
gene_id,ENSG00000254635.1,9141
gene_id,ENSG00000177192.9,9141
gene_id,ENSG00000021762.15,9141
gene_id,ENSG00000148484.13,9142
gene_id,ENSG00000130560.4,9142
gene_id,ENSG00000255992.1,9142
gene_id,ENSG00000165685.4,9142
gene_id,ENSG00000271738.1,9143
gene_id,ENSG00000220472.1,9143
gene_id,ENSG00000180279.5,9143
gene_id,ENSG00000095787.17,9143
gene_id,ENSG00000225554.1,9143
gene_id,ENSG00000120158.7,9144
gene_id,ENSG00000220685.2,9144
gene_id,ENSG00000268688.1,9144
gene_id,ENSG00000129187.10,9146
gene_id,ENSG00000255867.1,9146
gene_id,ENSG00000177483.7,9146
gene_id,ENSG00000167193.7,9146
gene_id,ENSG00000260412.1,9146
gene_id,ENSG00000170779.10,9147
gene_id,ENSG00000173976.11,9147
gene_id,ENSG00000125735.6,9148
gene_id,ENSG00000167711.9,9148
gene_id,ENSG00000129596.4,9148
gene_id,ENSG00000252464.1,9149
gene_id,ENSG00000167769.4,9149
gene_id,ENSG00000132386.6,9149
gene_id,ENSG00000108679.8,9149
gene_id,ENSG00000108669.12,9149
gene_id,ENSG00000170456.10,9150
gene_id,ENSG00000256682.1,9150
gene_id,ENSG00000151846.7,9151
gene_id,ENSG00000108219.10,9151
gene_id,ENSG00000186487.13,9151
gene_id,ENSG00000173391.4,9151
gene_id,ENSG00000228570.3,9152
gene_id,ENSG00000212128.2,9152
gene_id,ENSG00000166086.8,9152
gene_id,ENSG00000105866.9,9152
gene_id,ENSG00000184350.8,9153
gene_id,ENSG00000257176.1,9153
gene_id,ENSG00000175866.11,9153
gene_id,ENSG00000270716.1,9153
gene_id,ENSG00000250934.1,9154
gene_id,ENSG00000256229.3,9154
gene_id,ENSG00000226137.3,9154
gene_id,ENSG00000267521.1,9155
gene_id,ENSG00000247473.1,9156
gene_id,ENSG00000113240.8,9156
gene_id,ENSG00000198598.2,9157
gene_id,ENSG00000116984.8,9157
gene_id,ENSG00000183617.4,9157
gene_id,ENSG00000219607.2,9158
gene_id,ENSG00000165973.13,9158
gene_id,ENSG00000229688.3,9158
gene_id,ENSG00000189366.5,9158
gene_id,ENSG00000182552.10,9159
gene_id,ENSG00000186474.11,9160
gene_id,ENSG00000168538.11,9160
gene_id,ENSG00000011132.7,9160
gene_id,ENSG00000205869.2,9161
gene_id,ENSG00000125730.12,9161
gene_id,ENSG00000151718.11,9162
gene_id,ENSG00000178752.11,9162
gene_id,ENSG00000251359.3,9163
gene_id,ENSG00000087903.8,9163
gene_id,ENSG00000248409.1,9165
